index,model,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
1243,Project,5,np.log(bm) ~ dfi + ndti + satvi + ndii7 + bai_136 + dfi:ndti + dfi:satvi + dfi:ndii7 + dfi:bai_136 + ndti:satvi + ndti:ndii7 + ndti:bai_136 + satvi:ndii7 + satvi:bai_136 + ndii7:bai_136,NEX,0.5863,0.5678,583.1936,620.3703,48.4954,0.5674,0.4245,0.0332,0.462,,32.1281,0.414,0.031,0.6235,0.1143,0.0884,0.0162,411.3775,0.9492,3.0284,454.3455,483.8743,0.3109,0.022,0.3311
1244,Project,5,np.log(bm) ~ dfi + ndti + satvi + nir + swir1 + dfi:ndti + dfi:satvi + dfi:nir + dfi:swir1 + ndti:satvi + ndti:nir + ndti:swir1 + satvi:nir + satvi:swir1 + nir:swir1,NEX,0.615,0.5977,557.9651,574.4353,33.885,0.5748,0.393,0.0232,0.4262,,20.0116,0.3861,0.0281,0.5966,0.1124,0.0846,0.0159,369.8622,0.8534,3.0296,414.4136,435.785,0.2835,0.0137,0.2982
1245,Project,5,np.log(bm) ~ dfi + ndti + satvi + nir + bai_136 + dfi:ndti + dfi:satvi + dfi:nir + dfi:bai_136 + ndti:satvi + ndti:nir + ndti:bai_136 + satvi:nir + satvi:bai_136 + nir:bai_136,NEX,0.584,0.5654,585.0824,601.6399,36.1542,0.6688,0.4116,0.0247,0.4436,,33.6363,0.3985,0.0214,0.5852,0.1089,0.083,0.0154,384.3828,0.8876,3.4917,440.8678,484.1783,0.3016,0.023,0.3313
1246,Project,5,np.log(bm) ~ dfi + ndti + satvi + nir + bai_236 + dfi:ndti + dfi:satvi + dfi:nir + dfi:bai_236 + ndti:satvi + ndti:nir + ndti:bai_236 + satvi:nir + satvi:bai_236 + nir:bai_236,NEX,0.5905,0.5722,579.5547,578.263,22.8596,0.656,0.3956,0.0156,0.4103,,17.2368,0.4004,0.0184,0.5871,0.1076,0.0833,0.0153,377.3328,0.8714,3.4521,435.1367,457.5623,0.2977,0.0118,0.3131
1247,Project,5,np.log(bm) ~ dfi + ndti + satvi + nir + bai_246 + dfi:ndti + dfi:satvi + dfi:nir + dfi:bai_246 + ndti:satvi + ndti:nir + ndti:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,NEX,0.6138,0.5965,559.054,568.1058,25.7971,0.5396,0.3887,0.0177,0.412,,23.3305,0.3871,0.035,0.6049,0.1248,0.0858,0.0177,386.0882,0.8912,2.8575,415.5798,447.6986,0.2843,0.016,0.3063
1248,Project,5,np.log(bm) ~ dfi + ndti + satvi + swir1 + bai_126 + dfi:ndti + dfi:satvi + dfi:swir1 + dfi:bai_126 + ndti:satvi + ndti:swir1 + ndti:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,NEX,0.6087,0.5912,563.6295,570.3582,14.6163,0.5733,0.3902,0.01,0.4067,,12.881,0.3887,0.0297,0.5934,0.1036,0.0842,0.0147,387.11,0.8938,3.0206,419.7846,439.7788,0.2872,0.0088,0.3009
1249,Project,5,np.log(bm) ~ dfi + ndti + satvi + swir1 + bai_246 + dfi:ndti + dfi:satvi + dfi:swir1 + dfi:bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_246 + satvi:swir1 + satvi:bai_246 + swir1:bai_246,NEX,0.6152,0.598,557.7295,562.5267,28.8965,0.5697,0.3849,0.0198,0.4071,,22.0698,0.3828,0.0305,0.5934,0.115,0.0842,0.0163,380.8836,0.8796,3.0046,410.2197,431.891,0.2807,0.0151,0.2955
1250,Project,5,np.log(bm) ~ dfi + ndti + satvi + bai_126 + bai_136 + dfi:ndti + dfi:satvi + dfi:bai_126 + dfi:bai_136 + ndti:satvi + ndti:bai_126 + ndti:bai_136 + satvi:bai_126 + satvi:bai_136 + bai_126:bai_136,NEX,0.5764,0.5575,591.4472,589.1194,28.2412,0.6389,0.4031,0.0193,0.4259,,21.7107,0.4065,0.0213,0.5995,0.1078,0.085,0.0153,417.6602,0.9649,3.3959,439.9687,481.4421,0.301,0.0149,0.3294
1251,Project,5,np.log(bm) ~ dfi + ndti + satvi + bai_126 + bai_236 + dfi:ndti + dfi:satvi + dfi:bai_126 + dfi:bai_236 + ndti:satvi + ndti:bai_126 + ndti:bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,NEX,0.5771,0.5581,590.9095,590.1002,28.6355,0.6439,0.4037,0.0196,0.4201,,17.3763,0.4062,0.0207,0.5996,0.1079,0.0851,0.0153,418.2333,0.9665,3.4255,438.5738,470.4055,0.3001,0.0119,0.3219
1252,Project,5,np.log(bm) ~ dfi + ndti + satvi + bai_126 + bai_246 + dfi:ndti + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndti:satvi + ndti:bai_126 + ndti:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,NEX,0.5593,0.5396,605.3816,779.6221,60.29,0.5989,0.5334,0.0413,0.5856,,25.1466,0.4204,0.0346,0.6006,0.1104,0.0852,0.0157,419.5758,0.9678,3.2,508.0578,527.7617,0.3476,0.0172,0.3611
1253,Project,5,np.log(bm) ~ dfi + ndti + satvi + bai_136 + bai_246 + dfi:ndti + dfi:satvi + dfi:bai_136 + dfi:bai_246 + ndti:satvi + ndti:bai_136 + ndti:bai_246 + satvi:bai_136 + satvi:bai_246 + bai_136:bai_246,NEX,0.589,0.5706,580.9162,639.6514,55.5657,0.5546,0.4376,0.038,0.4781,,35.9867,0.4155,0.0281,0.6178,0.1076,0.0876,0.0153,389.0425,0.8974,2.9321,462.8614,493.2779,0.3167,0.0246,0.3375
1254,Project,5,np.log(bm) ~ dfi + ndti + satvi + bai_236 + bai_246 + dfi:ndti + dfi:satvi + dfi:bai_236 + dfi:bai_246 + ndti:satvi + ndti:bai_236 + ndti:bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,NEX,0.5768,0.5578,591.157,621.8145,45.213,0.6176,0.4254,0.0309,0.472,,25.3652,0.4179,0.0288,0.6146,0.1105,0.0872,0.0157,404.8329,0.934,3.3087,460.3984,487.4968,0.315,0.0174,0.3335
1255,Project,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + swir1 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:swir1 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,NEX,0.6192,0.6022,554.0624,565.1911,34.7998,0.5829,0.3867,0.0238,0.4119,,17.9424,0.3917,0.0269,0.5968,0.1156,0.0847,0.0164,368.801,0.8519,3.0915,419.8649,434.9039,0.2873,0.0123,0.2976
1256,Project,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,NEX,0.6103,0.5928,562.2075,585.8544,41.5323,0.6112,0.4008,0.0284,0.4336,,31.2635,0.3953,0.0263,0.5996,0.106,0.0851,0.015,400.816,0.9231,3.2221,429.0399,472.1666,0.2935,0.0214,0.3231
1257,Project,5,np.log(bm) ~ dfi + ndti + ndii7 + swir1 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,NEX,0.6169,0.5997,556.2382,566.1005,29.7339,0.54,0.3873,0.0203,0.4163,,25.3607,0.3872,0.035,0.5877,0.1066,0.0834,0.0151,400.1005,0.9241,2.8789,417.2549,458.9614,0.2855,0.0174,0.314
1258,Project,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,NEX,0.5965,0.5784,574.4272,600.9946,76.2456,0.5035,0.4112,0.0522,0.4994,,31.8996,0.4015,0.0367,0.5948,0.1073,0.0844,0.0152,428.1169,0.9861,2.7211,432.9371,464.2506,0.2962,0.0218,0.3176
1259,Project,5,np.log(bm) ~ dfi + ndti + nir + swir1 + bai_246 + dfi:ndti + dfi:nir + dfi:swir1 + dfi:bai_246 + ndti:nir + ndti:swir1 + ndti:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,NEX,0.6166,0.5994,556.4726,568.2203,19.4929,0.5606,0.3888,0.0133,0.404,,11.3208,0.3966,0.0357,0.6069,0.1265,0.0861,0.0179,413.2555,0.9537,2.9775,423.3169,437.8262,0.2896,0.0077,0.2996
1260,Project,5,np.log(bm) ~ dfi + ndti + nir + bai_136 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,NEX,0.627,0.6103,546.7989,548.2297,25.1356,0.5643,0.3751,0.0172,0.3972,,10.6514,0.3842,0.0284,0.5999,0.1182,0.0851,0.0168,400.0456,0.9223,3.0039,405.5377,420.88,0.2775,0.0073,0.288
1261,Project,5,np.log(bm) ~ dfi + ndti + nir + bai_236 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_236 + dfi:bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,NEX,0.6403,0.6242,534.0774,548.1481,36.5017,0.5121,0.375,0.025,0.4185,,26.546,0.3837,0.0281,0.59,0.1148,0.0837,0.0163,361.4893,0.8319,2.7135,410.1694,450.9864,0.2806,0.0182,0.3086
1262,Project,5,np.log(bm) ~ dfi + ndti + swir1 + bai_126 + bai_246 + dfi:ndti + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,NEX,0.6247,0.6079,548.9426,566.4314,20.743,0.492,0.3876,0.0142,0.4076,,22.2169,0.3866,0.037,0.5829,0.108,0.0827,0.0153,406.6581,0.9391,2.635,421.7906,452.9712,0.2886,0.0152,0.3099
1263,Project,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,NEX,0.5286,0.5074,629.0377,690.0657,30.8605,0.607,0.4721,0.0211,0.5074,,26.5687,0.4548,0.0472,0.6529,0.1115,0.0926,0.0158,508.4491,1.1739,3.2575,512.0796,561.949,0.3504,0.0182,0.3845
1264,Project,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,NEX,0.5278,0.5067,629.5706,686.2351,44.3089,0.6124,0.4695,0.0303,0.5243,,36.1849,0.4541,0.0512,0.6518,0.1147,0.0925,0.0163,498.8341,1.1514,3.2916,510.6002,578.2294,0.3494,0.0248,0.3956
1265,Project,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,NEX,0.6183,0.6012,554.8993,561.282,36.4986,0.5993,0.384,0.025,0.4197,,14.9873,0.386,0.0232,0.5932,0.1122,0.0841,0.0159,366.568,0.8462,3.1573,413.1055,425.4691,0.2826,0.0103,0.2911
1266,Project,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir2 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir2 + satvi:ndii7 + satvi:nir + satvi:swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,NEX,0.621,0.6041,552.4068,568.8813,36.434,0.565,0.3892,0.0249,0.4119,,18.8944,0.3963,0.0324,0.6137,0.1282,0.0871,0.0182,369.1331,0.8518,2.9942,424.7307,450.7453,0.2906,0.0129,0.3084
1267,Project,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_136 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_136 + satvi:ndii7 + satvi:nir + satvi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,NEX,0.6095,0.592,562.9249,597.684,43.6446,0.5692,0.4089,0.0299,0.4378,,31.0399,0.399,0.0266,0.5995,0.1052,0.085,0.0149,402.9434,0.9286,2.986,436.555,473.6708,0.2987,0.0212,0.3241
1268,Project,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,NEX,0.6137,0.5964,559.1398,570.8013,26.6633,0.5388,0.3905,0.0182,0.4168,,18.514,0.3897,0.029,0.5877,0.1005,0.0834,0.0142,393.0335,0.9068,2.8445,421.2781,452.9293,0.2882,0.0127,0.3099
1269,Project,5,np.log(bm) ~ dfi + satvi + ndii7 + swir2 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + satvi:ndii7 + satvi:swir2 + satvi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,NEX,0.6134,0.5961,559.4126,580.6157,28.597,0.5484,0.3973,0.0196,0.4198,,16.3924,0.3934,0.029,0.5992,0.1028,0.085,0.0146,392.8363,0.9065,2.8981,425.3859,455.1528,0.291,0.0112,0.3114
1270,Project,5,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + bai_136 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + satvi:ndii7 + satvi:bai_126 + satvi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,NEX,0.5995,0.5815,571.8365,605.828,81.339,0.5288,0.4145,0.0557,0.5169,,30.3101,0.3981,0.0286,0.5906,0.1035,0.0838,0.0147,417.0637,0.9609,2.8173,431.4361,480.9019,0.2952,0.0207,0.329
1271,Project,5,np.log(bm) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,NEX,0.6222,0.6053,551.3325,568.6279,26.7183,0.5216,0.3891,0.0183,0.415,,18.2511,0.3895,0.033,0.5937,0.1169,0.0842,0.0166,375.6386,0.8663,2.7476,421.2509,447.4938,0.2882,0.0125,0.3062
1272,Project,5,np.log(bm) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,NEX,0.616,0.5988,557.024,565.174,26.2768,0.5866,0.3867,0.018,0.4123,,17.3337,0.3897,0.0291,0.59,0.1148,0.0837,0.0163,385.36,0.8885,3.0777,423.1085,449.1531,0.2895,0.0119,0.3073
1273,Project,5,np.log(bm) ~ dfi + satvi + nir + bai_136 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_136 + dfi:bai_246 + satvi:nir + satvi:bai_136 + satvi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,NEX,0.623,0.6061,550.5773,578.0813,36.0971,0.5262,0.3955,0.0247,0.4203,,24.3019,0.3929,0.0316,0.6028,0.1161,0.0855,0.0165,395.247,0.9107,2.7785,423.9558,452.3083,0.2901,0.0166,0.3095
1274,Project,5,np.log(bm) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,NEX,0.6264,0.6097,547.3629,577.3314,39.789,0.4979,0.395,0.0272,0.429,,23.6436,0.3896,0.0387,0.5937,0.122,0.0842,0.0173,374.3961,0.8625,2.6452,421.3805,451.0395,0.2883,0.0162,0.3086
1275,Project,5,np.log(bm) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,NEX,0.6211,0.6042,552.3184,577.1267,38.7887,0.5079,0.3949,0.0265,0.4432,,26.592,0.3872,0.0303,0.5809,0.0996,0.0824,0.0141,387.4789,0.8934,2.6888,421.2875,470.5453,0.2882,0.0182,0.3219
1276,Project,5,np.log(bm) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,NEX,0.6187,0.6016,554.5877,593.3655,36.0801,0.5186,0.406,0.0247,0.4465,,24.9282,0.3908,0.0284,0.5859,0.0988,0.0831,0.014,384.1596,0.8859,2.7453,429.0069,476.5984,0.2935,0.0171,0.3261
1277,Project,5,np.log(bm) ~ dfi + satvi + bai_126 + bai_136 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + satvi:bai_126 + satvi:bai_136 + satvi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,NEX,0.5737,0.5546,593.7246,600.244,38.1955,0.5462,0.4107,0.0261,0.4333,,16.4926,0.4141,0.0331,0.6034,0.1087,0.0856,0.0154,443.7229,1.0222,2.9471,446.6837,457.9945,0.3056,0.0113,0.3134
1278,Project,5,np.log(bm) ~ dfi + satvi + bai_126 + bai_236 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,NEX,0.576,0.557,591.8315,598.7153,49.5033,0.5392,0.4096,0.0339,0.4511,,22.5463,0.4117,0.0358,0.6012,0.1085,0.0853,0.0154,451.9354,1.0407,2.9092,443.6106,473.2633,0.3035,0.0154,0.3238
1279,Project,5,np.log(bm) ~ ndti + satvi + ndii7 + nir + swir1 + ndti:satvi + ndti:ndii7 + ndti:nir + ndti:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,NEX,0.6129,0.5956,559.8143,553.3117,28.7798,0.6376,0.3786,0.0197,0.404,,16.2414,0.3858,0.02,0.5831,0.1042,0.0827,0.0148,366.6914,0.8467,3.3295,412.6597,430.2329,0.2823,0.0111,0.2944
1280,Project,5,np.log(bm) ~ ndti + satvi + ndii7 + nir + bai_136 + ndti:satvi + ndti:ndii7 + ndti:nir + ndti:bai_136 + satvi:ndii7 + satvi:nir + satvi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,NEX,0.6047,0.587,567.17,581.7434,41.5516,0.6076,0.398,0.0284,0.4277,,33.2931,0.3957,0.036,0.5949,0.111,0.0844,0.0157,407.3818,0.9387,3.184,429.8613,468.7415,0.2941,0.0228,0.3207
1281,Project,5,np.log(bm) ~ ndti + satvi + ndii7 + swir1 + bai_126 + ndti:satvi + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,NEX,0.6054,0.5877,566.5808,558.5311,21.6188,0.584,0.3821,0.0148,0.3972,,12.3338,0.387,0.0256,0.5794,0.1016,0.0822,0.0144,397.8568,0.9191,3.0603,419.4192,433.7607,0.287,0.0084,0.2968
1282,Project,5,np.log(bm) ~ ndti + satvi + ndii7 + bai_126 + bai_136 + ndti:satvi + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + satvi:ndii7 + satvi:bai_126 + satvi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,NEX,0.5811,0.5623,587.5662,632.6601,28.7851,0.6278,0.4329,0.0197,0.4598,,21.5237,0.4048,0.0238,0.5862,0.1127,0.0832,0.016,429.0992,0.9902,3.3223,458.7545,498.1884,0.3139,0.0147,0.3409
1283,Project,5,np.log(bm) ~ ndti + satvi + nir + swir1 + bai_246 + ndti:satvi + ndti:nir + ndti:swir1 + ndti:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,NEX,0.6165,0.5993,556.6062,577.1212,39.4493,0.5161,0.3949,0.027,0.42,,24.2994,0.3869,0.0322,0.582,0.1103,0.0826,0.0156,381.356,0.8795,2.7016,423.7962,455.3672,0.29,0.0166,0.3116
1284,Project,5,np.log(bm) ~ ndti + satvi + nir + bai_136 + bai_246 + ndti:satvi + ndti:nir + ndti:bai_136 + ndti:bai_246 + satvi:nir + satvi:bai_136 + satvi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,NEX,0.6113,0.5939,561.2716,570.6226,30.9344,0.5585,0.3904,0.0212,0.4147,,24.1781,0.3893,0.0347,0.5935,0.1133,0.0842,0.0161,389.0291,0.8966,2.934,421.3945,457.4045,0.2883,0.0165,0.313
1285,Project,5,np.log(bm) ~ ndti + satvi + nir + bai_236 + bai_246 + ndti:satvi + ndti:nir + ndti:bai_236 + ndti:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,NEX,0.6129,0.5956,559.8308,573.383,23.3264,0.5478,0.3923,0.016,0.4192,,16.9152,0.3885,0.0292,0.5893,0.1077,0.0836,0.0153,384.1072,0.8857,2.8826,424.3307,456.9631,0.2903,0.0116,0.3127
1286,Project,5,np.log(bm) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,NEX,0.6075,0.5899,564.7028,569.1227,18.1609,0.5796,0.3894,0.0124,0.4078,,10.0684,0.3843,0.0241,0.5712,0.103,0.081,0.0146,389.2248,0.899,3.031,421.1897,429.5437,0.2882,0.0069,0.2939
1287,Project,5,np.log(bm) ~ ndti + satvi + bai_126 + bai_136 + bai_246 + ndti:satvi + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + satvi:bai_126 + satvi:bai_136 + satvi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,NEX,0.5688,0.5494,597.7584,632.9379,16.558,0.6656,0.4331,0.0113,0.4537,,15.7301,0.4086,0.0245,0.5847,0.1186,0.0829,0.0168,422.0207,0.9751,3.5297,467.4714,494.9472,0.3198,0.0108,0.3386
1288,Project,5,np.log(bm) ~ ndti + satvi + bai_126 + bai_236 + bai_246 + ndti:satvi + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,NEX,0.5686,0.5493,597.8929,642.2814,14.8636,0.6606,0.4394,0.0102,0.4551,,13.4011,0.4102,0.0243,0.5863,0.1178,0.0832,0.0167,423.9614,0.9796,3.5048,471.3222,493.9545,0.3225,0.0092,0.338
1289,Project,6,np.log(bm) ~ dfi + ndti + satvi + ndii7 + nir + swir1 + dfi:ndti + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + ndti:satvi + ndti:ndii7 + ndti:nir + ndti:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,NEX,0.6228,0.5987,562.7397,582.9612,33.7184,0.6215,0.3989,0.0231,0.4294,,17.47,0.4043,0.0261,0.6181,0.114,0.0877,0.0162,388.8756,0.8971,3.2773,430.7528,455.7929,0.2947,0.012,0.3119
1290,Project,6,np.log(bm) ~ dfi + ndti + satvi + ndii7 + nir + bai_136 + dfi:ndti + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndti:satvi + ndti:ndii7 + ndti:nir + ndti:bai_136 + satvi:ndii7 + satvi:nir + satvi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,NEX,0.6223,0.5982,563.2441,572.3705,36.2266,0.5947,0.3916,0.0248,0.4245,,20.5308,0.399,0.0294,0.6252,0.1327,0.0887,0.0188,394.5766,0.9082,3.1409,422.4576,449.4246,0.289,0.014,0.3075
1291,Project,6,np.log(bm) ~ dfi + ndti + satvi + ndii7 + swir1 + bai_126 + dfi:ndti + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndti:satvi + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,NEX,0.6381,0.615,548.2191,585.1988,31.8951,0.4893,0.4004,0.0218,0.4255,,23.7151,0.393,0.0346,0.5955,0.1039,0.0845,0.0147,418.5957,0.9647,2.6045,430.4141,464.3775,0.2945,0.0162,0.3177
1292,Project,6,np.log(bm) ~ dfi + ndti + satvi + ndii7 + bai_126 + bai_136 + dfi:ndti + dfi:satvi + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndti:satvi + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + satvi:ndii7 + satvi:bai_126 + satvi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,NEX,0.6156,0.591,569.4298,637.6984,76.0759,0.4823,0.4363,0.0521,0.5167,,41.9061,0.4098,0.0418,0.6126,0.1084,0.0869,0.0154,428.1819,0.9865,2.5843,450.4618,500.3328,0.3082,0.0287,0.3423
1293,Project,6,np.log(bm) ~ dfi + ndti + satvi + nir + swir1 + bai_246 + dfi:ndti + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + ndti:satvi + ndti:nir + ndti:swir1 + ndti:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,NEX,0.6363,0.6131,549.9244,570.9384,36.7101,0.5547,0.3906,0.0251,0.4247,,21.0257,0.3964,0.0434,0.6174,0.1483,0.0876,0.021,381.7804,0.879,2.9244,424.7911,453.0155,0.2906,0.0144,0.31
1294,Project,6,np.log(bm) ~ dfi + ndti + satvi + nir + bai_136 + bai_246 + dfi:ndti + dfi:satvi + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndti:satvi + ndti:nir + ndti:bai_136 + ndti:bai_246 + satvi:nir + satvi:bai_136 + satvi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,NEX,0.6325,0.6091,553.5991,554.9509,33.8698,0.5696,0.3797,0.0232,0.4141,,17.5435,0.3915,0.0352,0.6287,0.1516,0.0892,0.0215,376.4564,0.8682,3.0144,410.9864,435.1324,0.2812,0.012,0.2977
