,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
1,Temporal,2016,4,np.log(bm) ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,simp,0.4294,0.427,7273.1848,410.9887,20.4121,1.2407,2.3407,0.5938,157.9828,0.8583,23.9986,205.0142,0.6189,1.7397
2,Temporal,2017,4,np.log(bm) ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,simp,0.5398,0.5378,7520.3658,516.8188,3.4352,1.2747,1.7575,0.3516,187.3952,0.928,4.3571,285.8765,0.7051,1.3855
3,Temporal,2018,4,np.log(bm) ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,simp,0.4876,0.4855,8494.7669,751.6316,0.2546,0.6487,0.76,0.1125,451.0178,1.2432,1.2826,550.3382,0.4749,0.6068
4,Temporal,2019,4,np.log(bm) ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,simp,0.4788,0.4765,8263.9735,873.7432,0.2895,0.7162,0.7775,0.1143,478.6826,1.1789,1.3731,611.076,0.5009,0.6076
5,Temporal,2020,4,np.log(bm) ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,simp,0.5077,0.5058,9171.8265,492.6558,1.0221,0.6488,0.9499,0.1484,271.2154,0.6341,2.2943,382.5473,0.5038,0.733
6,Temporal,2021,4,np.log(bm) ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,simp,0.5207,0.5189,8915.3112,524.0165,11.6277,0.897,1.3593,0.2359,299.9265,1.0792,17.813,350.0087,0.5991,0.9261
0,Temporal,2015,4,np.log(bm) ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,simp,0.5214,0.5192,7921.1422,1140.2774,4.947,1.5248,1.321,0.2158,1322.5344,3.9884,8.3447,661.6525,0.8848,0.9545
1,Temporal,2016,4,np.log(bm) ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,simp,0.4224,0.4199,7302.0926,402.7595,21.6684,1.2158,2.3708,0.6014,159.0316,0.864,25.4666,202.5554,0.6115,1.7509
2,Temporal,2017,4,np.log(bm) ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,simp,0.5189,0.5168,7620.6432,512.4348,4.0897,1.2638,1.676,0.3353,178.8403,0.8857,5.1577,282.4971,0.6967,1.3124
3,Temporal,2018,4,np.log(bm) ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,simp,0.4762,0.474,8546.9968,741.6083,0.2997,0.64,0.7811,0.1156,503.6487,1.3882,1.3158,548.9905,0.4738,0.6131
4,Temporal,2019,4,np.log(bm) ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,simp,0.4645,0.4621,8326.3311,843.6087,0.2892,0.6915,0.7586,0.1115,517.8472,1.2754,1.3814,595.6946,0.4883,0.5913
5,Temporal,2020,4,np.log(bm) ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,simp,0.4985,0.4966,9220.4496,553.9997,0.956,0.7296,1.0832,0.1692,278.864,0.652,2.2445,435.9572,0.5741,0.8826
6,Temporal,2021,4,np.log(bm) ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,simp,0.5094,0.5075,8975.5874,536.1856,11.6077,0.9178,1.3772,0.239,312.7455,1.1253,17.8041,364.6272,0.6242,0.9537
0,Temporal,2015,4,np.log(bm) ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.5605,0.5585,7730.3904,683.9371,4.7778,0.9146,1.1769,0.1923,568.6593,1.7149,8.218,460.7539,0.6161,0.8077
1,Temporal,2016,4,np.log(bm) ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.4345,0.4321,7252.2098,451.2972,13.2133,1.3624,2.1652,0.5493,162.6233,0.8835,15.5883,222.5452,0.6718,1.6793
2,Temporal,2017,4,np.log(bm) ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.5776,0.5757,7327.296,527.9465,3.7162,1.3021,1.7061,0.3413,178.6176,0.8846,4.7059,288.7123,0.7121,1.3242
3,Temporal,2018,4,np.log(bm) ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.5207,0.5186,8336.389,684.4283,0.4117,0.5907,0.7339,0.1086,462.0415,1.2736,1.6661,507.6533,0.4381,0.5617
4,Temporal,2019,4,np.log(bm) ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.518,0.5159,8084.3521,905.9191,0.7245,0.7426,0.8275,0.1216,647.8217,1.5955,2.3608,652.9952,0.5352,0.6451
5,Temporal,2020,4,np.log(bm) ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.5397,0.538,8995.1129,516.9426,1.3936,0.6808,0.9217,0.144,275.4961,0.6442,2.9981,389.1269,0.5124,0.6978
6,Temporal,2021,4,np.log(bm) ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.5526,0.5509,8738.0028,511.6474,13.245,0.8758,1.3321,0.2312,336.2966,1.2101,20.2262,340.3001,0.5825,0.8663
0,Temporal,2015,4,np.log(bm) ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,simp,0.4844,0.4821,8087.9352,765.1315,4.9158,1.0231,1.2972,0.2119,660.7058,1.9925,8.4805,530.6854,0.7096,0.9384
1,Temporal,2016,4,np.log(bm) ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,simp,0.3458,0.343,7594.388,485.2195,17.113,1.4648,2.3709,0.6014,177.9854,0.9669,20.1635,242.7501,0.7328,1.8679
2,Temporal,2017,4,np.log(bm) ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,simp,0.4862,0.4839,7768.8986,526.6492,7.1824,1.2989,1.7274,0.3456,201.6233,0.9985,8.9328,293.8678,0.7248,1.2793
3,Temporal,2018,4,np.log(bm) ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,simp,0.4387,0.4363,8711.7253,833.6726,-0.0133,0.7195,0.8697,0.1287,297.0988,0.8189,0.8232,605.1264,0.5222,0.7014
4,Temporal,2019,4,np.log(bm) ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,simp,0.4299,0.4274,8469.9316,893.1577,0.6024,0.7321,0.8673,0.1275,458.0914,1.1282,2.3523,651.5969,0.5341,0.6794
5,Temporal,2020,4,np.log(bm) ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,simp,0.457,0.4549,9429.2599,557.1419,1.1661,0.7337,0.985,0.1538,439.8009,1.0283,2.3567,432.5144,0.5696,0.7178
6,Temporal,2021,4,np.log(bm) ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,simp,0.471,0.469,9169.3785,591.1819,12.0082,1.012,1.4419,0.2503,484.1773,1.7422,18.2382,429.045,0.7344,0.9977
0,Temporal,2015,5,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,simp,0.5586,0.5556,7749.9489,719.1925,3.9617,0.9617,1.2085,0.1974,685.3914,2.0669,6.7775,508.5201,0.68,0.8668
1,Temporal,2016,5,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,simp,0.4448,0.4412,7218.9859,414.5563,17.4327,1.2515,2.2332,0.5665,159.0345,0.864,20.5079,203.924,0.6156,1.6606
2,Temporal,2017,5,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,simp,0.5821,0.5793,7313.5048,533.7504,2.7954,1.3164,1.7683,0.3538,187.4328,0.9282,3.585,296.35,0.7309,1.4227
3,Temporal,2018,5,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,simp,0.5207,0.5176,8346.1971,720.9162,0.2731,0.6222,0.7536,0.1116,427.094,1.1772,1.3466,534.523,0.4613,0.5969
4,Temporal,2019,5,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,simp,0.5147,0.5115,8110.3356,889.2465,0.4266,0.7289,0.7955,0.1169,461.0069,1.1354,1.753,640.56,0.5251,0.6323
5,Temporal,2020,5,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,simp,0.5371,0.5345,9019.9573,443.2728,2.1149,0.5837,0.8414,0.1314,286.4335,0.6697,4.2068,341.7864,0.4501,0.5874
6,Temporal,2021,5,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,simp,0.5531,0.5505,8744.8309,511.1958,12.4981,0.875,1.3626,0.2365,327.1101,1.177,19.0811,341.6566,0.5848,0.9003
0,Temporal,2015,5,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,simp,0.5528,0.5497,7779.3617,806.6435,3.3501,1.0786,1.1809,0.1929,511.3302,1.542,5.7983,489.0924,0.654,0.8581
1,Temporal,2016,5,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,simp,0.4242,0.4205,7304.4187,453.1532,14.4437,1.368,2.1878,0.555,164.1559,0.8918,17.0248,220.5242,0.6657,1.6816
2,Temporal,2017,5,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,simp,0.5697,0.5668,7379.3394,532.2235,4.3515,1.3127,1.6731,0.3347,175.7899,0.8706,5.4873,290.7418,0.7171,1.2812
3,Temporal,2018,5,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,simp,0.5155,0.5124,8371.8359,715.8737,0.255,0.6178,0.775,0.1147,395.1374,1.0891,1.2903,530.8431,0.4581,0.6055
4,Temporal,2019,5,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,simp,0.5137,0.5105,8114.7802,1287.306,0.6848,1.0552,0.886,0.1302,561.8995,1.3839,2.2666,784.0289,0.6427,0.7114
5,Temporal,2020,5,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,simp,0.5303,0.5276,9058.3757,446.9573,1.6356,0.5886,0.8062,0.1259,294.3834,0.6883,3.3247,336.3721,0.443,0.5619
6,Temporal,2021,5,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,simp,0.5476,0.545,8776.4445,519.3168,14.3124,0.8889,1.3847,0.2403,428.7167,1.5426,21.8013,354.7686,0.6073,0.9063
0,Temporal,2015,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.5574,0.5544,7756.0357,1008.7744,4.4995,1.3489,1.2724,0.2079,1060.949,3.1995,7.6379,618.2226,0.8267,0.9152
1,Temporal,2016,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.4364,0.4327,7254.4079,420.955,19.8744,1.2708,2.3004,0.5835,147.4295,0.8009,23.3712,201.6389,0.6087,1.6738
2,Temporal,2017,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.5796,0.5767,7326.9413,536.2884,2.4393,1.3227,1.809,0.3619,188.5593,0.9338,3.152,299.6536,0.7391,1.4659
3,Temporal,2018,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.5136,0.5105,8381.1565,706.5677,0.3972,0.6098,0.7642,0.1131,503.7401,1.3885,1.4631,540.8258,0.4667,0.6034
4,Temporal,2019,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.5096,0.5063,8134.4495,949.1075,0.3278,0.778,0.8686,0.1277,448.8994,1.1056,1.5444,676.5523,0.5546,0.6867
5,Temporal,2020,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.5305,0.5278,9057.3129,473.8602,2.9987,0.624,0.8959,0.1399,246.507,0.5764,5.9493,363.9891,0.4793,0.6455
6,Temporal,2021,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_136 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.5448,0.5422,8792.3715,537.3027,10.8047,0.9197,1.3566,0.2355,287.2882,1.0337,16.5477,350.1909,0.5994,0.9049
0,Temporal,2015,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_236 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.56,0.557,7742.8909,1093.2859,5.5878,1.4619,1.3113,0.2142,1225.3996,3.6955,9.43,663.8398,0.8877,0.9359
1,Temporal,2016,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_236 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.4354,0.4318,7258.4529,418.733,20.3849,1.2641,2.3099,0.586,148.8135,0.8085,23.9689,202.3132,0.6107,1.6805
2,Temporal,2017,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_236 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.5846,0.5818,7299.9978,538.2449,2.6551,1.3275,1.8261,0.3654,193.1663,0.9566,3.4143,302.5113,0.7461,1.4823
3,Temporal,2018,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_236 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.515,0.512,8374.0067,705.1265,0.3368,0.6085,0.7594,0.1124,462.4323,1.2746,1.3591,528.9109,0.4565,0.5953
4,Temporal,2019,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_236 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.5105,0.5073,8130.149,959.0126,0.2665,0.7861,0.8737,0.1284,386.6695,0.9523,1.5164,680.508,0.5578,0.6948
5,Temporal,2020,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_236 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.5324,0.5297,9046.8534,489.3927,2.579,0.6445,0.9129,0.1426,247.8319,0.5795,5.1966,376.3885,0.4957,0.6728
6,Temporal,2021,5,np.log(bm) ~ dfi + ndti + ndii7 + nir + bai_236 + dfi:ndti + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.5475,0.5449,8777.1393,521.0809,12.8207,0.892,1.3747,0.2386,316.6903,1.1395,19.5816,347.5191,0.5949,0.898
0,Temporal,2015,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,simp,0.5407,0.5376,7839.096,921.1785,4.206,1.2318,1.2596,0.2058,1003.0004,3.0248,7.1406,604.0713,0.8078,0.9157
1,Temporal,2016,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,simp,0.41,0.4062,7361.9344,446.2944,18.7961,1.3473,2.2885,0.5805,158.0985,0.8589,22.1211,218.7314,0.6603,1.7174
2,Temporal,2017,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,simp,0.5617,0.5588,7420.497,540.1638,3.6437,1.3322,1.7659,0.3533,190.1816,0.9418,4.6238,300.9857,0.7423,1.3981
3,Temporal,2018,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,simp,0.4983,0.4951,8454.7555,749.3755,0.1525,0.6467,0.7916,0.1172,376.4098,1.0375,1.0459,546.871,0.472,0.6301
4,Temporal,2019,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,simp,0.4965,0.4932,8194.71,1013.1389,0.4057,0.8304,0.957,0.1407,416.7028,1.0263,1.9635,728.1485,0.5968,0.7648
5,Temporal,2020,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,simp,0.5136,0.5109,9149.9477,447.8454,1.3717,0.5898,0.8286,0.1294,253.2848,0.5922,2.8862,336.067,0.4426,0.5845
6,Temporal,2021,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,simp,0.5318,0.5291,8864.8013,553.9721,13.3004,0.9483,1.4427,0.2504,439.6883,1.5821,20.2582,391.1103,0.6695,0.9729
0,Temporal,2015,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,simp,0.5429,0.5398,7828.2738,878.3115,4.6206,1.1745,1.2607,0.206,924.6052,2.7883,7.8605,591.8801,0.7915,0.9102
1,Temporal,2016,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,simp,0.4113,0.4075,7356.6067,441.6974,18.5354,1.3334,2.2748,0.577,158.194,0.8594,21.8141,216.927,0.6549,1.7059
2,Temporal,2017,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,simp,0.5626,0.5597,7416.124,538.7464,3.5377,1.3287,1.7557,0.3513,189.1419,0.9367,4.4942,300.2697,0.7406,1.3902
3,Temporal,2018,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,simp,0.5007,0.4976,8443.1073,788.5082,0.1607,0.6805,0.7968,0.118,371.011,1.0226,1.0944,561.895,0.4849,0.6368
4,Temporal,2019,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,simp,0.4982,0.4949,8187.1589,977.6136,0.4465,0.8013,0.9147,0.1344,459.9988,1.1329,1.9898,714.4126,0.5856,0.7376
5,Temporal,2020,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,simp,0.5159,0.5131,9137.8907,450.6035,1.337,0.5934,0.8362,0.1306,250.0526,0.5847,2.84,340.2467,0.4481,0.5961
6,Temporal,2021,5,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,simp,0.5336,0.5308,8855.3035,545.4115,12.6716,0.9336,1.432,0.2485,408.8361,1.4711,19.311,380.2411,0.6509,0.9626
0,Temporal,2015,5,np.log(bm) ~ dfi + ndti + nir + bai_136 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,simp,0.559,0.5561,7747.7234,752.3359,3.3106,1.006,1.2098,0.1976,678.5231,2.0462,5.7231,520.4487,0.6959,0.887
