,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
1,projyear,2,4,bm ~ ndvi + satvi + nir + bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.6182,,43405.9484,608.135,11.3194,0.7184,,,388.565,1.2814,21.9305,407.4226,0.4813,
2,projyear,3,4,bm ~ ndvi + satvi + nir + bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.6182,,43405.9484,546.0806,17.1183,0.6451,,,370.6308,1.1515,31.554,378.6724,0.4473,
3,projyear,4,4,bm ~ ndvi + satvi + nir + bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.6182,,43405.9484,545.7842,21.1295,0.6448,,,356.1667,1.2482,40.8175,391.8406,0.4629,
4,projyear,5,4,bm ~ ndvi + satvi + nir + bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.6182,,43405.9484,552.3583,16.0706,0.6525,,,398.8328,1.3178,29.1586,378.7592,0.4475,
0,projyear,1,4,bm ~ ndvi + satvi + bai_126 + bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,0.5487,,43656.4976,513.2976,25.7056,0.6064,,,399.4069,1.3433,50.2549,375.9104,0.4441,
1,projyear,2,4,bm ~ ndvi + satvi + bai_126 + bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,0.5487,,43656.4976,639.2674,15.2448,0.7552,,,392.9089,1.2957,29.5302,430.9405,0.5091,
2,projyear,3,4,bm ~ ndvi + satvi + bai_126 + bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,0.5487,,43656.4976,550.968,20.51,0.6509,,,391.2541,1.2156,37.8102,394.8728,0.4665,
3,projyear,4,4,bm ~ ndvi + satvi + bai_126 + bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,0.5487,,43656.4976,569.1063,26.3045,0.6723,,,386.8369,1.3556,50.8236,408.6734,0.4828,
4,projyear,5,4,bm ~ ndvi + satvi + bai_126 + bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,0.5487,,43656.4976,599.9659,21.7758,0.7088,,,427.7986,1.4136,39.5115,413.3291,0.4883,
0,projyear,1,4,bm ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5942,,43494.8187,503.8781,22.9342,0.5953,,,400.1725,1.3459,44.8412,365.9834,0.4324,
1,projyear,2,4,bm ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5942,,43494.8187,624.0672,13.3044,0.7372,,,396.7508,1.3084,25.7569,415.2897,0.4906,
2,projyear,3,4,bm ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5942,,43494.8187,550.4312,17.4792,0.6503,,,380.5013,1.1822,32.2259,383.9969,0.4536,
3,projyear,4,4,bm ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5942,,43494.8187,552.3467,23.0704,0.6525,,,377.4129,1.3226,44.5615,395.3653,0.4671,
4,projyear,5,4,bm ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5942,,43494.8187,561.4284,17.5882,0.6632,,,400.9634,1.3249,31.9072,386.4202,0.4565,
0,projyear,1,4,bm ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6062,,43450.6915,504.1756,23.2267,0.5956,,,404.7415,1.3613,45.4112,363.7454,0.4297,
1,projyear,2,4,bm ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6062,,43450.6915,613.3522,13.3322,0.7246,,,391.8746,1.2923,25.8145,411.3927,0.486,
2,projyear,3,4,bm ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6062,,43450.6915,551.218,17.8435,0.6512,,,372.54,1.1574,32.8919,381.1203,0.4502,
3,projyear,4,4,bm ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6062,,43450.6915,545.8421,23.1239,0.6448,,,373.3915,1.3085,44.6664,392.903,0.4642,
4,projyear,5,4,bm ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6062,,43450.6915,556.7637,17.7858,0.6577,,,398.2923,1.3161,32.2671,383.2586,0.4528,
0,projyear,1,4,bm ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5641,,43602.5157,519.655,26.7772,0.6139,,,404.6492,1.361,52.3479,372.4172,0.44,
1,projyear,2,4,bm ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5641,,43602.5157,625.5681,16.8412,0.739,,,395.7438,1.305,32.6089,424.1846,0.5011,
2,projyear,3,4,bm ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5641,,43602.5157,557.2315,21.4308,0.6583,,,381.8396,1.1863,39.5004,396.89,0.4689,
3,projyear,4,4,bm ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5641,,43602.5157,560.8931,26.3633,0.6626,,,377.9772,1.3246,50.932,405.9156,0.4795,
4,projyear,5,4,bm ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5641,,43602.5157,584.3093,22.8311,0.6903,,,421.47,1.3926,41.4204,412.0433,0.4868,
0,projyear,1,4,bm ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5604,,43615.5904,523.7775,26.7072,0.6188,,,406.8677,1.3684,52.2115,374.4038,0.4423,
1,projyear,2,4,bm ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5604,,43615.5904,626.2084,16.6959,0.7398,,,390.0837,1.2864,32.3285,424.9048,0.502,
2,projyear,3,4,bm ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5604,,43615.5904,561.6602,21.6639,0.6635,,,384.9371,1.1959,39.9287,398.6716,0.471,
3,projyear,4,4,bm ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5604,,43615.5904,558.2692,26.5349,0.6595,,,378.2715,1.3256,51.2616,405.5673,0.4791,
4,projyear,5,4,bm ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5604,,43615.5904,584.7164,22.8317,0.6908,,,425.011,1.4043,41.4196,413.3913,0.4884,
0,projyear,1,4,bm ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6184,,43405.0356,495.5774,21.292,0.5855,,,384.9712,1.2948,41.6272,362.6332,0.4284,
1,projyear,2,4,bm ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6184,,43405.0356,611.5854,10.8482,0.7225,,,388.6168,1.2815,21.0207,407.2424,0.4811,
2,projyear,3,4,bm ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6184,,43405.0356,547.9335,16.9248,0.6473,,,377.4686,1.1727,31.1969,381.7981,0.451,
3,projyear,4,4,bm ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6184,,43405.0356,542.2631,20.837,0.6406,,,358.8037,1.2574,40.2466,388.1365,0.4585,
4,projyear,5,4,bm ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6184,,43405.0356,550.7897,15.6011,0.6507,,,383.8735,1.2684,28.3118,373.2519,0.4409,
0,projyear,1,4,bm ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6143,,43420.4539,500.0255,22.3645,0.5907,,,384.4783,1.2931,43.7168,360.6377,0.426,
1,projyear,2,4,bm ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6143,,43420.4539,612.7587,11.7089,0.7239,,,386.2037,1.2736,22.6905,411.1517,0.4857,
2,projyear,3,4,bm ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6143,,43420.4539,545.6892,18.2481,0.6447,,,368.7427,1.1456,33.6314,379.3865,0.4482,
3,projyear,4,4,bm ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6143,,43420.4539,542.7102,22.2654,0.6411,,,355.3987,1.2455,43.0035,390.9967,0.4619,
4,projyear,5,4,bm ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6143,,43420.4539,554.8226,17.2088,0.6554,,,383.2968,1.2665,31.2264,376.5174,0.4448,
0,projyear,1,4,bm ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.5147,,43772.592,531.9443,26.2734,0.6284,,,401.1086,1.3491,51.3568,382.8228,0.4523,
1,projyear,2,4,bm ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.5147,,43772.592,653.1589,17.0391,0.7716,,,402.8206,1.3284,32.991,438.6403,0.5182,
2,projyear,3,4,bm ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.5147,,43772.592,568.7067,21.2825,0.6718,,,388.7393,1.2077,39.2341,404.4175,0.4778,
3,projyear,4,4,bm ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.5147,,43772.592,576.5815,26.3498,0.6812,,,384.82,1.3486,50.9037,413.2275,0.4882,
4,projyear,5,4,bm ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.5147,,43772.592,603.4698,22.646,0.7129,,,426.8451,1.4104,41.0786,421.02,0.4974,
0,projyear,1,4,bm ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.5114,,43783.5047,534.4989,26.2361,0.6314,,,402.9676,1.3553,51.2859,384.9498,0.4548,
1,projyear,2,4,bm ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.5114,,43783.5047,654.26,16.9518,0.7729,,,401.3169,1.3234,32.8237,439.8407,0.5196,
2,projyear,3,4,bm ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.5114,,43783.5047,571.7729,21.5749,0.6755,,,391.6841,1.2169,39.7718,406.674,0.4804,
3,projyear,4,4,bm ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.5114,,43783.5047,575.41,26.7057,0.6798,,,386.4914,1.3544,51.5904,413.94,0.489,
4,projyear,5,4,bm ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.5114,,43783.5047,603.8223,22.6886,0.7133,,,427.3945,1.4122,41.155,422.5828,0.4992,
0,projyear,1,4,bm ~ satvi + ndii7 + nir + swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,0.5859,,43524.7987,507.3596,22.013,0.5994,,,396.1002,1.3322,43.0326,366.2025,0.4326,
1,projyear,2,4,bm ~ satvi + ndii7 + nir + swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,0.5859,,43524.7987,631.7489,12.1164,0.7463,,,394.7006,1.3016,23.4657,419.7442,0.4959,
2,projyear,3,4,bm ~ satvi + ndii7 + nir + swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,0.5859,,43524.7987,544.6941,16.8362,0.6435,,,377.8844,1.174,31.0399,380.4472,0.4494,
3,projyear,4,4,bm ~ satvi + ndii7 + nir + swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,0.5859,,43524.7987,553.1368,22.1202,0.6535,,,370.6121,1.2988,42.7279,394.9126,0.4665,
4,projyear,5,4,bm ~ satvi + ndii7 + nir + swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,0.5859,,43524.7987,569.4473,16.8381,0.6727,,,405.5755,1.3401,30.5446,392.0514,0.4632,
0,projyear,1,4,bm ~ satvi + ndii7 + nir + bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6082,,43443.1998,498.379,23.3064,0.5888,,,399.5817,1.3439,45.5632,357.5753,0.4224,
1,projyear,2,4,bm ~ satvi + ndii7 + nir + bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6082,,43443.1998,613.0084,13.7225,0.7242,,,387.7268,1.2786,26.5693,411.4467,0.4861,
2,projyear,3,4,bm ~ satvi + ndii7 + nir + bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6082,,43443.1998,554.3007,18.2254,0.6548,,,369.2614,1.1472,33.5916,382.4606,0.4518,
3,projyear,4,4,bm ~ satvi + ndii7 + nir + bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6082,,43443.1998,545.0712,23.5043,0.6439,,,362.0627,1.2688,45.4009,392.9309,0.4642,
4,projyear,5,4,bm ~ satvi + ndii7 + nir + bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6082,,43443.1998,556.3713,18.4276,0.6573,,,388.1371,1.2825,33.4294,385.7876,0.4558,
0,projyear,1,4,bm ~ satvi + ndii7 + swir1 + bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.595,,43491.8196,499.4203,22.9466,0.59,,,391.4401,1.3165,44.8613,362.9849,0.4288,
1,projyear,2,4,bm ~ satvi + ndii7 + swir1 + bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.595,,43491.8196,624.2468,11.9662,0.7375,,,391.1354,1.2898,23.1843,413.6177,0.4886,
2,projyear,3,4,bm ~ satvi + ndii7 + swir1 + bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.595,,43491.8196,538.8828,17.3159,0.6366,,,373.9713,1.1619,31.9261,380.9634,0.4501,
3,projyear,4,4,bm ~ satvi + ndii7 + swir1 + bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.595,,43491.8196,551.5463,22.3174,0.6516,,,371.9782,1.3036,43.1169,391.5038,0.4625,
4,projyear,5,4,bm ~ satvi + ndii7 + swir1 + bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.595,,43491.8196,575.541,17.4277,0.6799,,,411.4497,1.3595,31.6228,395.8021,0.4676,
0,projyear,1,4,bm ~ satvi + ndii7 + bai_126 + bai_236 + satvi:ndii7 + satvi:bai_126 + satvi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5671,,43591.8357,515.6623,26.0144,0.6092,,,414.5829,1.3944,50.8642,372.0012,0.4395,
1,projyear,2,4,bm ~ satvi + ndii7 + bai_126 + bai_236 + satvi:ndii7 + satvi:bai_126 + satvi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5671,,43591.8357,622.4425,14.9134,0.7353,,,392.5865,1.2946,28.8945,423.8992,0.5008,
2,projyear,3,4,bm ~ satvi + ndii7 + bai_126 + bai_236 + satvi:ndii7 + satvi:bai_126 + satvi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5671,,43591.8357,561.2533,20.9458,0.663,,,393.2243,1.2217,38.6079,399.9229,0.4725,
3,projyear,4,4,bm ~ satvi + ndii7 + bai_126 + bai_236 + satvi:ndii7 + satvi:bai_126 + satvi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5671,,43591.8357,558.4618,25.7199,0.6597,,,382.783,1.3414,49.6987,402.8879,0.476,
4,projyear,5,4,bm ~ satvi + ndii7 + bai_126 + bai_236 + satvi:ndii7 + satvi:bai_126 + satvi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5671,,43591.8357,584.3768,21.6613,0.6904,,,427.435,1.4124,39.3063,412.294,0.4871,
0,projyear,1,4,bm ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.6177,,43407.9519,499.7026,22.0008,0.5903,,,392.3553,1.3196,43.0068,361.0046,0.4265,
1,projyear,2,4,bm ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.6177,,43407.9519,610.6719,11.637,0.7214,,,386.2222,1.2736,22.543,409.7954,0.4841,
2,projyear,3,4,bm ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.6177,,43407.9519,545.6509,17.2554,0.6446,,,368.4212,1.1446,31.8036,377.0595,0.4454,
3,projyear,4,4,bm ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.6177,,43407.9519,543.5077,21.7029,0.6421,,,356.9593,1.2509,41.9202,390.967,0.4619,
4,projyear,5,4,bm ~ satvi + nir + swir1 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.6177,,43407.9519,550.5414,16.524,0.6504,,,394.128,1.3023,29.9796,377.3689,0.4458,
0,projyear,1,4,bm ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6186,,43404.6459,496.3457,23.2012,0.5864,,,387.6114,1.3037,45.3519,360.4021,0.4258,
1,projyear,2,4,bm ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6186,,43404.6459,606.3448,12.554,0.7163,,,384.1788,1.2669,24.3152,409.1089,0.4833,
2,projyear,3,4,bm ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6186,,43404.6459,549.2102,18.3748,0.6488,,,370.0632,1.1497,33.8633,381.5304,0.4507,
3,projyear,4,4,bm ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6186,,43404.6459,543.721,22.926,0.6423,,,354.1353,1.241,44.2826,392.2182,0.4634,
4,projyear,5,4,bm ~ satvi + nir + bai_236 + bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6186,,43404.6459,552.9863,18.0783,0.6533,,,388.2462,1.2829,32.799,379.6348,0.4485,
0,projyear,1,4,bm ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.6042,,43458.0209,497.6176,22.3104,0.5879,,,391.8899,1.3181,43.6164,360.4696,0.4258,
1,projyear,2,4,bm ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.6042,,43458.0209,617.2372,11.3948,0.7292,,,387.4358,1.2776,22.0863,410.2811,0.4847,
2,projyear,3,4,bm ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.6042,,43458.0209,538.9189,16.7427,0.6367,,,371.0918,1.1529,30.8671,379.488,0.4483,
3,projyear,4,4,bm ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.6042,,43458.0209,548.8105,21.3809,0.6483,,,366.1265,1.2831,41.3149,389.4693,0.4601,
4,projyear,5,4,bm ~ satvi + swir1 + bai_126 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.6042,,43458.0209,570.9461,16.554,0.6745,,,410.9231,1.3578,30.0417,390.9388,0.4618,
0,projyear,1,4,bm ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4907,,43852.5221,540.0182,26.2049,0.638,,,416.3828,1.4004,51.2299,391.4795,0.4625,
1,projyear,2,4,bm ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4907,,43852.5221,659.6634,14.7241,0.7793,,,411.0159,1.3554,28.5493,443.9993,0.5245,
2,projyear,3,4,bm ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4907,,43852.5221,566.2004,21.4566,0.6689,,,414.9085,1.2891,39.5645,407.4771,0.4814,
3,projyear,4,4,bm ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4907,,43852.5221,586.7134,26.5195,0.6931,,,410.6498,1.4391,51.2509,419.4282,0.4955,
4,projyear,5,4,bm ~ satvi + bai_126 + bai_236 + bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4907,,43852.5221,622.9098,21.9542,0.7359,,,458.2419,1.5141,39.8422,429.9487,0.5079,
0,projyear,1,5,bm ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.6266,,43381.6647,495.5207,20.8819,0.5854,,,388.8166,1.3077,40.8233,358.5579,0.4236,
1,projyear,2,5,bm ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.6266,,43381.6647,605.4438,10.5559,0.7152,,,386.9652,1.2761,20.4622,405.7448,0.4793,
2,projyear,3,5,bm ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.6266,,43381.6647,544.6592,16.378,0.6434,,,368.3496,1.1444,30.1944,376.2581,0.4445,
3,projyear,4,5,bm ~ dfi + ndvi + satvi + nir + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.6266,,43381.6647,543.1693,19.7081,0.6417,,,351.6986,1.2325,38.0747,388.9471,0.4595,
