,model,kfold,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
1,Project,2,2,np.log(bm) ~ ndti + nir + ndti:nir,BIRD,0.4875,0.4864,5239.331,1773.5071,6.8906,2.6332,1.6873,0.309,705.3989,2.9958,10.8711,581.2307,0.863,1.2117
2,Project,3,2,np.log(bm) ~ ndti + nir + ndti:nir,BIRD,0.4686,0.4675,5283.0102,700.1366,5.6247,1.0395,1.5898,0.2912,334.0067,1.2619,8.482,395.8528,0.5877,1.1424
3,Project,4,2,np.log(bm) ~ ndti + nir + ndti:nir,BIRD,0.4823,0.4812,5252.3907,957.1439,7.2245,1.4211,1.6661,0.3052,567.8078,2.2131,11.5452,488.7027,0.7256,1.2163
4,Project,5,2,np.log(bm) ~ ndti + nir + ndti:nir,BIRD,0.4644,0.4632,5280.9813,655.8148,5.9199,0.9737,1.603,0.2936,308.0351,1.3214,10.0367,392.4256,0.5826,1.1439
0,Project,1,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,BIRD,0.423,0.4217,5465.4541,2587.9381,4.182,3.8424,1.6072,0.2944,798.8647,2.7888,6.6887,854.4896,1.2687,1.2514
1,Project,2,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,BIRD,0.4214,0.4202,5408.3745,2384.784,6.7573,3.5408,1.7433,0.3193,547.3618,2.3247,10.4894,737.7004,1.0953,1.3084
2,Project,3,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,BIRD,0.408,0.4067,5433.7555,1652.1671,5.921,2.453,1.6829,0.3082,732.252,2.7665,8.712,641.18,0.952,1.2717
3,Project,4,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,BIRD,0.4171,0.4159,5417.8157,1381.1207,6.7599,2.0506,1.7314,0.3171,851.8466,3.3202,10.696,605.655,0.8992,1.3226
4,Project,5,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,BIRD,0.4053,0.404,5427.0539,1075.7796,6.6191,1.5972,1.7123,0.3136,430.7486,1.8479,11.0613,544.3695,0.8082,1.2819
0,Project,1,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,BIRD,0.4902,0.4891,5292.8595,2766.6446,3.6745,4.1077,1.5155,0.2776,344.3107,1.202,5.964,664.3947,0.9865,1.1575
1,Project,2,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,BIRD,0.4816,0.4805,5255.2556,1426.7982,5.2095,2.1184,1.6037,0.2937,527.7229,2.2413,8.3911,516.0485,0.7662,1.2098
2,Project,3,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,BIRD,0.4739,0.4727,5269.2603,1050.6334,4.8215,1.5599,1.568,0.2872,349.4634,1.3203,7.1673,487.095,0.7232,1.1562
3,Project,4,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,BIRD,0.4894,0.4883,5233.197,1079.9123,6.2329,1.6034,1.6563,0.3034,291.3637,1.1356,9.8448,549.3071,0.8156,1.231
4,Project,5,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,BIRD,0.4776,0.4764,5246.2036,1178.2961,4.6972,1.7495,1.6281,0.2982,360.6412,1.5471,7.7667,577.6983,0.8577,1.225
0,Project,1,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,BIRD,0.502,0.501,5260.0416,702.2724,4.1839,1.0427,1.5466,0.2833,355.1652,1.2399,7.1407,434.8707,0.6457,1.1485
1,Project,2,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,BIRD,0.4782,0.477,5264.5032,598.1962,4.7943,0.8882,1.5339,0.2809,421.0314,1.7881,7.8076,370.8057,0.5505,1.1124
2,Project,3,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,BIRD,0.4866,0.4855,5235.0722,565.503,4.7528,0.8396,1.5995,0.293,321.345,1.2141,7.2257,356.2341,0.5289,1.1631
3,Project,4,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,BIRD,0.4882,0.4871,5236.5207,591.8908,6.4427,0.8788,1.6054,0.294,300.9438,1.173,10.3992,382.6285,0.5681,1.1411
4,Project,5,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,BIRD,0.487,0.4859,5220.7351,585.917,5.6323,0.8699,1.6405,0.3005,281.2601,1.2066,9.561,362.7869,0.5386,1.171
0,Project,1,2,np.log(bm) ~ satvi + nir + satvi:nir,BIRD,0.3689,0.3675,5590.3843,647.6542,5.7852,0.9616,1.6003,0.2931,264.9545,0.9249,9.8126,399.1516,0.5926,1.1211
1,Project,2,2,np.log(bm) ~ satvi + nir + satvi:nir,BIRD,0.3759,0.3745,5514.0617,629.952,10.4447,0.9353,1.8,0.3297,264.5666,1.1236,16.8403,382.6014,0.5681,1.2455
2,Project,3,2,np.log(bm) ~ satvi + nir + satvi:nir,BIRD,0.3652,0.3638,5531.0298,595.0576,8.6295,0.8835,1.756,0.3216,263.6097,0.9959,13.0679,356.5423,0.5294,1.2477
3,Project,4,2,np.log(bm) ~ satvi + nir + satvi:nir,BIRD,0.37,0.3686,5526.303,682.5486,10.5603,1.0134,1.7794,0.3259,259.158,1.0101,16.9378,416.3034,0.6181,1.2625
4,Project,5,2,np.log(bm) ~ satvi + nir + satvi:nir,BIRD,0.374,0.3726,5498.5483,690.1152,11.096,1.0246,1.846,0.3381,245.1852,1.0518,18.7203,399.152,0.5926,1.2809
0,Project,1,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,BIRD,0.4219,0.4206,5468.1436,1134.8516,4.4307,1.685,1.6244,0.2975,468.3268,1.6349,7.3569,607.0195,0.9013,1.2534
1,Project,2,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,BIRD,0.4083,0.407,5439.6764,1146.2567,5.7947,1.7019,1.6913,0.3098,480.6357,2.0413,9.1669,593.8348,0.8817,1.2807
2,Project,3,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,BIRD,0.41,0.4087,5428.9554,1237.533,5.8979,1.8374,1.7172,0.3145,533.1805,2.0144,8.8529,563.8983,0.8372,1.3136
3,Project,4,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,BIRD,0.4157,0.4145,5421.1669,1147.0094,7.1111,1.703,1.7457,0.3197,706.9103,2.7553,11.2967,583.3333,0.8661,1.3142
4,Project,5,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,BIRD,0.4039,0.4026,5430.2209,976.4565,5.7677,1.4498,1.7272,0.3164,516.3662,2.2152,9.6419,507.3466,0.7533,1.285
0,Project,1,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,BIRD,0.4213,0.4201,5469.3822,663.9632,5.0365,0.9858,1.6544,0.303,337.06,1.1767,8.5916,429.6611,0.6379,1.2038
1,Project,2,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,BIRD,0.4009,0.3996,5456.989,605.0839,7.2806,0.8984,1.6802,0.3077,289.4966,1.2295,11.8009,380.5223,0.565,1.1869
2,Project,3,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,BIRD,0.4049,0.4037,5440.8392,606.6421,7.0466,0.9007,1.7183,0.3147,285.6192,1.0791,10.7048,374.4372,0.5559,1.2371
3,Project,4,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,BIRD,0.4032,0.4019,5450.9081,640.4904,8.7045,0.951,1.7035,0.312,252.5016,0.9842,14.016,400.5076,0.5946,1.209
4,Project,5,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,BIRD,0.4082,0.4069,5420.1019,667.2752,8.5153,0.9907,1.7789,0.3258,240.5306,1.0319,14.4136,377.7975,0.5609,1.2433
0,Project,1,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,BIRD,0.3944,0.3931,5532.8828,669.5809,5.5681,0.9942,1.6707,0.306,303.1898,1.0584,9.4609,422.207,0.6269,1.2048
1,Project,2,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,BIRD,0.3735,0.3721,5519.3784,630.791,7.5978,0.9366,1.7057,0.3124,291.2124,1.2368,12.289,396.7392,0.5891,1.2352
2,Project,3,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,BIRD,0.3783,0.377,5501.8941,606.5063,7.0264,0.9005,1.7432,0.3193,303.6804,1.1473,10.6684,368.1144,0.5466,1.26
3,Project,4,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,BIRD,0.3798,0.3785,5504.4461,679.1892,8.9858,1.0084,1.7475,0.3201,271.9833,1.0601,14.4426,424.283,0.6299,1.2458
4,Project,5,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,BIRD,0.3895,0.3882,5463.5311,768.1842,9.5323,1.1406,1.845,0.3379,296.4352,1.2717,16.0651,425.8427,0.6323,1.301
0,Project,1,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,BIRD,0.5208,0.5198,5206.5224,828.2578,3.7396,1.2297,1.4611,0.2676,617.1526,2.1544,6.3436,455.8601,0.6768,1.0765
1,Project,2,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,BIRD,0.5228,0.5218,5139.7905,4837.8286,6.1911,7.1829,1.6084,0.2946,5522.241,23.4531,9.6734,850.1699,1.2623,1.1621
2,Project,3,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,BIRD,0.5093,0.5083,5171.9349,621.5142,4.5661,0.9228,1.5381,0.2817,349.9554,1.3221,6.903,350.2028,0.52,1.096
3,Project,4,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,BIRD,0.5197,0.5186,5147.9353,1066.0772,5.8532,1.5828,1.5971,0.2925,369.4949,1.4402,9.3374,441.778,0.6559,1.1573
4,Project,5,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,BIRD,0.4992,0.4982,5187.1324,542.4348,4.8163,0.8054,1.5123,0.277,319.4067,1.3702,8.1807,344.1699,0.511,1.0704
0,Project,1,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,BIRD,0.541,0.54,5146.5869,631.5845,3.8566,0.9377,1.4826,0.2716,380.6883,1.329,6.5452,415.923,0.6175,1.1046
1,Project,2,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,BIRD,0.5244,0.5233,5135.2598,587.857,3.9675,0.8728,1.5053,0.2757,356.2825,1.5131,6.4307,376.3663,0.5588,1.1101
2,Project,3,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,BIRD,0.5295,0.5285,5113.5396,550.0852,5.0909,0.8167,1.5501,0.2839,367.5131,1.3885,7.7006,336.5212,0.4996,1.1073
3,Project,4,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,BIRD,0.5334,0.5324,5107.5045,598.7866,5.7511,0.889,1.5704,0.2876,311.396,1.2137,9.2262,371.833,0.5521,1.1298
4,Project,5,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,BIRD,0.515,0.5139,5142.5961,655.1762,4.1358,0.9728,1.4952,0.2739,343.8153,1.4749,7.0154,369.9702,0.5493,1.086
0,Project,1,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,BIRD,0.5653,0.5644,5070.6108,619.8667,3.4415,0.9203,1.4107,0.2584,356.0498,1.2429,5.8438,403.8457,0.5996,1.0426
1,Project,2,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,BIRD,0.5551,0.5541,5042.2176,589.3351,3.7885,0.875,1.471,0.2694,350.5002,1.4886,6.1394,374.3525,0.5558,1.0853
2,Project,3,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,BIRD,0.5565,0.5555,5031.0729,541.1135,4.2563,0.8034,1.492,0.2733,353.0728,1.3339,6.4416,327.014,0.4855,1.0552
3,Project,4,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,BIRD,0.5645,0.5635,5011.2889,606.4725,5.3253,0.9005,1.5392,0.2819,297.5368,1.1597,8.5319,372.2367,0.5527,1.1043
4,Project,5,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,BIRD,0.5453,0.5443,5052.621,646.5853,3.4361,0.96,1.4541,0.2663,313.2099,1.3436,5.8327,364.4879,0.5412,1.0558
0,Project,1,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,BIRD,0.3651,0.3638,5598.6142,1545.1081,5.9949,2.2941,1.7486,0.3203,1237.0951,4.3186,9.9877,655.9059,0.9738,1.3589
1,Project,2,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,BIRD,0.3467,0.3453,5577.7764,2450.7363,7.9833,3.6387,1.7954,0.3288,1639.6232,6.9635,12.5537,720.2058,1.0693,1.3204
2,Project,3,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,BIRD,0.3411,0.3396,5582.9972,1103.5337,7.3399,1.6385,1.7826,0.3265,466.7161,1.7633,10.9689,510.3086,0.7577,1.3306
3,Project,4,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,BIRD,0.3427,0.3413,5585.4686,1609.5741,7.9877,2.3898,1.7872,0.3274,428.9553,1.6719,12.699,524.4714,0.7787,1.3131
4,Project,5,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,BIRD,0.3441,0.3427,5563.5006,887.193,10.1476,1.3172,1.8455,0.338,332.3436,1.4257,17.0588,474.3905,0.7043,1.3358
0,Project,1,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,BIRD,0.4536,0.4524,5389.3835,686.3691,4.8473,1.0191,1.6733,0.3065,426.9962,1.4906,8.2401,451.9712,0.6711,1.2839
1,Project,2,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,BIRD,0.4236,0.4224,5403.0856,626.1085,4.9988,0.9296,1.6344,0.2994,420.9658,1.7879,8.0917,403.1609,0.5986,1.2122
2,Project,3,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,BIRD,0.4318,0.4305,5376.5448,594.3415,5.4731,0.8824,1.6965,0.3107,387.5897,1.4643,8.3081,373.8499,0.5551,1.2617
3,Project,4,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,BIRD,0.4277,0.4265,5392.2205,613.7509,6.5231,0.9113,1.6704,0.3059,334.6986,1.3045,10.5043,398.6434,0.5919,1.2205
4,Project,5,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,BIRD,0.422,0.4208,5387.1634,611.469,6.3889,0.9079,1.6826,0.3082,348.494,1.495,10.7906,388.7664,0.5772,1.2322
0,Project,1,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,BIRD,0.4318,0.4305,5444.0476,713.0982,5.375,1.0588,1.7163,0.3144,433.533,1.5134,9.1261,484.149,0.7188,1.3384
1,Project,2,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,BIRD,0.3988,0.3975,5461.9779,598.0694,5.0556,0.888,1.6648,0.3049,365.4291,1.552,8.2249,399.7168,0.5935,1.2341
2,Project,3,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,BIRD,0.4118,0.4105,5424.7526,606.6685,6.422,0.9007,1.7536,0.3212,372.3866,1.4069,9.7448,382.2129,0.5675,1.3059
3,Project,4,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,BIRD,0.408,0.4067,5439.4936,645.5138,7.8272,0.9584,1.7289,0.3167,340.5047,1.3272,12.5789,424.5852,0.6304,1.2747
4,Project,5,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,BIRD,0.3889,0.3876,5464.844,657.9225,6.2278,0.9768,1.6672,0.3054,326.8338,1.4021,10.5484,407.8581,0.6056,1.233
0,Project,1,2,np.log(bm) ~ nir + bai_126 + nir:bai_126,BIRD,0.3361,0.3347,5660.8674,702.6848,5.4666,1.0433,1.6108,0.295,306.6727,1.0706,9.2963,442.9197,0.6576,1.1798
1,Project,2,2,np.log(bm) ~ nir + bai_126 + nir:bai_126,BIRD,0.3549,0.3535,5560.2263,720.5539,10.1638,1.0698,1.8788,0.3441,401.5919,1.7056,16.4255,450.163,0.6684,1.3629
2,Project,3,2,np.log(bm) ~ nir + bai_126 + nir:bai_126,BIRD,0.3419,0.3405,5581.1586,633.1182,11.4786,0.94,1.8288,0.335,353.2416,1.3346,17.301,392.9124,0.5834,1.2845
3,Project,4,2,np.log(bm) ~ nir + bai_126 + nir:bai_126,BIRD,0.3588,0.3575,5550.8139,765.2221,9.9213,1.1362,1.9139,0.3505,288.6222,1.125,15.8906,459.3979,0.6821,1.3914
4,Project,5,2,np.log(bm) ~ nir + bai_126 + nir:bai_126,BIRD,0.3186,0.3172,5616.7172,730.6575,8.7743,1.0848,1.7549,0.3214,333.9634,1.4327,14.8747,407.9837,0.6057,1.2353
0,Project,1,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,BIRD,0.3263,0.3248,5681.4042,651.428,6.6414,0.9672,1.6587,0.3038,281.19,0.9816,11.2498,404.6332,0.6008,1.1572
1,Project,2,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,BIRD,0.3334,0.332,5605.7791,639.3194,12.2735,0.9492,1.8613,0.3409,265.7294,1.1286,19.7764,384.8017,0.5713,1.2877
2,Project,3,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,BIRD,0.3234,0.3219,5619.8555,587.5102,10.5087,0.8723,1.8235,0.334,252.719,0.9548,15.8744,349.6229,0.5191,1.2775
3,Project,4,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,BIRD,0.3297,0.3282,5612.8297,679.2786,11.2652,1.0085,1.8537,0.3395,234.893,0.9155,18.076,414.1512,0.6149,1.3231
4,Project,5,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,BIRD,0.3265,0.325,5600.5589,685.9804,12.6908,1.0185,1.8838,0.345,246.8103,1.0588,21.383,395.9552,0.5879,1.2992
0,Project,1,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,BIRD,0.4069,0.4056,5503.7853,698.3451,4.8753,1.0369,1.6114,0.2951,393.3266,1.3731,8.294,440.1235,0.6535,1.1648
1,Project,2,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,BIRD,0.4046,0.4033,5448.3977,652.2784,8.625,0.9685,1.7456,0.3197,310.9158,1.3205,13.8938,403.5904,0.5992,1.241
2,Project,3,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,BIRD,0.3977,0.3964,5457.7435,626.2983,7.7087,0.9299,1.7217,0.3154,313.2183,1.1833,11.6705,377.5844,0.5606,1.2242
3,Project,4,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,BIRD,0.408,0.4067,5439.5946,680.7199,8.7254,1.0107,1.7747,0.3251,279.3133,1.0887,14.0319,423.1632,0.6283,1.2821
4,Project,5,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,BIRD,0.3905,0.3892,5461.2683,640.7433,8.3648,0.9513,1.7231,0.3156,252.8559,1.0847,14.1414,374.6069,0.5562,1.1942
0,Project,1,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,BIRD,0.4993,0.4982,5267.7677,697.9677,3.8599,1.0363,1.5326,0.2807,402.0315,1.4035,6.5041,423.254,0.6284,1.1235
1,Project,2,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,BIRD,0.4853,0.4842,5245.2275,774.1251,5.3808,1.1494,1.5801,0.2894,586.8206,2.4922,8.627,424.5265,0.6303,1.141
2,Project,3,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,BIRD,0.4856,0.4845,5237.8897,724.0288,4.8524,1.075,1.5955,0.2922,357.2101,1.3496,7.294,377.1838,0.56,1.1458
3,Project,4,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,BIRD,0.4877,0.4866,5237.8503,816.762,6.0033,1.2127,1.6047,0.2939,290.7435,1.1332,9.5899,447.5786,0.6645,1.1676
4,Project,5,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,BIRD,0.4824,0.4813,5233.162,708.6851,5.7045,1.0522,1.6144,0.2957,355.1871,1.5237,9.626,387.2002,0.5749,1.1495
0,Project,1,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,BIRD,0.469,0.4678,5349.6372,1035.4977,3.5688,1.5374,1.5485,0.2836,518.7828,1.811,5.9198,543.5247,0.807,1.1867
1,Project,2,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,BIRD,0.4605,0.4593,5310.9303,861.3626,5.2005,1.2789,1.6379,0.3,427.5456,1.8158,8.2664,500.9148,0.7437,1.2415
2,Project,3,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,BIRD,0.4632,0.4621,5297.1651,1022.4679,6.0378,1.5181,1.6696,0.3058,532.5302,2.0119,8.948,520.9817,0.7735,1.2508
3,Project,4,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,BIRD,0.4658,0.4646,5296.255,935.8202,5.8715,1.3894,1.6806,0.3078,302.4788,1.179,9.3308,487.6507,0.724,1.2591
4,Project,5,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,BIRD,0.4448,0.4436,5331.1665,729.6047,5.4127,1.0833,1.6059,0.2941,326.9236,1.4025,9.0661,420.5402,0.6244,1.1607
0,Project,1,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,BIRD,0.5133,0.5123,5228.103,869.6984,3.6977,1.2913,1.5374,0.2816,424.8203,1.483,6.1863,478.3877,0.7103,1.1631
1,Project,2,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,BIRD,0.4916,0.4905,5228.1986,671.8385,4.2948,0.9975,1.5354,0.2812,390.1254,1.6569,6.9427,410.9665,0.6102,1.1309
2,Project,3,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,BIRD,0.4999,0.4988,5198.6323,826.6676,5.3021,1.2274,1.5974,0.2926,455.059,1.7192,7.9334,418.4976,0.6214,1.1628
3,Project,4,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,BIRD,0.5006,0.4995,5202.2781,1079.7775,5.7678,1.6032,1.5977,0.2926,325.3152,1.268,9.1462,504.7944,0.7495,1.1694
4,Project,5,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,BIRD,0.4911,0.49,5209.6534,1140.7937,5.0262,1.6938,1.582,0.2898,769.0132,3.299,8.432,470.9032,0.6992,1.1502
0,Project,1,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,BIRD,0.5035,0.5024,5256.0031,1117.0874,3.2096,1.6586,1.4914,0.2732,556.7711,1.9437,5.2746,570.6213,0.8472,1.1529
1,Project,2,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,BIRD,0.4979,0.4969,5210.6626,985.5983,4.5175,1.4634,1.5932,0.2918,458.9039,1.949,7.1264,523.9086,0.7779,1.2132
2,Project,3,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,BIRD,0.4965,0.4954,5208.0585,1063.6174,4.9015,1.5792,1.5992,0.2929,556.9438,2.1042,7.2318,525.5513,0.7803,1.2035
3,Project,4,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,BIRD,0.5028,0.5017,5196.0926,916.0003,5.1659,1.36,1.634,0.2993,372.8559,1.4533,8.1843,495.4745,0.7356,1.2362
4,Project,5,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,BIRD,0.4811,0.48,5236.8175,761.2168,4.3141,1.1302,1.548,0.2835,341.6595,1.4657,7.1968,447.1494,0.6639,1.1422
0,Project,1,2,np.log(bm) ~ swir2 + bai_246 + swir2:bai_246,BIRD,0.5441,0.5432,5136.8747,827.3064,3.2417,1.2283,1.4562,0.2667,390.8325,1.3644,5.4172,462.6721,0.6869,1.0933
1,Project,2,2,np.log(bm) ~ swir2 + bai_246 + swir2:bai_246,BIRD,0.5288,0.5278,5122.2948,677.7584,3.8732,1.0063,1.4892,0.2728,394.3308,1.6747,6.2609,407.6459,0.6052,1.1008
2,Project,3,2,np.log(bm) ~ swir2 + bai_246 + swir2:bai_246,BIRD,0.5338,0.5328,5100.5265,837.7112,4.2912,1.2438,1.5315,0.2805,412.6394,1.559,6.4093,415.0359,0.6162,1.1082
3,Project,4,2,np.log(bm) ~ swir2 + bai_246 + swir2:bai_246,BIRD,0.5392,0.5382,5090.0563,1028.6161,5.266,1.5272,1.5609,0.2859,286.4394,1.1164,8.3326,503.3757,0.7474,1.1445
4,Project,5,2,np.log(bm) ~ swir2 + bai_246 + swir2:bai_246,BIRD,0.5273,0.5263,5106.5457,954.5973,4.095,1.4173,1.527,0.2797,463.4275,1.9881,6.8553,452.2139,0.6714,1.1188
0,Project,1,2,np.log(bm) ~ bai_126 + bai_136 + bai_126:bai_136,BIRD,0.3111,0.3096,5712.5018,1076.0481,6.2153,1.5976,1.7951,0.3288,515.8624,1.8008,10.387,618.522,0.9183,1.3922
1,Project,2,2,np.log(bm) ~ bai_126 + bai_136 + bai_126:bai_136,BIRD,0.2913,0.2898,5691.1033,966.7535,9.0702,1.4354,1.8463,0.3382,382.2858,1.6236,14.5513,535.3447,0.7948,1.376
2,Project,3,2,np.log(bm) ~ bai_126 + bai_136 + bai_126:bai_136,BIRD,0.2978,0.2963,5671.5942,1030.4479,9.5178,1.5299,1.8982,0.3477,514.3849,1.9434,14.2567,569.5409,0.8456,1.4354
3,Project,4,2,np.log(bm) ~ bai_126 + bai_136 + bai_126:bai_136,BIRD,0.2946,0.2931,5684.0388,936.1324,9.377,1.3899,1.8761,0.3436,362.2857,1.4121,14.9673,552.1796,0.8198,1.4128
4,Project,5,2,np.log(bm) ~ bai_126 + bai_136 + bai_126:bai_136,BIRD,0.2881,0.2865,5677.9518,906.5247,10.9545,1.346,1.8996,0.3479,345.0014,1.48,18.333,519.489,0.7713,1.3811
0,Project,1,2,np.log(bm) ~ bai_126 + bai_236 + bai_126:bai_236,BIRD,0.3181,0.3166,5698.204,1043.7792,6.5814,1.5497,1.8016,0.33,573.6272,2.0025,11.0402,590.9527,0.8774,1.388
1,Project,2,2,np.log(bm) ~ bai_126 + bai_236 + bai_126:bai_236,BIRD,0.2955,0.294,5682.9093,843.5557,9.2243,1.2525,1.8353,0.3362,380.5482,1.6162,14.8216,509.3308,0.7562,1.3667
2,Project,3,2,np.log(bm) ~ bai_126 + bai_236 + bai_126:bai_236,BIRD,0.3005,0.299,5666.1862,954.0747,9.4106,1.4165,1.8802,0.3444,551.2465,2.0826,14.1397,528.8415,0.7852,1.413
3,Project,4,2,np.log(bm) ~ bai_126 + bai_236 + bai_126:bai_236,BIRD,0.2986,0.2971,5676.0705,862.3775,9.5271,1.2804,1.8644,0.3415,363.5486,1.417,15.241,525.9691,0.7809,1.3976
4,Project,5,2,np.log(bm) ~ bai_126 + bai_236 + bai_126:bai_236,BIRD,0.295,0.2934,5664.3772,790.9879,11.5388,1.1744,1.9018,0.3483,316.1422,1.3562,19.3635,466.3448,0.6924,1.3646
0,Project,1,2,np.log(bm) ~ bai_126 + bai_246 + bai_126:bai_246,BIRD,0.2261,0.2244,5874.7305,720.863,10.6435,1.0703,1.8882,0.3459,325.3318,1.1357,17.9722,478.1437,0.7099,1.3994
1,Project,2,2,np.log(bm) ~ bai_126 + bai_246 + bai_126:bai_246,BIRD,0.2033,0.2016,5854.3548,733.7504,12.8478,1.0894,1.9393,0.3552,394.391,1.675,20.75,461.1489,0.6847,1.4191
2,Project,3,2,np.log(bm) ~ bai_126 + bai_246 + bai_126:bai_246,BIRD,0.203,0.2013,5848.2098,634.2947,12.8806,0.9418,1.9561,0.3583,248.4576,0.9387,19.4708,398.1942,0.5912,1.4179
3,Project,4,2,np.log(bm) ~ bai_126 + bai_246 + bai_126:bai_246,BIRD,0.2064,0.2046,5848.446,733.5509,13.4134,1.0891,1.9681,0.3605,266.6108,1.0392,21.5515,480.2222,0.713,1.4452
