,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
1,projyear,2,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,0.4705,0.4698,7873.7139,685.5736,3.3554,0.9157,1.4129,0.245,429.7954,1.5421,6.029,453.0951,0.6052,1.0348
2,projyear,3,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,0.4737,0.473,7824.6684,694.2317,5.2575,0.9273,1.4735,0.2555,423.5683,1.5637,8.7189,464.4208,0.6203,1.0795
3,projyear,4,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,0.4519,0.4512,7845.7026,631.0006,4.4147,0.8428,1.4494,0.2514,397.682,1.482,7.3036,420.704,0.5619,1.0578
4,projyear,5,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,0.4668,0.4661,7902.4013,726.0033,6.22,0.9697,1.3751,0.2385,432.7547,1.5643,10.7142,467.5175,0.6245,0.9921
0,projyear,1,2,np.log(bm) ~ ndti + nir + ndti:nir,0.4396,0.4388,7979.669,816.4837,4.6831,1.0906,1.3846,0.2401,452.1497,1.5958,8.0785,478.3355,0.6389,0.9715
1,projyear,2,2,np.log(bm) ~ ndti + nir + ndti:nir,0.4521,0.4513,7949.9308,773.9539,4.2667,1.0338,1.4297,0.2479,451.9087,1.6214,7.6524,479.5485,0.6405,1.0443
2,projyear,3,2,np.log(bm) ~ ndti + nir + ndti:nir,0.4562,0.4555,7897.5271,766.8263,5.8658,1.0243,1.4945,0.2592,487.3309,1.7991,9.7524,468.9518,0.6264,1.0612
3,projyear,4,2,np.log(bm) ~ ndti + nir + ndti:nir,0.434,0.4332,7917.3934,823.0664,5.5181,1.0994,1.4715,0.2552,560.7852,2.0898,9.1055,456.5345,0.6098,1.048
4,projyear,5,2,np.log(bm) ~ ndti + nir + ndti:nir,0.4498,0.4491,7972.2496,729.7772,6.0557,0.9748,1.3993,0.2427,368.5897,1.3323,10.4639,453.6356,0.6059,0.9853
0,projyear,1,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,0.3776,0.3768,8213.3481,1380.7448,4.8031,1.8443,1.4545,0.2522,660.585,2.3314,8.1275,645.9911,0.8629,1.0569
1,projyear,2,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,0.3897,0.3889,8190.2027,985.8624,4.5076,1.3168,1.4926,0.2589,566.7601,2.0335,7.9994,550.6431,0.7355,1.1095
2,projyear,3,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,0.3948,0.394,8135.973,1195.4624,6.5474,1.5968,1.5644,0.2713,908.7437,3.3548,10.7869,580.5263,0.7754,1.129
3,projyear,4,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,0.3802,0.3794,8119.5904,965.9854,6.4134,1.2903,1.5866,0.2751,564.5408,2.1038,10.4991,519.8431,0.6944,1.1406
4,projyear,5,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,0.3879,0.3871,8210.0477,1063.8468,6.3381,1.421,1.4637,0.2538,436.581,1.5781,10.8625,561.9864,0.7507,1.0579
0,projyear,1,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,0.4494,0.4487,7940.119,785.4972,3.3913,1.0492,1.3548,0.2349,491.7542,1.7356,5.9407,479.8352,0.6409,0.9815
1,projyear,2,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,0.4624,0.4617,7907.2623,725.6368,3.4841,0.9693,1.4038,0.2434,441.6114,1.5845,6.2728,464.8647,0.6209,1.0358
2,projyear,3,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,0.4669,0.4662,7853.1779,698.0045,5.0242,0.9323,1.4707,0.2551,444.4591,1.6408,8.3883,456.3264,0.6095,1.0694
3,projyear,4,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,0.4515,0.4507,7847.4539,683.103,4.8069,0.9124,1.4789,0.2565,447.1934,1.6665,7.9701,438.9099,0.5863,1.0779
4,projyear,5,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,0.4631,0.4624,7917.9432,739.6172,5.4215,0.9879,1.3897,0.241,429.7132,1.5533,9.3746,466.7937,0.6235,1.0017
0,projyear,1,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,0.4733,0.4726,7841.4302,764.093,3.0143,1.0206,1.3377,0.232,441.0404,1.5566,5.3213,470.4412,0.6284,0.972
1,projyear,2,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,0.4849,0.4842,7812.1168,700.8747,3.1309,0.9362,1.3798,0.2393,460.0685,1.6507,5.6407,439.6235,0.5872,1.0076
2,projyear,3,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,0.4869,0.4862,7768.1972,664.6677,4.2306,0.8878,1.4334,0.2486,418.9915,1.5468,7.0763,447.6578,0.5979,1.0571
3,projyear,4,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,0.473,0.4723,7758.0593,645.6279,4.2169,0.8624,1.4464,0.2508,436.045,1.6249,7.0042,427.2955,0.5707,1.0726
4,projyear,5,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,0.4839,0.4832,7829.7042,711.7762,5.3076,0.9507,1.3572,0.2354,443.3622,1.6026,9.1757,460.6158,0.6153,0.9865
0,projyear,1,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,0.4209,0.4201,8052.6661,958.9242,3.7124,1.2809,1.4042,0.2435,596.5482,2.1054,6.4617,536.9943,0.7173,1.0234
1,projyear,2,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,0.4355,0.4347,8016.3654,1027.0522,3.9017,1.3719,1.4578,0.2528,484.559,1.7386,6.9161,537.5746,0.7181,1.0806
2,projyear,3,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,0.4379,0.4371,7971.2561,836.2731,5.5754,1.117,1.5154,0.2628,510.8038,1.8857,9.1977,527.2924,0.7043,1.1174
3,projyear,4,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,0.4186,0.4178,7977.1509,772.7638,5.203,1.0322,1.5097,0.2618,414.9171,1.5462,8.5402,460.2772,0.6148,1.0888
4,projyear,5,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,0.4301,0.4293,8050.8378,799.7161,6.7447,1.0682,1.4107,0.2446,450.916,1.6299,11.5834,498.4371,0.6658,1.0185
0,projyear,1,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,0.4494,0.4486,7940.3947,633.3236,3.1585,0.8459,1.3274,0.2302,324.5536,1.1455,5.5882,418.351,0.5588,0.9526
1,projyear,2,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,0.4661,0.4654,7892.1281,706.5873,3.824,0.9438,1.3971,0.2423,423.6351,1.52,6.8526,449.0483,0.5998,1.0138
2,projyear,3,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,0.4721,0.4714,7831.4351,634.2762,4.9137,0.8472,1.4719,0.2553,358.2207,1.3224,8.2174,425.9474,0.5689,1.0478
3,projyear,4,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,0.4597,0.459,7813.7563,636.6663,5.5249,0.8504,1.4931,0.2589,368.1792,1.372,9.1453,429.0258,0.5731,1.0796
4,projyear,5,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,0.4664,0.4657,7903.9231,710.2869,4.5121,0.9487,1.3811,0.2395,476.6953,1.7231,7.885,454.7503,0.6074,1.0109
0,projyear,1,2,np.log(bm) ~ satvi + nir + satvi:nir,0.3575,0.3567,8284.0394,775.012,6.3785,1.0352,1.5015,0.2604,307.2221,1.0843,11.0846,469.5667,0.6272,1.0544
1,projyear,2,2,np.log(bm) ~ satvi + nir + satvi:nir,0.3643,0.3634,8281.2096,710.2642,6.2674,0.9487,1.5107,0.262,297.6499,1.0679,11.173,458.5054,0.6124,1.0808
2,projyear,3,2,np.log(bm) ~ satvi + nir + satvi:nir,0.3712,0.3704,8221.081,687.7914,7.8638,0.9187,1.5928,0.2762,312.9257,1.1552,13.0839,452.9138,0.605,1.1136
3,projyear,4,2,np.log(bm) ~ satvi + nir + satvi:nir,0.3529,0.352,8215.9229,650.5682,8.8955,0.869,1.6034,0.2781,307.2833,1.1451,14.5994,429.0504,0.5731,1.1033
4,projyear,5,2,np.log(bm) ~ satvi + nir + satvi:nir,0.3665,0.3657,8286.5517,698.6715,7.055,0.9332,1.5041,0.2608,290.5495,1.0503,12.2371,442.5895,0.5912,1.0474
0,projyear,1,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,0.4636,0.4629,7881.8578,629.2586,4.4033,0.8405,1.3385,0.2321,285.0377,1.006,7.6904,395.8232,0.5287,0.9191
1,projyear,2,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,0.4737,0.473,7859.9105,806.6562,4.768,1.0775,1.3722,0.238,316.5827,1.1359,8.4623,432.4971,0.5777,0.9609
2,projyear,3,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,0.4835,0.4828,7782.6252,626.5867,4.8475,0.8369,1.4674,0.2545,357.7082,1.3205,8.1069,416.2284,0.556,1.0328
3,projyear,4,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,0.4611,0.4603,7808.1129,577.427,6.3652,0.7713,1.4388,0.2495,307.7233,1.1467,10.4661,384.9918,0.5142,0.9924
4,projyear,5,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,0.4807,0.48,7843.4902,645.5666,5.9827,0.8623,1.3945,0.2418,353.7168,1.2786,10.3747,420.5355,0.5617,0.9826
0,projyear,1,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,0.3678,0.367,8248.0437,922.4214,4.4685,1.2321,1.4695,0.2548,505.6332,1.7845,7.6921,562.1927,0.7509,1.0755
1,projyear,2,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,0.3825,0.3816,8216.4182,854.6659,4.5244,1.1416,1.5203,0.2636,488.6072,1.7531,8.09,544.8958,0.7278,1.1405
2,projyear,3,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,0.3818,0.3809,8183.5059,820.6672,6.0821,1.0962,1.563,0.2711,491.9104,1.816,10.0899,509.7277,0.6809,1.1299
3,projyear,4,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,0.3712,0.3703,8151.8515,782.5671,6.3463,1.0453,1.6051,0.2784,462.0814,1.722,10.4265,507.7603,0.6782,1.1755
4,projyear,5,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,0.3756,0.3747,8254.5128,876.3416,4.7196,1.1706,1.4652,0.2541,430.9907,1.5579,8.1482,558.3693,0.7458,1.0962
0,projyear,1,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,0.3843,0.3834,8189.3279,724.388,5.0201,0.9676,1.4456,0.2507,297.2251,1.049,8.7767,447.1702,0.5973,1.0165
1,projyear,2,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,0.3936,0.3928,8175.9,670.8199,5.3095,0.896,1.4695,0.2548,300.5351,1.0783,9.4803,435.825,0.5821,1.0378
2,projyear,3,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,0.3987,0.3978,8121.6983,667.6148,5.9466,0.8918,1.5424,0.2675,329.5318,1.2165,9.9403,446.0787,0.5958,1.0991
3,projyear,4,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,0.3903,0.3895,8082.9718,638.8514,7.4744,0.8533,1.5922,0.2761,312.0272,1.1628,12.3068,432.7915,0.5781,1.1279
4,projyear,5,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,0.3965,0.3957,8178.4366,683.7912,5.8436,0.9134,1.4668,0.2544,319.6517,1.1554,10.1845,448.5899,0.5992,1.0517
0,projyear,1,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,0.358,0.3571,8282.5162,756.2834,4.909,1.0102,1.4624,0.2536,348.8907,1.2314,8.5719,473.3993,0.6323,1.0507
1,projyear,2,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,0.3715,0.3706,8255.7829,718.1411,5.3504,0.9592,1.5054,0.2611,351.1981,1.2601,9.5661,468.4614,0.6257,1.0856
2,projyear,3,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,0.3769,0.376,8201.1072,676.7551,6.7332,0.904,1.5803,0.2741,348.2689,1.2857,11.2053,448.0429,0.5985,1.1166
3,projyear,4,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,0.3699,0.369,8156.5423,655.6995,7.7381,0.8758,1.6379,0.284,347.175,1.2938,12.7234,441.5687,0.5898,1.1569
4,projyear,5,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,0.3696,0.3688,8275.6775,707.3037,5.383,0.9448,1.4769,0.2561,333.4672,1.2054,9.3749,461.7864,0.6168,1.0722
0,projyear,1,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,0.4679,0.4672,7863.9486,863.9065,4.2127,1.1539,1.3278,0.2303,406.1123,1.4333,7.2508,450.966,0.6024,0.9342
1,projyear,2,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,0.4814,0.4807,7827.4185,1472.7135,4.1822,1.9671,1.3804,0.2394,1615.2155,5.7952,7.4151,512.4436,0.6845,1.0026
2,projyear,3,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,0.4863,0.4856,7770.4085,708.3745,4.3345,0.9462,1.4502,0.2515,474.7091,1.7525,7.2201,452.5855,0.6045,1.0405
3,projyear,4,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,0.4689,0.4682,7775.2473,848.5721,5.6821,1.1335,1.4449,0.2506,590.5791,2.2008,9.3441,443.6084,0.5925,1.0366
4,projyear,5,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,0.483,0.4823,7833.8589,994.0692,5.5087,1.3278,1.372,0.2379,1023.1155,3.6983,9.5363,468.4831,0.6258,0.9718
0,projyear,1,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,0.4621,0.4613,7888.4204,725.3229,3.9334,0.9688,1.3593,0.2357,371.2925,1.3104,6.8759,438.4829,0.5857,0.9686
1,projyear,2,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,0.4708,0.4701,7872.1729,630.1285,4.4256,0.8417,1.3847,0.2401,355.0329,1.2738,7.8593,416.1128,0.5558,0.9845
2,projyear,3,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,0.4794,0.4787,7800.4295,687.852,4.3664,0.9188,1.4734,0.2555,470.8779,1.7383,7.298,463.2106,0.6187,1.0852
3,projyear,4,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,0.4572,0.4565,7823.8178,571.7811,5.7436,0.7637,1.4466,0.2509,377.2745,1.4059,9.4253,392.6305,0.5244,1.0351
4,projyear,5,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,0.4723,0.4716,7879.3739,669.6336,6.1983,0.8944,1.375,0.2385,399.7024,1.4448,10.7094,433.7595,0.5794,0.9901
0,projyear,1,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,0.502,0.5013,7716.6274,723.7647,3.1436,0.9668,1.3002,0.2255,377.8086,1.3334,5.5297,427.6958,0.5713,0.9244
1,projyear,2,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,0.513,0.5123,7687.1486,621.2582,3.6117,0.8298,1.3411,0.2326,366.1295,1.3136,6.4426,405.4536,0.5416,0.9535
2,projyear,3,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,0.5204,0.5198,7617.305,673.1977,4.0825,0.8992,1.4231,0.2468,453.0666,1.6726,6.8217,450.411,0.6016,1.044
3,projyear,4,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,0.4963,0.4956,7657.4226,566.4501,4.472,0.7566,1.3781,0.239,373.23,1.3908,7.3719,383.1976,0.5118,0.9907
4,projyear,5,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,0.5127,0.512,7701.8745,661.3352,5.9449,0.8834,1.3223,0.2293,388.0324,1.4026,10.2621,424.9829,0.5677,0.9499
0,projyear,1,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,0.3255,0.3246,8392.4185,1082.0834,5.8525,1.4454,1.5069,0.2613,407.8886,1.4396,10.014,554.2958,0.7404,1.0871
1,projyear,2,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,0.3355,0.3346,8379.8553,1123.4687,6.0922,1.5006,1.5315,0.2656,755.6111,2.7111,10.7387,536.2068,0.7162,1.1042
2,projyear,3,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,0.3408,0.3399,8326.3514,965.4275,7.2393,1.2895,1.607,0.2787,611.0226,2.2557,11.9443,531.8594,0.7104,1.1419
3,projyear,4,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,0.3394,0.3385,8261.9722,886.1455,9.383,1.1836,1.692,0.2934,484.4179,1.8052,15.3269,480.4613,0.6418,1.1857
4,projyear,5,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,0.3378,0.3369,8385.2638,795.3327,7.0966,1.0623,1.5232,0.2642,550.069,1.9883,12.2571,485.7956,0.6489,1.087
0,projyear,1,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,0.3742,0.3734,8225.4586,678.3592,4.3548,0.9061,1.4518,0.2518,385.0641,1.359,7.6183,450.1216,0.6012,1.0468
1,projyear,2,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,0.3859,0.3851,8203.9586,682.7478,5.0167,0.912,1.4876,0.258,408.501,1.4657,8.9217,459.2301,0.6134,1.0866
2,projyear,3,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,0.3884,0.3876,8159.3974,678.4857,5.1188,0.9063,1.548,0.2684,418.6692,1.5456,8.5642,464.699,0.6207,1.1325
3,projyear,4,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,0.3832,0.3824,8108.9345,634.2072,7.2557,0.8471,1.6127,0.2797,410.9859,1.5315,11.9254,437.0889,0.5838,1.1677
4,projyear,5,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,0.3866,0.3858,8214.8069,704.769,5.9826,0.9414,1.4721,0.2553,447.0645,1.616,10.3831,460.7997,0.6155,1.0678
0,projyear,1,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,0.3333,0.3324,8366.6418,740.2623,5.7862,0.9888,1.5326,0.2658,354.0849,1.2497,10.0684,473.8778,0.633,1.0947
1,projyear,2,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,0.3428,0.3419,8355.1351,698.9648,6.1073,0.9336,1.5541,0.2695,376.771,1.3518,10.8391,474.5118,0.6338,1.1296
2,projyear,3,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,0.3403,0.3394,8328.2407,697.6771,5.7429,0.9319,1.5915,0.276,398.5758,1.4714,9.6027,478.7411,0.6395,1.1609
3,projyear,4,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,0.3343,0.3334,8278.8356,648.9168,8.3482,0.8668,1.6587,0.2876,383.477,1.429,13.6893,451.7118,0.6034,1.1993
4,projyear,5,2,np.log(bm) ~ ndii7 + bai_236 + ndii7:bai_236,0.3387,0.3379,8382.2228,707.7898,6.5529,0.9454,1.5141,0.2626,381.3032,1.3783,11.3707,472.141,0.6307,1.0885
0,projyear,1,2,np.log(bm) ~ nir + swir1 + nir:swir1,0.4392,0.4384,7981.2677,611.0152,5.0679,0.8161,1.3907,0.2412,301.9671,1.0657,8.7718,396.6338,0.5298,0.9517
1,projyear,2,2,np.log(bm) ~ nir + swir1 + nir:swir1,0.4467,0.4459,7971.7415,666.1172,5.2714,0.8898,1.4084,0.2442,361.8103,1.2981,9.3527,432.9676,0.5783,0.996
2,projyear,3,2,np.log(bm) ~ nir + swir1 + nir:swir1,0.4564,0.4557,7896.6398,652.7501,5.3194,0.8719,1.5033,0.2607,380.5523,1.4049,8.8476,437.4236,0.5843,1.0627
3,projyear,4,2,np.log(bm) ~ nir + swir1 + nir:swir1,0.4324,0.4317,7923.4026,613.9721,6.7645,0.8201,1.4724,0.2553,329.0061,1.226,11.0923,396.1875,0.5292,1.0207
4,projyear,5,2,np.log(bm) ~ nir + swir1 + nir:swir1,0.451,0.4503,7967.4937,620.5125,6.3822,0.8288,1.4141,0.2452,335.0611,1.2111,11.04,415.7672,0.5554,0.986
0,projyear,1,2,np.log(bm) ~ nir + swir2 + nir:swir2,0.4744,0.4737,7836.8245,656.9782,4.0432,0.8775,1.3366,0.2318,363.6079,1.2833,6.9884,418.7716,0.5594,0.929
1,projyear,2,2,np.log(bm) ~ nir + swir2 + nir:swir2,0.4847,0.484,7813.0913,707.6951,4.1716,0.9453,1.3722,0.238,427.0037,1.5321,7.4324,448.0116,0.5984,0.993
2,projyear,3,2,np.log(bm) ~ nir + swir2 + nir:swir2,0.4922,0.4915,7744.9276,693.5099,4.7958,0.9263,1.4547,0.2523,435.1118,1.6063,7.9696,449.9987,0.6011,1.0375
3,projyear,4,2,np.log(bm) ~ nir + swir2 + nir:swir2,0.4687,0.468,7776.1244,678.1264,5.2008,0.9058,1.4193,0.2461,412.1268,1.5358,8.5567,420.2193,0.5613,1.0069
4,projyear,5,2,np.log(bm) ~ nir + swir2 + nir:swir2,0.4868,0.4861,7817.3321,632.6378,5.683,0.845,1.3665,0.237,378.0223,1.3664,9.8237,425.4013,0.5682,0.9685
0,projyear,1,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,0.321,0.3201,8407.3857,755.9634,7.5875,1.0098,1.5599,0.2705,289.1745,1.0206,13.1383,461.3873,0.6163,1.0871
1,projyear,2,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,0.3217,0.3208,8425.7566,685.5068,7.7249,0.9156,1.5379,0.2667,282.9096,1.0151,13.6913,447.205,0.5973,1.0775
2,projyear,3,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,0.3324,0.3315,8354.8397,679.6517,8.302,0.9078,1.6389,0.2842,318.4345,1.1756,13.7951,449.6232,0.6006,1.1346
3,projyear,4,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,0.3148,0.3139,8343.1801,630.2683,10.7417,0.8419,1.6585,0.2876,287.8583,1.0727,17.5653,420.2786,0.5614,1.1311
4,projyear,5,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,0.3275,0.3266,8419.6939,692.763,8.6848,0.9253,1.5474,0.2683,287.547,1.0394,15.0129,442.9982,0.5917,1.0636
0,projyear,1,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,0.3786,0.3778,8209.7531,718.8546,6.3058,0.9602,1.4837,0.2573,295.6794,1.0436,10.9145,445.7143,0.5954,1.0293
1,projyear,2,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,0.3818,0.3809,8218.9609,680.0827,6.0953,0.9084,1.4758,0.2559,299.8092,1.0757,10.8372,446.7872,0.5968,1.051
2,projyear,3,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,0.3903,0.3895,8152.4759,674.4977,5.9645,0.9009,1.5662,0.2716,335.3741,1.2381,9.9588,444.4005,0.5936,1.0996
3,projyear,4,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,0.373,0.3722,8145.3171,635.5811,8.3054,0.849,1.577,0.2735,308.1812,1.1484,13.6218,427.8208,0.5715,1.1083
4,projyear,5,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,0.3868,0.386,8214.0015,681.5437,6.7817,0.9104,1.4831,0.2572,322.0272,1.164,11.767,440.0893,0.5878,1.0385
0,projyear,1,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,0.4526,0.4518,7927.384,650.8234,3.903,0.8693,1.3399,0.2324,382.7408,1.3508,6.7821,410.3276,0.5481,0.9472
1,projyear,2,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,0.4657,0.465,7893.6263,685.7434,4.1217,0.916,1.3886,0.2408,438.0169,1.5716,7.3222,442.4898,0.591,1.0019
2,projyear,3,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,0.473,0.4723,7827.6457,668.1659,4.4435,0.8925,1.4711,0.2551,464.5316,1.7149,7.3818,437.3263,0.5841,1.048
3,projyear,4,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,0.4588,0.458,7817.5335,614.0779,5.9026,0.8202,1.4846,0.2575,413.5769,1.5412,9.6836,402.2855,0.5373,1.0435
4,projyear,5,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,0.4682,0.4675,7896.4964,657.526,5.495,0.8783,1.3855,0.2403,454.1535,1.6416,9.5041,424.5836,0.5671,0.9919
0,projyear,1,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,0.4124,0.4116,8085.1806,670.1824,5.0018,0.8952,1.4122,0.2449,323.8625,1.143,8.608,430.4552,0.575,0.99
1,projyear,2,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,0.4221,0.4213,8068.4967,891.2769,5.1026,1.1905,1.4404,0.2498,455.1603,1.6331,8.9792,502.3259,0.671,1.0419
2,projyear,3,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,0.4313,0.4305,7997.283,778.6882,5.3185,1.0401,1.5324,0.2657,466.4252,1.7219,8.7879,503.3212,0.6723,1.1128
3,projyear,4,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,0.4109,0.4101,8006.6443,635.3301,6.8405,0.8486,1.5225,0.264,344.781,1.2848,11.1749,412.6457,0.5512,1.0658
4,projyear,5,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,0.4258,0.425,8067.5616,692.4953,6.5019,0.925,1.4419,0.2501,384.6579,1.3904,11.1993,456.1373,0.6093,1.0269
0,projyear,1,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,0.4382,0.4375,7984.96,729.1294,4.2241,0.9739,1.375,0.2385,413.4965,1.4594,7.3531,443.4925,0.5924,0.9797
1,projyear,2,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,0.4498,0.4491,7959.1252,1087.6353,4.7005,1.4528,1.4141,0.2452,380.0653,1.3636,8.2476,502.6722,0.6714,1.0092
2,projyear,3,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,0.4574,0.4567,7892.5726,817.574,4.557,1.0921,1.4982,0.2598,620.212,2.2896,7.5649,503.2976,0.6723,1.1005
3,projyear,4,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,0.4378,0.4371,7902.1843,643.9345,6.1928,0.8601,1.4882,0.2581,387.4356,1.4438,10.1178,413.952,0.5529,1.0503
4,projyear,5,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,0.4513,0.4505,7966.4051,758.5533,6.9122,1.0132,1.4043,0.2435,505.5288,1.8273,11.8973,461.1767,0.616,1.0114
0,projyear,1,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,0.4526,0.4519,7927.1675,746.8446,3.9621,0.9976,1.3564,0.2352,392.2145,1.3843,6.793,461.2372,0.6161,0.9628
1,projyear,2,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,0.4647,0.464,7897.8614,847.3119,4.0372,1.1318,1.4004,0.2428,491.0894,1.762,7.1257,505.6124,0.6754,1.0345
2,projyear,3,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,0.4719,0.4712,7832.1595,820.7647,4.6741,1.0963,1.4813,0.2569,522.8292,1.9301,7.714,512.5062,0.6846,1.0828
3,projyear,4,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,0.4506,0.4499,7850.7906,684.2216,5.159,0.9139,1.4604,0.2533,399.1883,1.4876,8.445,433.5767,0.5791,1.0489
