,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
2,projyear,3,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_136 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_136 + ndti:nir + ndti:bai_126 + ndti:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_136**2),0.5756,0.5707,6161.7181,690.9638,4.7095,0.9251,1.396,0.2458,438.0502,1.5474,8.3681,409.4123,0.5481,0.9696
3,projyear,4,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_136 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_136 + ndti:nir + ndti:bai_126 + ndti:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_136**2),0.5647,0.5596,6128.1339,592.0157,7.5742,0.7926,1.4454,0.2545,368.4007,1.3437,13.6704,387.5824,0.5189,0.9876
4,projyear,5,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_136 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_136 + ndti:nir + ndti:bai_126 + ndti:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_136**2),0.5605,0.5554,6188.3338,733.6348,3.3377,0.9822,1.3461,0.237,353.4069,1.3137,5.8979,403.6731,0.5405,0.9529
0,projyear,1,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_236 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.5416,0.5363,6149.0199,566.6875,4.0473,0.7587,1.3966,0.2459,279.2691,1.0178,7.0181,361.1969,0.4836,0.9668
1,projyear,2,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_236 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.5791,0.5742,6127.0564,594.0426,5.8534,0.7953,1.4288,0.2516,387.2006,1.4185,9.7701,384.5204,0.5148,0.9801
2,projyear,3,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_236 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.5775,0.5726,6153.7657,683.1551,4.7234,0.9146,1.3935,0.2454,435.0747,1.5369,8.3961,407.0448,0.545,0.9664
3,projyear,4,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_236 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.5664,0.5614,6121.2786,588.2707,7.5812,0.7876,1.4421,0.2539,361.9418,1.3202,13.6847,385.9482,0.5167,0.9838
4,projyear,5,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_236 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.562,0.5569,6182.1746,680.6885,3.2895,0.9113,1.3414,0.2362,348.952,1.2971,5.8189,394.1731,0.5277,0.9472
0,projyear,1,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.5612,0.5561,6072.6513,600.0105,4.2506,0.8033,1.3638,0.2402,248.9246,0.9072,7.4057,363.0267,0.486,0.9228
1,projyear,2,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.5989,0.5943,6042.6944,565.4243,6.0369,0.757,1.4057,0.2475,323.2314,1.1842,10.1074,358.6504,0.4802,0.9587
2,projyear,3,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.5963,0.5916,6074.2404,591.0421,4.479,0.7913,1.3592,0.2393,287.1996,1.0145,7.9953,364.4271,0.4879,0.912
3,projyear,4,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.5846,0.5798,6046.1006,840.5798,8.5187,1.1254,1.4029,0.247,316.4831,1.1544,15.4232,381.5853,0.5109,0.9488
4,projyear,5,5,np.log(bm) ~ dfi + ndti + nir + bai_126 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.581,0.5761,6104.6036,662.9701,2.9359,0.8876,1.3087,0.2305,313.5979,1.1657,5.2339,382.6552,0.5123,0.9166
0,projyear,1,5,np.log(bm) ~ dfi + ndti + nir + bai_136 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5436,0.5383,6141.5623,576.7083,4.4511,0.7721,1.3995,0.2464,265.9925,0.9694,7.7416,359.9972,0.482,0.9554
1,projyear,2,5,np.log(bm) ~ dfi + ndti + nir + bai_136 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5783,0.5734,6130.4102,585.6075,5.8869,0.784,1.4178,0.2497,323.4567,1.185,9.8504,372.2781,0.4984,0.975
2,projyear,3,5,np.log(bm) ~ dfi + ndti + nir + bai_136 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5786,0.5737,6149.2699,585.7386,4.5821,0.7842,1.3905,0.2449,276.0248,0.9751,8.201,368.6911,0.4936,0.944
3,projyear,4,5,np.log(bm) ~ dfi + ndti + nir + bai_136 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5679,0.5629,6115.1697,1854.5481,8.71,2.483,1.4439,0.2543,292.6781,1.0675,15.7113,439.4244,0.5883,0.9631
4,projyear,5,5,np.log(bm) ~ dfi + ndti + nir + bai_136 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5609,0.5558,6186.6005,637.1937,3.3413,0.8531,1.3266,0.2336,300.5135,1.1171,5.9497,368.7178,0.4937,0.9175
0,projyear,1,5,np.log(bm) ~ dfi + ndti + nir + bai_236 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_236 + dfi:bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_236**2) + I(bai_246**2),0.561,0.5559,6073.564,603.4462,4.2647,0.8079,1.3844,0.2438,238.7311,0.8701,7.4473,359.4322,0.4812,0.9354
1,projyear,2,5,np.log(bm) ~ dfi + ndti + nir + bai_236 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_236 + dfi:bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_236**2) + I(bai_246**2),0.5927,0.588,6069.6782,547.7867,5.7767,0.7334,1.3861,0.2441,308.9445,1.1318,9.6857,349.5073,0.4679,0.9347
2,projyear,3,5,np.log(bm) ~ dfi + ndti + nir + bai_236 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_236 + dfi:bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_236**2) + I(bai_246**2),0.5935,0.5888,6086.4028,571.8764,5.3863,0.7657,1.3652,0.2404,273.9296,0.9677,9.6068,359.5289,0.4814,0.9066
3,projyear,4,5,np.log(bm) ~ dfi + ndti + nir + bai_236 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_236 + dfi:bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_236**2) + I(bai_246**2),0.5836,0.5788,6050.2532,501.5302,8.5361,0.6715,1.4198,0.25,325.4542,1.1871,15.464,342.4398,0.4585,0.9408
4,projyear,5,5,np.log(bm) ~ dfi + ndti + nir + bai_236 + bai_246 + dfi:ndti + dfi:nir + dfi:bai_236 + dfi:bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_236**2) + I(bai_246**2),0.5761,0.5712,6124.7368,596.9006,2.9555,0.7992,1.2996,0.2288,300.0816,1.1155,5.2823,364.7891,0.4884,0.9062
0,projyear,1,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_136**2) + I(bai_246**2),0.5431,0.5378,6143.4924,589.6124,4.3584,0.7894,1.3955,0.2457,274.6626,1.001,7.5674,368.1605,0.4929,0.9502
1,projyear,2,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_136**2) + I(bai_246**2),0.5769,0.572,6136.0397,587.1038,5.2445,0.786,1.403,0.2471,325.5353,1.1926,8.7752,374.0875,0.5008,0.9539
2,projyear,3,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_136**2) + I(bai_246**2),0.5805,0.5757,6141.1746,616.2196,5.5401,0.825,1.4008,0.2467,288.1268,1.0178,9.8535,395.7123,0.5298,0.9568
3,projyear,4,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_136**2) + I(bai_246**2),0.5705,0.5655,6104.6387,551.7818,7.0813,0.7388,1.4567,0.2565,301.3505,1.0992,12.8556,368.1423,0.4929,0.9907
4,projyear,5,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_136**2) + I(bai_246**2),0.5616,0.5565,6183.7133,668.9367,3.4073,0.8956,1.3273,0.2337,295.2726,1.0976,6.0749,385.4848,0.5161,0.9332
0,projyear,1,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_236**2) + I(bai_246**2),0.5437,0.5384,6141.0294,582.9662,4.3402,0.7805,1.3939,0.2455,265.7086,0.9684,7.5356,364.1439,0.4875,0.9487
1,projyear,2,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_236**2) + I(bai_246**2),0.5781,0.5732,6131.2286,588.0118,5.3334,0.7873,1.4052,0.2474,324.2367,1.1878,8.919,375.3221,0.5025,0.9551
2,projyear,3,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_236**2) + I(bai_246**2),0.5812,0.5764,6138.3994,613.3285,5.4774,0.8212,1.3989,0.2463,287.8526,1.0168,9.746,394.6495,0.5284,0.9566
3,projyear,4,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_236**2) + I(bai_246**2),0.5709,0.5659,6103.1296,545.0991,7.1009,0.7298,1.4537,0.256,300.241,1.0951,12.8864,368.1137,0.4928,0.9891
4,projyear,5,5,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_236**2) + I(bai_246**2),0.562,0.5569,6182.184,653.6688,3.3448,0.8752,1.3239,0.2331,290.6514,1.0804,5.9667,377.4499,0.5053,0.9277
0,projyear,1,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(swir1**2),0.5628,0.5578,6066.0754,608.7994,4.2553,0.8151,1.3866,0.2442,235.6104,0.8587,7.4308,363.0582,0.4861,0.9309
1,projyear,2,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(swir1**2),0.594,0.5893,6064.1868,553.9059,5.6995,0.7416,1.3836,0.2436,311.1161,1.1398,9.5435,356.0037,0.4766,0.9393
2,projyear,3,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(swir1**2),0.5974,0.5927,6069.5393,583.862,6.0401,0.7817,1.383,0.2435,276.4754,0.9767,10.753,363.5443,0.4867,0.914
3,projyear,4,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(swir1**2),0.5819,0.5771,6057.5003,503.6221,7.7546,0.6743,1.3976,0.2461,308.3635,1.1247,14.0733,336.6881,0.4508,0.9315
4,projyear,5,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + swir1 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(swir1**2),0.5787,0.5738,6114.0617,637.5414,3.0057,0.8536,1.3079,0.2303,298.2167,1.1085,5.3779,371.134,0.4969,0.9145
0,projyear,1,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_126 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_126 + satvi:ndii7 + satvi:nir + satvi:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(bai_126**2),0.5568,0.5517,6090.0239,581.4433,3.9995,0.7785,1.3668,0.2407,254.4134,0.9272,6.9904,355.3688,0.4758,0.9286
1,projyear,2,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_126 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_126 + satvi:ndii7 + satvi:nir + satvi:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(bai_126**2),0.5947,0.59,6061.0473,563.8378,5.8184,0.7549,1.4097,0.2482,341.3133,1.2504,9.7341,367.8489,0.4925,0.9629
2,projyear,3,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_126 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_126 + satvi:ndii7 + satvi:nir + satvi:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(bai_126**2),0.5933,0.5886,6086.879,620.7619,4.9163,0.8311,1.3745,0.242,337.0589,1.1907,8.7499,385.5142,0.5161,0.9318
3,projyear,4,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_126 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_126 + satvi:ndii7 + satvi:nir + satvi:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(bai_126**2),0.581,0.5761,6061.3958,611.208,8.3964,0.8183,1.4147,0.2491,341.0949,1.2441,15.1856,359.567,0.4814,0.9489
4,projyear,5,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_126 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_126 + satvi:ndii7 + satvi:nir + satvi:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(bai_126**2),0.5759,0.571,6125.8378,645.3624,2.8628,0.864,1.3106,0.2308,308.3892,1.1463,5.0996,379.6,0.5082,0.9196
0,projyear,1,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_236 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5497,0.5445,6117.8731,556.9009,3.9195,0.7456,1.3875,0.2443,258.0093,0.9403,6.8386,350.8716,0.4698,0.9499
1,projyear,2,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_236 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5828,0.578,6111.7359,566.3999,5.0233,0.7583,1.3937,0.2454,340.6041,1.2478,8.4206,366.8822,0.4912,0.9576
2,projyear,3,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_236 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5864,0.5816,6116.5038,636.3123,5.4207,0.8519,1.3989,0.2463,399.7477,1.4121,9.64,388.1804,0.5197,0.9519
3,projyear,4,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_236 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5749,0.57,6086.5849,580.6762,7.9138,0.7774,1.4387,0.2533,344.097,1.2551,14.3108,363.7773,0.487,0.9693
4,projyear,5,5,np.log(bm) ~ dfi + satvi + ndii7 + nir + bai_236 + dfi:satvi + dfi:ndii7 + dfi:nir + dfi:bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5675,0.5625,6160.0044,617.1266,3.1457,0.8262,1.3201,0.2325,313.8188,1.1665,5.583,372.1712,0.4983,0.9231
0,projyear,1,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.5623,0.5573,6068.0722,586.5116,4.0897,0.7852,1.3604,0.2396,243.8279,0.8886,7.1521,353.4712,0.4732,0.9172
1,projyear,2,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.5999,0.5953,6038.3688,555.2426,6.1464,0.7434,1.4036,0.2472,327.6607,1.2004,10.2852,359.6802,0.4816,0.9512
2,projyear,3,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.5987,0.594,6063.8806,607.701,5.3434,0.8136,1.3705,0.2413,313.7442,1.1083,9.5129,372.3813,0.4986,0.916
3,projyear,4,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.5849,0.5801,6044.7702,563.3848,8.2332,0.7543,1.4001,0.2465,330.0097,1.2037,14.9133,352.906,0.4725,0.9342
4,projyear,5,5,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.5812,0.5763,6103.8234,642.5501,2.8007,0.8603,1.3036,0.2296,301.5398,1.1209,5.0044,372.3617,0.4985,0.9104
0,projyear,1,5,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + satvi:ndii7 + satvi:bai_126 + satvi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_236**2),0.5429,0.5376,6144.2519,590.526,4.1509,0.7906,1.4003,0.2466,256.5963,0.9352,7.2664,363.5667,0.4868,0.9615
1,projyear,2,5,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + satvi:ndii7 + satvi:bai_126 + satvi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_236**2),0.5755,0.5706,6141.974,563.3306,5.0647,0.7542,1.3998,0.2465,325.1784,1.1913,8.5095,369.756,0.495,0.9638
