,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir1 + bai_126 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_126 + satvi:nir + satvi:swir1 + satvi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5276,0.5154,4203.9822,515.0962,0.3511,0.4192,,,416.4468,0.8845,0.8437,404.052,0.3288,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir1 + bai_126 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_126 + satvi:nir + satvi:swir1 + satvi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5589,0.5476,4173.4813,640.5218,0.1121,0.5213,,,450.2902,0.9079,0.4832,469.0992,0.3818,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir1 + bai_126 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_126 + satvi:nir + satvi:swir1 + satvi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5204,0.508,4175.7822,634.7473,0.2084,0.5166,,,460.334,1.0581,0.913,455.5023,0.3707,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.539,0.5271,4168.212,671.4595,0.2146,0.5464,,,452.1831,0.999,0.7633,445.5114,0.3626,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.5098,0.4972,4214.6985,562.96,0.2332,0.4581,,,407.8932,0.8963,0.8126,416.3786,0.3389,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.5228,0.5105,4209.9894,540.7639,0.33,0.4401,,,392.6953,0.8341,0.7917,411.6213,0.335,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.5512,0.5396,4183.9286,645.7309,0.1287,0.5255,,,482.4269,0.9727,0.5054,475.8129,0.3872,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir1 + bai_246 + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.5198,0.5075,4176.4986,675.1287,0.2112,0.5494,,,534.51,1.2286,0.9154,483.8399,0.3938,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir2 + bai_126 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_126 + satvi:nir + satvi:swir2 + satvi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.5371,0.5251,4170.7375,656.6049,0.2208,0.5344,,,447.0792,0.9877,0.7774,435.495,0.3544,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir2 + bai_126 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_126 + satvi:nir + satvi:swir2 + satvi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.5231,0.5108,4198.2837,588.579,0.2364,0.479,,,421.8547,0.9269,0.8341,432.6058,0.3521,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir2 + bai_126 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_126 + satvi:nir + satvi:swir2 + satvi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.5246,0.5123,4207.7374,510.5462,0.3465,0.4155,,,415.3387,0.8822,0.8317,400.0302,0.3256,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir2 + bai_126 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_126 + satvi:nir + satvi:swir2 + satvi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.5586,0.5472,4173.9114,643.4922,0.114,0.5237,,,457.2942,0.9221,0.4845,474.7653,0.3864,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir2 + bai_126 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_126 + satvi:nir + satvi:swir2 + satvi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.5197,0.5073,4176.7173,636.5529,0.2063,0.518,,,465.0853,1.069,0.909,457.2272,0.3721,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246",0.5391,0.5272,4168.09,665.5028,0.2139,0.5416,,,447.7448,0.9892,0.7615,442.0607,0.3598,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246",0.5146,0.5021,4208.8612,569.4214,0.2212,0.4634,,,397.2137,0.8728,0.7768,419.2726,0.3412,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246",0.5262,0.514,4205.7246,531.3238,0.3421,0.4324,,,401.9452,0.8537,0.8187,411.1306,0.3346,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246",0.5551,0.5436,4178.6661,645.6734,0.1255,0.5255,,,477.8459,0.9635,0.5009,471.7552,0.3839,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + swir2 + bai_246 + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246",0.5232,0.5109,4172.2954,674.9471,0.2075,0.5493,,,520.4201,1.1962,0.8972,481.3396,0.3917,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_126 + bai_236 + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_236 + satvi:nir + satvi:bai_126 + satvi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.4443,0.43,4279.5655,709.7698,0.2931,0.5776,,,495.8409,1.0955,0.9464,468.1589,0.381,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_126 + bai_236 + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_236 + satvi:nir + satvi:bai_126 + satvi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.4363,0.4218,4298.1084,658.3122,0.2884,0.5357,,,420.0986,0.9231,0.9731,461.9428,0.3759,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_126 + bai_236 + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_236 + satvi:nir + satvi:bai_126 + satvi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.4356,0.421,4310.1993,582.3731,0.4081,0.4739,,,456.7711,0.9702,0.957,462.8305,0.3767,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_126 + bai_236 + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_236 + satvi:nir + satvi:bai_126 + satvi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.4668,0.4531,4286.6997,674.5849,0.0966,0.549,,,448.4638,0.9042,0.5153,495.3824,0.4032,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_126 + bai_236 + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_236 + satvi:nir + satvi:bai_126 + satvi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.4297,0.4149,4279.2472,727.5605,0.2289,0.5921,,,424.5377,0.9758,1.0144,517.1948,0.4209,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_126 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_246 + satvi:nir + satvi:bai_126 + satvi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.5437,0.5319,4162.1058,648.2769,0.2132,0.5276,,,440.692,0.9736,0.757,430.7876,0.3506,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_126 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_246 + satvi:nir + satvi:bai_126 + satvi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.5313,0.5192,4187.9109,581.3533,0.2268,0.4731,,,415.4677,0.9129,0.8086,430.0441,0.35,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_126 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_246 + satvi:nir + satvi:bai_126 + satvi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.5309,0.5188,4199.7826,499.7538,0.341,0.4067,,,404.6255,0.8594,0.8112,387.538,0.3154,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_126 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_246 + satvi:nir + satvi:bai_126 + satvi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.5658,0.5546,4164.0768,640.6656,0.1169,0.5214,,,453.0096,0.9134,0.4804,474.698,0.3863,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_126 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_246 + satvi:nir + satvi:bai_126 + satvi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.5295,0.5173,4164.4343,643.1217,0.2048,0.5234,,,454.161,1.0439,0.8908,459.57,0.374,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246",0.5444,0.5326,4161.1974,656.7334,0.2127,0.5345,,,432.7407,0.9561,0.7582,430.796,0.3506,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246",0.5251,0.5128,4195.793,570.0634,0.2339,0.4639,,,395.6929,0.8695,0.8055,423.6637,0.3448,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246",0.5289,0.5168,4202.3154,509.3892,0.3249,0.4146,,,381.7725,0.8109,0.7626,393.954,0.3206,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246",0.5644,0.5532,4166.0129,643.5138,0.1006,0.5237,,,461.3659,0.9303,0.4388,474.5953,0.3862,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + satvi + nir + bai_236 + bai_246 + dfi:satvi + dfi:nir + dfi:bai_236 + dfi:bai_246 + satvi:nir + satvi:bai_236 + satvi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246",0.5275,0.5153,4166.8797,649.7082,0.2102,0.5287,,,443.7049,1.0199,0.8895,472.6901,0.3847,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5413,0.5294,4165.3388,651.0198,0.2097,0.5298,,,430.0744,0.9502,0.75,430.7723,0.3506,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5283,0.5161,4191.7355,580.4408,0.2366,0.4724,,,419.4155,0.9216,0.8345,429.0877,0.3492,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5282,0.516,4203.2699,500.5558,0.3378,0.4074,,,396.3535,0.8418,0.8052,389.6392,0.3171,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5641,0.5529,4166.443,640.1962,0.1136,0.521,,,446.0103,0.8993,0.4871,474.7627,0.3864,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + satvi + swir1 + bai_126 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5285,0.5163,4165.653,641.4166,0.2172,0.522,,,506.6702,1.1646,0.9374,457.7029,0.3725,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246",0.5406,0.5287,4166.1756,651.9064,0.2078,0.5305,,,427.0146,0.9434,0.7478,431.3109,0.351,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246",0.5276,0.5154,4192.5803,580.1367,0.2392,0.4721,,,419.1206,0.9209,0.8432,429.0315,0.3492,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246",0.5271,0.5149,4204.5644,498.4411,0.3403,0.4056,,,394.5061,0.8379,0.8106,387.337,0.3152,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246",0.5641,0.5528,4166.4924,640.8319,0.1129,0.5215,,,445.7485,0.8988,0.4891,476.9876,0.3882,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + satvi + swir2 + bai_126 + bai_246 + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246",0.5284,0.5162,4165.821,640.3544,0.2213,0.5211,,,516.344,1.1868,0.9521,455.6868,0.3708,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + satvi + bai_126 + bai_236 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246",0.4781,0.4646,4242.2434,672.0212,0.2301,0.5469,,,434.5614,0.9601,0.8337,450.6353,0.3667,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + satvi + bai_126 + bai_236 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246",0.4791,0.4657,4250.9327,629.8411,0.3052,0.5126,,,447.1876,0.9826,1.031,465.7897,0.3791,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + satvi + bai_126 + bai_236 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246",0.4617,0.4478,4281.9181,519.9383,0.3393,0.4231,,,410.6175,0.8721,0.8502,407.6419,0.3317,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + satvi + bai_126 + bai_236 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246",0.5108,0.4982,4235.3196,666.3087,0.1367,0.5423,,,456.5708,0.9206,0.6208,507.2646,0.4128,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + satvi + bai_126 + bai_236 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246",0.4676,0.4538,4238.2,655.7015,0.27,0.5336,,,502.2092,1.1543,1.1597,475.6641,0.3871,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + swir1 + bai_126 + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5386,0.5267,4168.7156,665.2034,0.2243,0.5414,,,449.3752,0.9928,0.7927,442.7317,0.3603,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + swir1 + bai_126 + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.521,0.5086,4200.9655,590.0432,0.238,0.4802,,,413.8629,0.9094,0.8386,429.1573,0.3493,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + swir1 + bai_126 + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5238,0.5115,4208.7229,512.7735,0.3332,0.4173,,,393.9647,0.8368,0.7984,396.22,0.3225,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + swir1 + bai_126 + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5562,0.5447,4177.2148,637.5603,0.116,0.5189,,,436.4198,0.88,0.5049,468.543,0.3813,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + swir1 + bai_126 + dfi:ndii7 + dfi:nir + dfi:swir1 + dfi:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5195,0.5071,4176.9087,640.5033,0.2212,0.5213,,,550.2338,1.2647,0.9634,452.214,0.368,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + swir2 + bai_126 + dfi:ndii7 + dfi:nir + dfi:swir2 + dfi:bai_126 + ndii7:nir + ndii7:swir2 + ndii7:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.5351,0.5231,4173.2278,670.903,0.2226,0.546,,,445.8441,0.985,0.7642,440.6062,0.3586,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + swir2 + bai_126 + dfi:ndii7 + dfi:nir + dfi:swir2 + dfi:bai_126 + ndii7:nir + ndii7:swir2 + ndii7:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.5146,0.502,4208.8747,586.8201,0.2424,0.4776,,,419.0727,0.9208,0.8421,422.2548,0.3436,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + swir2 + bai_126 + dfi:ndii7 + dfi:nir + dfi:swir2 + dfi:bai_126 + ndii7:nir + ndii7:swir2 + ndii7:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.5224,0.5101,4210.5427,534.7454,0.353,0.4352,,,414.1074,0.8795,0.8459,411.5565,0.3349,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + swir2 + bai_126 + dfi:ndii7 + dfi:nir + dfi:swir2 + dfi:bai_126 + ndii7:nir + ndii7:swir2 + ndii7:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.5507,0.5392,4184.4749,634.5283,0.1014,0.5164,,,426.9135,0.8608,0.4891,464.4773,0.378,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + swir2 + bai_126 + dfi:ndii7 + dfi:nir + dfi:swir2 + dfi:bai_126 + ndii7:nir + ndii7:swir2 + ndii7:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.5134,0.5008,4184.4722,639.2392,0.2215,0.5202,,,497.5207,1.1436,0.9142,461.0434,0.3752,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + bai_126 + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_126 + dfi:bai_136 + ndii7:nir + ndii7:bai_126 + ndii7:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.5432,0.5313,4162.8581,655.0158,0.2182,0.5331,,,441.6553,0.9758,0.7797,436.5643,0.3553,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + bai_126 + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_126 + dfi:bai_136 + ndii7:nir + ndii7:bai_126 + ndii7:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.5259,0.5137,4194.7304,582.791,0.2284,0.4743,,,401.1985,0.8816,0.8112,428.9604,0.3491,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + bai_126 + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_126 + dfi:bai_136 + ndii7:nir + ndii7:bai_126 + ndii7:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.5311,0.519,4199.5217,517.878,0.3346,0.4215,,,395.8169,0.8407,0.8018,396.2689,0.3225,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + bai_126 + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_126 + dfi:bai_136 + ndii7:nir + ndii7:bai_126 + ndii7:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.5615,0.5501,4170.0662,636.7634,0.1078,0.5182,,,436.4617,0.88,0.4763,471.7695,0.3839,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + bai_126 + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_126 + dfi:bai_136 + ndii7:nir + ndii7:bai_126 + ndii7:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.5233,0.511,4172.1836,642.6933,0.206,0.523,,,453.4437,1.0423,0.8882,461.5745,0.3756,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + bai_126 + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_126 + dfi:bai_236 + ndii7:nir + ndii7:bai_126 + ndii7:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.5425,0.5307,4163.7231,659.1414,0.2163,0.5364,,,436.0584,0.9634,0.7717,434.1712,0.3533,
1,projyear,2,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + bai_126 + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_126 + dfi:bai_236 + ndii7:nir + ndii7:bai_126 + ndii7:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.5247,0.5124,4196.3093,578.2396,0.2343,0.4706,,,403.546,0.8867,0.8258,426.6641,0.3472,
2,projyear,3,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + bai_126 + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_126 + dfi:bai_236 + ndii7:nir + ndii7:bai_126 + ndii7:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.5287,0.5165,4202.632,511.1296,0.3336,0.416,,,394.1651,0.8372,0.7948,393.3434,0.3201,
3,projyear,4,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + bai_126 + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_126 + dfi:bai_236 + ndii7:nir + ndii7:bai_126 + ndii7:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.5636,0.5523,4167.1963,643.0912,0.1069,0.5234,,,455.086,0.9176,0.4731,475.5489,0.387,
4,projyear,5,5,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + bai_126 + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_126 + dfi:bai_236 + ndii7:nir + ndii7:bai_126 + ndii7:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.5228,0.5105,4172.833,642.8426,0.2086,0.5232,,,453.7681,1.043,0.8978,462.9235,0.3767,
0,projyear,1,5,"np.power(bm, 0.5) ~ dfi + nir + swir1 + bai_126 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + nir:swir1 + nir:bai_126 + nir:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5388,0.5269,4168.5367,664.0033,0.2198,0.5404,,,442.4069,0.9774,0.7698,436.4575,0.3552,
