ID,Date,Project,gps_E,gps_N,Method,bm_gm2
E46.7,2023-07-27,PDOG,485613.77,4812225.93,vor,124.3596447284092
E46.7,2024-07-29,PDOG,485608.0,4812223.0,vor,77.60697980076442
E46.8,2015-08-09,BIRD,485809.0,4812097.0,vor,22.06526240943473
E46.8,2016-06-29,BIRD,485809.0,4812097.0,vor,4.94081604392053
E46.8,2017-07-01,BIRD,485809.0,4812097.0,vor,41.290660767532465
E46.8,2018-06-19,BIRD,485809.0,4812097.0,vor,120.09228045199615
E46.8,2019-07-30,BIRD,485809.0,4812097.0,vor,338.4633898023088
E47.1,2015-08-13,BIRD,483190.0,4813612.0,vor,48.02314843577688
E47.1,2016-07-27,BIRD,483190.0,4813612.0,vor,12.711826703223474
E47.1,2017-08-01,BIRD,483190.0,4813612.0,vor,25.137763440460628
E47.1,2018-06-18,BIRD,483190.0,4813612.0,vor,88.68992893215602
E47.1,2019-07-23,BIRD,483190.0,4813612.0,vor,150.64290854023338
E47.2,2015-08-13,BIRD,483272.0,4813376.0,vor,44.816458407419475
E47.2,2016-07-27,BIRD,483272.0,4813376.0,vor,24.040608029424906
E47.2,2017-08-01,BIRD,483272.0,4813376.0,vor,19.082005325785868
E47.2,2018-06-18,BIRD,483272.0,4813376.0,vor,87.9895422099666
E47.2,2019-07-23,BIRD,483272.0,4813376.0,vor,191.786849826375
E47.3,2015-08-13,BIRD,483355.0,4813140.0,vor,62.75014674025974
E47.3,2016-07-27,BIRD,483355.0,4813140.0,vor,31.778146913528275
E47.3,2017-08-01,BIRD,483355.0,4813140.0,vor,60.462598128300904
E47.3,2018-06-18,BIRD,483355.0,4813140.0,vor,145.24701793326128
E47.3,2019-07-23,BIRD,483355.0,4813140.0,vor,212.44205430795915
E47.4,2015-08-13,BIRD,483437.0,4812904.0,vor,225.90598192066471
E47.4,2016-07-27,BIRD,483437.0,4812904.0,vor,87.65035474284882
E47.4,2017-08-01,BIRD,483437.0,4812904.0,vor,55.182825149761015
E47.4,2018-06-18,BIRD,483437.0,4812904.0,vor,98.45834537259275
E47.4,2019-07-24,BIRD,483437.0,4812904.0,vor,286.1240714029683
E47.5,2015-08-13,BIRD,483519.0,4812668.0,vor,79.1109785957911
E47.5,2016-07-27,BIRD,483519.0,4812668.0,vor,58.22769027687785
E47.5,2017-08-01,BIRD,483519.0,4812668.0,vor,77.0185697786431
E47.5,2018-06-18,BIRD,483519.0,4812668.0,vor,61.8177325276649
E47.5,2019-07-24,BIRD,483519.0,4812668.0,vor,104.74593512393638
E47.6,2015-08-13,BIRD,483601.0,4812432.0,vor,58.010409921964346
E47.6,2016-07-27,BIRD,483601.0,4812432.0,vor,5.164704687993924
E47.6,2017-08-01,BIRD,483601.0,4812432.0,vor,28.61548769094154
E47.6,2018-06-18,BIRD,483601.0,4812432.0,vor,81.37259197072115
E47.6,2019-07-23,BIRD,483601.0,4812432.0,vor,33.09109524208106
E49.1,2015-08-05,BIRD,492139.0,4805570.0,vor,59.57078281845242
E49.1,2016-07-06,BIRD,492139.0,4805570.0,vor,23.24547028303809
E49.1,2017-06-23,BIRD,492139.0,4805570.0,vor,28.41236551074824
E49.1,2017-08-16,PDOG,492122.66,4805577.14,clip,51.99
E49.1,2018-07-24,PDOG,492112.0,4805586.0,clip,282.79
E49.1,2019-07-17,PDOG,492118.1,4805602.2,clip,385.966
E49.1,2021-07-19,PDOG,492128.0,4805569.0,clip,41.484
E49.1,2022-07-14,PDOG,492127.71,4805588.61,clip,84.213
E49.1,2023-04-25,PDOG,492128.0,4805575.0,vor,5.329430845637267
E49.1,2023-07-20,PDOG,492127.95,4805588.53,vor,76.06177407028626
E49.1,2024-07-16,PDOG,492124.96,4805592.0,vor,63.25998271955007
E49.2,2015-08-05,BIRD,491893.0,4805525.0,vor,65.2155284488235
E49.2,2016-07-06,BIRD,491893.0,4805525.0,vor,23.749503772655512
E49.2,2017-06-23,BIRD,491893.0,4805525.0,vor,132.3823512205529
E49.3,2015-08-05,BIRD,491647.0,4805480.0,vor,80.47607157917366
E49.3,2016-07-06,BIRD,491647.0,4805480.0,vor,58.91387172261439
E49.3,2017-06-23,BIRD,491647.0,4805480.0,vor,68.4749832029108
E49.3,2017-08-16,PDOG,491639.79,4805500.69,clip,72.5622
E49.3,2018-07-24,PDOG,491631.0,4805498.0,clip,104.80700000000002
E49.3,2019-07-17,PDOG,491640.0,4805504.9,clip,172.42499999999998
E49.3,2021-07-19,PDOG,491644.0,4805478.0,clip,37.676
E49.3,2022-07-14,PDOG,491638.57,4805488.95,clip,105.468
E49.3,2023-04-25,PDOG,491640.0,4805486.0,vor,5.287180334771533
E49.3,2023-08-01,PDOG,491637.5,4805486.1,vor,99.43506710806062
E49.3,2024-07-16,PDOG,491636.85,4805498.12,vor,64.78356947271413
E49.4,2015-08-05,BIRD,491401.0,4805435.0,vor,78.74689946837033
E49.4,2016-07-06,BIRD,491401.0,4805435.0,vor,51.20248049820298
E49.4,2017-06-23,BIRD,491401.0,4805435.0,vor,48.9549184582967
E49.5,2015-08-05,BIRD,491155.0,4805390.0,vor,304.1349017766174
E49.5,2016-07-06,BIRD,491155.0,4805390.0,vor,250.06937284511795
E49.5,2017-06-23,BIRD,491155.0,4805390.0,vor,143.4605712171703
E49.6,2015-08-05,BIRD,490909.0,4805345.0,vor,125.64151795488328
E49.6,2016-07-06,BIRD,490909.0,4805345.0,vor,61.186247029310465
E49.6,2017-06-23,BIRD,490909.0,4805345.0,vor,120.28360156600662
E49.6,2017-08-08,PDOG,490919.13,4805331.84,clip,59.16
E49.6,2021-07-26,PDOG,490911.0,4805368.0,clip,80.07
E49.6,2022-07-14,PDOG,490908.38,4805316.41,clip,89.711
E49.6,2023-04-25,PDOG,490908.0,4805311.0,vor,43.24794344808844
E49.6,2023-08-01,PDOG,490900.52,4805335.35,vor,89.565431514373
E49.6,2024-07-16,PDOG,490905.17,4805329.21,vor,140.10501754218146
E49.7,2015-08-05,BIRD,490663.0,4805300.0,vor,155.80661031169464
E49.7,2016-07-06,BIRD,490663.0,4805300.0,vor,157.14614175530178
E49.7,2017-06-23,BIRD,490663.0,4805300.0,vor,257.8373740874589
E49.8,2015-08-05,BIRD,490415.0,4805266.0,vor,180.43901356814996
E49.8,2016-07-06,BIRD,490415.0,4805266.0,vor,240.3425050328852
E49.8,2017-06-23,BIRD,490415.0,4805266.0,vor,295.7803205268467
E5.1,2015-07-01,BIRD,501197.0,4830666.0,vor,94.43037728051763
E5.1,2016-08-01,BIRD,501197.0,4830666.0,vor,14.358127740025092
E5.1,2017-07-15,BIRD,501197.0,4830666.0,vor,42.84756532665727
E5.2,2015-07-01,BIRD,501278.0,4830430.0,vor,131.1973496105452
E5.2,2016-08-01,BIRD,501278.0,4830430.0,vor,2.920929397203691
E5.2,2017-07-15,BIRD,501278.0,4830430.0,vor,22.663008484157217
E5.3,2015-07-01,BIRD,501358.0,4830193.0,vor,226.71234889591275
E5.3,2016-08-01,BIRD,501358.0,4830193.0,vor,66.46801878101829
E5.3,2017-07-15,BIRD,501358.0,4830193.0,vor,27.829924271175006
E5.4,2015-07-01,BIRD,501439.0,4829957.0,vor,101.85874182332975
E5.4,2016-08-01,BIRD,501439.0,4829957.0,vor,106.3982778535827
E5.4,2017-07-15,BIRD,501439.0,4829957.0,vor,71.23953852785807
E5.5,2015-07-01,BIRD,501520.0,4829720.0,vor,152.89303330878184
E5.5,2016-08-01,BIRD,501520.0,4829720.0,vor,104.28150648678235
E5.5,2017-07-15,BIRD,501520.0,4829720.0,vor,103.99112049992249
E5.6,2015-07-01,BIRD,501601.0,4829483.0,vor,210.97824103684442
E5.6,2016-08-01,BIRD,501601.0,4829483.0,vor,137.86185634025847
E5.6,2017-07-15,BIRD,501601.0,4829483.0,vor,199.69069192720394
E51.1,2015-06-16,BIRD,492408.0,4804241.0,vor,95.20212101885785
E51.1,2016-07-26,BIRD,492408.0,4804241.0,vor,19.900407236559694
E51.1,2017-07-06,BIRD,492408.0,4804241.0,vor,45.22913233810329
E51.1,2017-07-26,PDOG,492392.59,4804252.83,clip,34.64
E51.1,2018-07-19,PDOG,492382.0,4804246.0,clip,188.149
E51.1,2019-07-16,PDOG,492385.0,4804235.0,clip,250.974
E51.1,2021-07-14,PDOG,492378.0,4804270.0,clip,67.668
E51.1,2022-07-18,PDOG,492392.29,4804227.13,clip,91.856
E51.1,2023-04-25,PDOG,492399.0,4804230.0,vor,18.203796190646372
E51.1,2023-07-20,PDOG,492403.93,4804230.19,vor,186.70432148370426
E51.1,2024-07-15,PDOG,492397.01,4804230.42,vor,112.18878165718127
E51.2,2015-06-16,BIRD,492217.0,4804081.0,vor,190.187854541631
E51.2,2016-07-26,BIRD,492217.0,4804081.0,vor,116.78693206161101
E51.2,2017-07-06,BIRD,492217.0,4804081.0,vor,252.77942607868553
E51.3,2015-06-16,BIRD,492025.0,4803920.0,vor,30.16892046542312
E51.3,2016-07-26,BIRD,492025.0,4803920.0,vor,10.52767944056062
E51.3,2017-07-06,BIRD,492025.0,4803920.0,vor,22.182991966030013
E51.3,2017-07-26,PDOG,492007.34,4803934.63,clip,50.09
E51.3,2018-07-19,PDOG,492007.0,4803921.0,clip,61.572
E51.3,2019-07-16,PDOG,491989.0,4803934.0,clip,161.61
E51.3,2021-07-14,PDOG,492022.0,4803928.0,clip,42.181
E51.3,2022-07-18,PDOG,492006.83,4803898.52,clip,125.747
E51.3,2023-04-25,PDOG,492011.0,4803899.0,vor,41.574033703734884
E51.3,2023-07-20,PDOG,492021.06,4803904.62,vor,212.27900494301275
E51.3,2024-07-15,PDOG,492012.74,4803904.96,vor,92.98094891252754
E51.4,2015-06-16,BIRD,491834.0,4803759.0,vor,76.60617373499011
E51.4,2016-07-26,BIRD,491834.0,4803759.0,vor,30.785881269232245
E51.4,2017-07-07,BIRD,491834.0,4803759.0,vor,62.426670100256246
E51.4,2017-07-27,PDOG,491832.13,4803748.19,clip,64.83500000000001
E51.4,2018-07-19,PDOG,491835.0,4803736.0,clip,114.738
E51.4,2019-07-16,PDOG,491849.0,4803737.0,clip,145.06099999999998
E51.4,2021-07-14,PDOG,491828.0,4803754.0,clip,85.368
E51.4,2022-07-19,PDOG,491846.79,4803741.09,clip,62.883
E51.4,2023-04-25,PDOG,491855.0,4803746.0,vor,12.181193643939187
E51.4,2023-07-18,PDOG,491848.23,4803758.46,vor,119.62908890141439
E51.4,2024-07-15,PDOG,491839.81,4803766.52,vor,59.512247737376285
E51.5,2015-06-16,BIRD,491642.0,4803599.0,vor,142.52710639530275
E51.5,2016-07-26,BIRD,491642.0,4803599.0,vor,58.7403869607586
E51.5,2017-07-07,BIRD,491642.0,4803599.0,vor,160.21372505869732
E52.1,2015-07-23,BIRD,487634.0,4803226.0,vor,37.07208980073049
E52.1,2016-07-25,BIRD,487634.0,4803226.0,vor,10.987528823196213
E52.1,2017-07-26,BIRD,487634.0,4803226.0,vor,16.147338568949483
E52.1,2017-08-07,PDOG,487645.48,4803212.88,clip,47.0
E52.1,2018-07-24,PDOG,487654.0,4803206.0,clip,56.19199999999999
E52.1,2019-07-16,PDOG,487651.0,4803187.0,clip,82.83399999999999
E52.1,2021-07-19,PDOG,487647.0,4803195.0,clip,51.951
E52.1,2022-07-19,PDOG,487651.81,4803198.51,clip,59.496
E52.1,2023-04-27,PDOG,487654.0,4803202.0,vor,13.162690015061399
E52.1,2023-07-18,PDOG,487645.06,4803243.54,vor,86.31425776542636
E52.1,2024-07-15,PDOG,487637.21,4803213.31,vor,94.51419092325791
E52.2,2015-07-12,BIRD,487882.0,4803198.0,vor,91.13824025563396
E52.2,2016-07-25,BIRD,487882.0,4803198.0,vor,16.97339633900627
E52.2,2017-07-26,BIRD,487882.0,4803198.0,vor,36.354872160230094
E52.2,2017-08-07,PDOG,487895.89,4803216.35,clip,155.1721
E52.2,2018-07-24,PDOG,487902.0,4803216.0,clip,73.815
E52.2,2019-07-16,PDOG,487912.0,4803215.0,clip,150.087
E52.2,2021-07-15,PDOG,487903.0,4803230.0,clip,101.15949999999998
E52.2,2022-07-19,PDOG,487911.88,4803231.07,clip,56.896
E52.2,2023-04-27,PDOG,487907.0,4803224.0,vor,18.117342762070944
E52.2,2023-07-18,PDOG,487897.8,4803216.32,vor,196.81555738151147
E52.2,2024-07-15,PDOG,487893.2,4803222.36,vor,80.84736051479237
E52.3,2015-07-12,BIRD,488130.0,4803171.0,vor,144.15061735768373
E52.3,2016-07-25,BIRD,488130.0,4803171.0,vor,169.66627347631223
E52.3,2017-07-26,BIRD,488130.0,4803171.0,vor,66.9848650549132
E52.4,2015-07-11,BIRD,488379.0,4803143.0,vor,125.14036030971964
E52.4,2016-07-25,BIRD,488379.0,4803143.0,vor,58.47533548539915
E52.4,2017-08-07,PDOG,488390.49,4803162.48,clip,65.39529999999999
E52.4,2017-08-26,BIRD,488379.0,4803143.0,vor,72.98857469014848
E52.4,2018-07-24,PDOG,488397.0,4803166.0,clip,198.109
E52.4,2019-07-16,PDOG,488404.0,4803157.0,clip,86.86
E52.4,2021-07-15,PDOG,488659.0,4803024.0,clip,7.845
E52.4,2022-07-19,PDOG,488405.41,4803166.28,clip,36.793
E52.4,2023-04-27,PDOG,488404.0,4803163.0,vor,7.423800844599067
E52.4,2023-07-18,PDOG,488389.52,4803159.33,vor,161.00139054192033
E52.4,2024-07-15,PDOG,488385.26,4803157.39,vor,128.35910371348862
E52.5,2015-07-11,BIRD,488627.0,4803115.0,vor,77.99971505092421
E52.5,2016-07-25,BIRD,488627.0,4803115.0,vor,63.577778832386805
E52.5,2017-07-26,BIRD,488627.0,4803115.0,vor,41.9241410460242
E52.6,2015-07-11,BIRD,488876.0,4803087.0,vor,160.8076347873123
E52.6,2016-07-25,BIRD,488876.0,4803087.0,vor,79.73456497372887
E52.6,2017-07-26,BIRD,488876.0,4803087.0,vor,173.94474324264422
E55.1,2015-07-31,BIRD,484183.0,4804592.0,vor,39.73063712695111
E55.1,2016-07-10,BIRD,484183.0,4804592.0,vor,34.16918241132834
E55.1,2017-07-14,BIRD,484183.0,4804592.0,vor,47.92191993844509
E55.1,2017-08-07,PDOG,484167.74,4804590.88,clip,47.4956
E55.2,2015-07-31,BIRD,484034.0,4804392.0,vor,117.94250780084138
E55.2,2016-07-10,BIRD,484034.0,4804392.0,vor,29.109478984019425
E55.2,2017-07-14,BIRD,484034.0,4804392.0,vor,72.32828938338379
E55.2,2017-08-07,PDOG,484038.17,4804379.28,clip,62.5891
E55.3,2015-07-31,BIRD,483884.0,4804192.0,vor,107.45337686154292
E55.3,2016-07-10,BIRD,483884.0,4804192.0,vor,60.47192533563959
E55.3,2017-07-14,BIRD,483884.0,4804192.0,vor,40.74719420098176
E55.4,2015-07-31,BIRD,483734.0,4803992.0,vor,178.60904489859163
E55.4,2016-07-10,BIRD,483734.0,4803992.0,vor,88.32331511446716
E55.4,2017-07-14,BIRD,483734.0,4803992.0,vor,143.84107695205373
E55.5,2015-07-30,BIRD,483585.0,4803791.0,vor,419.2566803337107
E55.5,2016-07-10,BIRD,483585.0,4803791.0,vor,254.67549971007213
E55.5,2017-07-14,BIRD,483585.0,4803791.0,vor,339.3962860019039
E55.5,2017-08-07,PDOG,483598.85,4803792.43,clip,85.92509
E55.5,2021-07-26,PDOG,483575.0,4803811.0,clip,30.836
E55.5,2022-07-19,PDOG,483574.19,4803790.22,clip,41.362
E55.5,2023-04-26,PDOG,483568.0,4803791.0,vor,8.73462804305696
E55.5,2023-08-01,PDOG,483571.25,4803789.91,vor,138.5626743038947
E55.5,2024-07-29,PDOG,483581.69,4803804.65,vor,89.52994217428072
E55.6,2015-07-20,BIRD,483435.0,4803591.0,vor,613.272257903182
E55.6,2016-07-10,BIRD,483435.0,4803591.0,vor,538.3492850353118
E55.6,2017-07-14,BIRD,483435.0,4803591.0,vor,436.7938093649401
E57.1,2015-07-27,BIRD,476443.0,4809616.0,vor,29.206534435229322
E57.1,2016-07-12,BIRD,476443.0,4809616.0,vor,40.13561630880641
E57.1,2017-07-26,BIRD,476443.0,4809616.0,vor,28.865456157848815
E57.1,2017-07-31,PDOG,476455.46,4809615.36,clip,61.97
E57.2,2015-07-27,BIRD,476549.0,4809390.0,vor,64.20826051652271
E57.2,2016-07-12,BIRD,476549.0,4809390.0,vor,67.90654375176234
E57.2,2017-07-26,BIRD,476549.0,4809390.0,vor,47.44184440958347
