ID,Date,Project,gps_E,gps_N,bm_gm2
E9.3,2015-08-06,BIRD,498778.0,4824311.0,45.93754858638892
E9.3,2016-07-26,BIRD,498778.0,4824311.0,18.316338290457516
E9.3,2017-07-04,BIRD,498778.0,4824311.0,80.82568299138224
E9.3,2018-07-01,BIRD,498778.0,4824311.0,102.6251565480139
E9.3,2019-06-18,BIRD,498778.0,4824311.0,114.87184161283943
E9.4,2015-08-06,BIRD,498831.0,4824067.0,47.57900787959092
E9.4,2016-07-26,BIRD,498831.0,4824067.0,11.134519201938742
E9.4,2017-07-04,BIRD,498831.0,4824067.0,37.47647491830096
E9.4,2017-08-02,PDOG,498816.99,4824057.415,18.8525
E9.4,2018-07-01,BIRD,498831.0,4824067.0,28.63156001302094
E9.4,2019-06-18,BIRD,498831.0,4824067.0,53.67979988561163
E9.5,2015-08-06,BIRD,498884.0,4823823.0,55.08817668310172
E9.5,2016-07-26,BIRD,498884.0,4823823.0,31.75314717057611
E9.5,2017-07-04,BIRD,498884.0,4823823.0,36.86474539792077
E9.5,2018-07-01,BIRD,498884.0,4823823.0,19.718170231954225
E9.5,2019-06-18,BIRD,498884.0,4823823.0,70.76231413015859
East_Weiss_Pt10_No,2019-06-11,WTGN,486517.781,4790646.63,54.72
East_Weiss_Pt10_No,2021-07-26,WTGN,486517.781,4790646.63,57.2510971179646
East_Weiss_Pt11_No,2019-07-30,WTGN,487957.781,4789626.63,109.84
East_Weiss_Pt11_No,2020-07-22,WTGN,487957.781,4789626.63,46.4655693925417
East_Weiss_Pt12_No,2019-06-05,WTGN,486687.781,4790956.63,70.42
East_Weiss_Pt12_No,2021-07-28,WTGN,486687.781,4790956.63,17.06161067984747
East_Weiss_Pt15_No,2019-06-10,WTGN,486867.781,4790686.63,182.22
East_Weiss_Pt15_No,2019-06-26,WTGN,486867.781,4790686.63,61.18607829907906
East_Weiss_Pt15_No,2021-07-27,WTGN,486867.781,4790686.63,130.68230366165596
East_Weiss_Pt16_No,2019-07-30,WTGN,488457.781,4789076.63,194.68
East_Weiss_Pt16_No,2019-08-05,WTGN,488457.781,4789076.63,249.84718036724246
East_Weiss_Pt16_No,2020-07-22,WTGN,488457.781,4789076.63,89.02624163537689
East_Weiss_Pt1_No,2019-08-01,WTGN,487377.781,4788436.63,262.50654622241757
East_Weiss_Pt1_No,2019-08-29,WTGN,487377.781,4788436.63,233.4436313669009
East_Weiss_Pt20_No,2019-06-10,WTGN,487137.781,4790906.63,114.66000000000004
East_Weiss_Pt20_No,2019-06-26,WTGN,487137.781,4790906.63,81.82994470852505
East_Weiss_Pt20_No,2021-07-27,WTGN,487137.781,4790906.63,93.71122230886593
East_Weiss_Pt21_No,2019-06-11,WTGN,486827.781,4790356.63,90.22
East_Weiss_Pt21_No,2021-07-28,WTGN,486827.781,4790356.63,60.29138940363086
East_Weiss_Pt22_No,2019-08-12,WTGN,487617.781,4791256.63,165.15561532593938
East_Weiss_Pt25_No,2019-06-05,WTGN,486877.781,4791126.63,163.36
East_Weiss_Pt25_No,2021-07-27,WTGN,486877.781,4791126.63,82.26456681341624
East_Weiss_Pt27_No,2019-06-11,WTGN,486827.781,4790126.63,140.3
East_Weiss_Pt29_No,2019-08-12,WTGN,487687.781,4790836.63,50.86000000000001
East_Weiss_Pt2_No,2019-08-01,WTGN,487557.781,4791366.63,177.62424569323088
East_Weiss_Pt2_No,2019-08-12,WTGN,487557.781,4791366.63,215.14209545478383
East_Weiss_Pt2_No,2019-08-29,WTGN,487557.781,4791366.63,185.81880467144603
East_Weiss_Pt3_No,2019-06-10,WTGN,486997.781,4791086.63,249.64
East_Weiss_Pt3_No,2019-06-26,WTGN,486997.781,4791086.63,66.21930586096839
East_Weiss_Pt3_No,2019-08-01,WTGN,486997.781,4791086.63,147.72485953572175
East_Weiss_Pt3_No,2019-08-29,WTGN,486997.781,4791086.63,72.93807002251877
East_Weiss_Pt3_No,2021-07-27,WTGN,486997.781,4791086.63,134.76995295676542
East_Weiss_Pt4_No,2019-07-30,WTGN,487977.781,4789506.63,131.98
East_Weiss_Pt4_No,2019-08-01,WTGN,487977.781,4789506.63,134.4113898876563
East_Weiss_Pt4_No,2019-08-29,WTGN,487977.781,4789506.63,98.10420783196541
East_Weiss_Pt4_No,2020-07-22,WTGN,487977.781,4789506.63,90.29924981615412
East_Weiss_Pt5_No,2019-07-30,WTGN,487827.781,4789476.63,173.46426249744258
East_Weiss_Pt5_No,2019-08-01,WTGN,487827.781,4789476.63,237.4372770549556
East_Weiss_Pt5_No,2019-08-29,WTGN,487827.781,4789476.63,254.4457858242406
East_Weiss_Pt5_No,2020-07-22,WTGN,487827.781,4789476.63,105.1174424829314
East_Weiss_Pt6_No,2019-06-04,WTGN,486847.781,4791306.63,119.86
East_Weiss_Pt6_No,2019-08-01,WTGN,486847.781,4791306.63,204.24312675005604
East_Weiss_Pt6_No,2019-08-29,WTGN,486847.781,4791306.63,103.70134337564708
East_Weiss_Pt6_No,2021-07-27,WTGN,486847.781,4791306.63,172.7629466333328
East_Weiss_Pt7_No,2019-08-05,WTGN,486617.781,4788956.63,54.42847551597884
East_Weiss_Pt7_No,2019-08-29,WTGN,486617.781,4788956.63,25.59519731796008
East_Weiss_Pt8_No,2019-07-30,WTGN,488497.781,4789536.63,99.0
East_Weiss_Pt8_No,2020-07-22,WTGN,488497.781,4789536.63,75.0666883831028
East_Weiss_Pt9_No,2019-06-05,WTGN,486487.781,4791206.63,126.08
Hogsback_Pt10_No,2021-06-16,WTGN,504777.781,4802316.63,97.51691761307923
Hogsback_Pt10_No,2021-07-19,WTGN,504777.781,4802316.63,138.9339363088724
Hogsback_Pt11_No,2021-07-06,WTGN,503407.781,4803036.63,53.16344782285513
Hogsback_Pt14_No,2021-06-15,WTGN,503937.781,4801686.63,89.3416190228603
Hogsback_Pt14_No,2021-07-19,WTGN,503937.781,4801686.63,102.39747706097356
Hogsback_Pt16_No,2021-07-06,WTGN,504387.781,4804146.63,117.76146313090315
Hogsback_Pt19_No,2021-07-19,WTGN,504497.781,4801816.63,-1.2564770911476248
Hogsback_Pt1_No,2021-07-06,WTGN,504627.781,4803196.63,89.4942871368553
Hogsback_Pt21_No,2021-07-06,WTGN,504337.781,4803616.63,87.73241648019673
Hogsback_Pt27_No,2021-07-06,WTGN,502967.781,4804296.63,63.02428301273512
Hogsback_Pt3_No,2021-06-16,WTGN,503827.781,4804286.63,148.69299275608904
Hogsback_Pt3_No,2021-07-06,WTGN,503827.781,4804286.63,49.228466641740674
Hogsback_Pt3_No,2021-07-19,WTGN,503827.781,4804286.63,70.30695515607785
Hogsback_Pt4_No,2021-06-16,WTGN,504927.781,4802406.63,84.61372768896098
Hogsback_Pt4_No,2021-07-19,WTGN,504927.781,4802406.63,88.47237481307793
Hogsback_Pt5_No,2021-06-15,WTGN,503177.781,4802186.63,27.63902196551481
Hogsback_Pt5_No,2021-07-19,WTGN,503177.781,4802186.63,32.67224952740414
Hogsback_Pt6_No,2021-06-15,WTGN,504537.781,4802246.63,32.186738051181294
Hogsback_Pt6_No,2021-07-06,WTGN,504537.781,4802246.63,54.1853601466325
Hogsback_Pt6_No,2021-07-19,WTGN,504537.781,4802246.63,54.772650365518686
Hogsback_Pt8_No,2021-06-15,WTGN,503497.781,4802206.63,61.56774858406658
Hogsback_Pt8_No,2021-06-16,WTGN,503497.781,4802206.63,49.15213258474317
Hogsback_Pt8_No,2021-07-19,WTGN,503497.781,4802206.63,26.617109641737446
L1.1,2015-06-28,BIRD,476919.0,4806547.0,108.79802676104912
L1.1,2016-07-12,BIRD,476919.0,4806547.0,71.05516508784962
L1.1,2017-07-26,BIRD,476919.0,4806547.0,89.44958691584222
L1.2,2015-06-28,BIRD,476742.0,4806724.0,92.12540200329623
L1.2,2016-07-12,BIRD,476742.0,4806724.0,64.48081744140367
L1.2,2017-07-26,BIRD,476742.0,4806724.0,53.505231590206115
L1.4,2015-06-28,BIRD,476388.0,4807078.0,75.20417825624607
L1.4,2016-07-12,BIRD,476388.0,4807078.0,22.32921670051291
L1.4,2017-07-26,BIRD,476388.0,4807078.0,1.2310347789429568
L1.5,2015-06-28,BIRD,476212.0,4807254.0,83.67143493138221
L1.5,2016-07-12,BIRD,476212.0,4807254.0,32.585325106425906
L1.5,2017-07-26,BIRD,476212.0,4807254.0,25.483653190744807
L1.6,2015-06-28,BIRD,476035.0,4807431.0,82.78331705433621
L1.6,2016-07-12,BIRD,476035.0,4807431.0,52.60939636866606
L1.6,2017-08-26,BIRD,476035.0,4807431.0,31.675487253782325
L1.7,2015-06-28,BIRD,475858.0,4807608.0,77.53996098871801
L1.7,2016-07-12,BIRD,475858.0,4807608.0,48.81653817395106
L1.7,2017-07-26,BIRD,475858.0,4807608.0,16.72097323858835
L1.8,2015-06-28,BIRD,475681.0,4807785.0,138.92805277332755
L1.8,2016-07-12,BIRD,475681.0,4807785.0,47.95107623701896
L1.8,2017-07-26,BIRD,475681.0,4807785.0,21.701340123625354
L10.1,2016-07-21,BIRD,504491.0,4822559.0,76.23487161341538
L10.1,2018-07-01,BIRD,504491.0,4822559.0,148.70082189014008
L10.1,2019-06-19,BIRD,504491.0,4822559.0,72.57064492240144
L10.2,2015-08-11,BIRD,504668.0,4822382.0,114.96576117429197
L10.2,2017-07-10,BIRD,504668.0,4822382.0,130.5935150507114
L10.2,2018-07-01,BIRD,504668.0,4822382.0,187.97636389746174
L10.2,2019-06-19,BIRD,504668.0,4822382.0,226.1734137775052
L10.3,2015-08-11,BIRD,504845.0,4822205.0,82.27236089244752
L10.3,2016-07-21,BIRD,504845.0,4822205.0,41.65673391132781
L10.3,2017-07-10,BIRD,504845.0,4822205.0,29.01922233718585
L10.3,2018-07-01,BIRD,504845.0,4822205.0,118.99924113060486
L10.3,2019-06-19,BIRD,504845.0,4822205.0,83.5717734476746
L10.4,2015-08-11,BIRD,505022.0,4822028.0,179.21034716796777
L10.4,2016-07-21,BIRD,505022.0,4822028.0,38.39028209313862
L10.4,2017-07-10,BIRD,505022.0,4822028.0,96.80625543385385
L10.4,2018-07-01,BIRD,505022.0,4822028.0,204.19609695011857
L10.4,2019-06-19,BIRD,505022.0,4822028.0,178.38346441410835
L10.5,2015-08-11,BIRD,505198.0,4821852.0,172.1050539879084
L10.5,2016-07-21,BIRD,505198.0,4821852.0,73.36333923257241
L10.5,2017-07-10,BIRD,505198.0,4821852.0,84.25093107123712
L10.5,2018-07-01,BIRD,505198.0,4821852.0,251.37132130434748
L10.5,2019-06-19,BIRD,505198.0,4821852.0,198.7138058779098
L10.6,2015-08-11,BIRD,505375.0,4821675.0,96.41022278007298
L10.6,2018-07-01,BIRD,505375.0,4821675.0,177.84603234226782
L10.6,2019-06-19,BIRD,505375.0,4821675.0,47.734109484569515
L10.7,2016-07-21,BIRD,505552.0,4821498.0,38.190988565516314
L10.7,2017-07-10,BIRD,505552.0,4821498.0,118.45183634659365
L10.7,2018-07-01,BIRD,505552.0,4821498.0,147.7225590746639
L10.7,2019-06-19,BIRD,505552.0,4821498.0,166.6221403319064
L10.8,2015-08-11,BIRD,505729.0,4821321.0,137.50078411729768
L11.2,2015-07-26,BIRD,478369.0,4807083.0,129.44491487637666
L11.2,2016-08-08,BIRD,478369.0,4807083.0,132.2394382909467
L11.3,2015-07-26,BIRD,478619.0,4807083.0,225.16449158544668
L11.3,2016-08-08,BIRD,478619.0,4807083.0,127.24062803579564
L11.3,2017-07-27,BIRD,478619.0,4807083.0,155.90932939471915
L11.3,2017-07-31,PDOG,478629.825,4807094.79,55.73
L11.4,2015-07-26,BIRD,478869.0,4807083.0,43.47198234489433
L11.4,2016-08-08,BIRD,478869.0,4807083.0,10.477045221306211
L11.4,2017-07-27,BIRD,478869.0,4807083.0,32.704080216729366
L11.5,2015-07-26,BIRD,479121.0,4807083.0,129.87920341927807
L11.5,2016-08-08,BIRD,479121.0,4807083.0,70.13815817873203
L11.5,2017-07-27,BIRD,479121.0,4807083.0,159.88739026214364
L11.6,2015-07-26,BIRD,479371.0,4807083.0,206.69167325188457
L11.6,2017-07-27,BIRD,479371.0,4807083.0,124.03836265880587
L11.7,2016-08-08,BIRD,479621.0,4807083.0,10.827768723499366
L11.7,2017-06-27,BIRD,479621.0,4807083.0,3.265794308853021
L11.7,2017-07-31,PDOG,479633.44,4807098.875,11.675
L11.8,2015-07-26,BIRD,479869.0,4807080.0,103.75360842359748
L11.8,2016-08-08,BIRD,479869.0,4807080.0,-3.5105981200197935
L11.8,2017-07-27,BIRD,479869.0,4807080.0,22.589789826253767
L3.1,2015-07-26,BIRD,480012.0,4807555.0,72.47609268847532
L3.1,2016-08-08,BIRD,480012.0,4807555.0,92.2699546915969
L3.1,2017-07-27,BIRD,480012.0,4807555.0,82.87771420768266
L3.2,2015-07-26,BIRD,479762.0,4807555.0,68.2513026753992
L3.2,2016-08-08,BIRD,479762.0,4807555.0,29.73354848907649
L3.2,2017-07-27,BIRD,479762.0,4807555.0,34.86406584153511
L3.3,2015-07-27,BIRD,479512.0,4807555.0,90.23512937626737
L3.3,2017-07-27,BIRD,479512.0,4807555.0,85.27366313498361
L3.3,2017-07-31,PDOG,479506.625,4807570.75,21.425
L3.4,2015-07-27,BIRD,479262.0,4807555.0,43.57694039219099
L3.4,2016-08-08,BIRD,479262.0,4807555.0,26.342095110568323
L3.4,2017-07-27,BIRD,479262.0,4807555.0,39.12556397860105
L3.5,2015-07-27,BIRD,479012.0,4807555.0,49.86680488184869
L3.5,2016-08-08,BIRD,479012.0,4807555.0,11.614127097645293
L3.5,2017-07-27,BIRD,479012.0,4807555.0,0.7335490022217646
L3.6,2015-07-27,BIRD,478762.0,4807555.0,57.02947260669422
L3.6,2016-08-08,BIRD,478762.0,4807555.0,59.269159780073196
L3.6,2017-07-27,BIRD,478762.0,4807555.0,39.10126561902707
L3.7,2015-07-27,BIRD,478512.0,4807555.0,66.95926419384958
L3.7,2016-08-08,BIRD,478512.0,4807555.0,53.01991676108378
L3.7,2017-07-27,BIRD,478512.0,4807555.0,8.725195523402153
L3.8,2015-07-27,BIRD,478262.0,4807555.0,55.942417001481644
L3.8,2016-08-08,BIRD,478262.0,4807555.0,47.154196011385956
L3.8,2017-07-27,BIRD,478262.0,4807555.0,43.23201020643693
L3.8,2017-07-31,PDOG,478253.1,4807539.9,11.205
L4.1,2015-07-08,BIRD,488477.0,4799019.0,98.57822517188234
L4.1,2016-07-14,BIRD,488477.0,4799019.0,95.25077143370164
L4.1,2017-07-20,BIRD,488477.0,4799019.0,124.21809332642576
L4.2,2015-07-08,BIRD,488682.0,4798875.0,371.30826612847005
L4.2,2016-07-14,BIRD,488682.0,4798875.0,132.20020196361148
L4.2,2017-07-20,BIRD,488682.0,4798875.0,229.08734451437516
L4.2,2017-08-17,PDOG,488699.52,4798880.98,11.976325
L4.2,2018-07-19,PDOG,488699.52,4798880.98,28.728
L4.2,2019-07-15,PDOG,488699.52,4798880.98,32.739
L4.2,2019-07-16,PDOG,488699.52,4798880.98,24.6045
L4.2,2021-07-14,PDOG,488699.52,4798880.98,16.08025
L4.3,2015-07-08,BIRD,488887.0,4798732.0,87.93041018241509
L4.3,2016-07-14,BIRD,488887.0,4798732.0,44.98223531607424
L4.3,2017-07-20,BIRD,488887.0,4798732.0,32.041864016217566
L4.4,2015-07-09,BIRD,489092.0,4798589.0,80.85494876402093
L4.4,2016-07-14,BIRD,489092.0,4798589.0,2.3265930158260235
L4.4,2017-07-20,BIRD,489092.0,4798589.0,12.923072013406335
L4.5,2015-07-09,BIRD,489296.0,4798445.0,32.22983334348168
L4.5,2016-07-14,BIRD,489296.0,4798445.0,-8.976227752435516
L4.5,2017-07-20,BIRD,489296.0,4798445.0,3.593824173944607
L4.6,2015-07-09,BIRD,489501.0,4798302.0,120.84396680233895
L4.6,2016-07-14,BIRD,489501.0,4798302.0,84.46282738802768
L4.6,2017-07-20,BIRD,489501.0,4798302.0,16.40578048299506
L4.6,2017-08-17,PDOG,489517.62,4798307.475,13.36
L4.6,2018-07-25,PDOG,489517.62,4798307.475,40.26650000000001
L4.6,2019-07-16,PDOG,489517.62,4798307.475,37.76375
L4.6,2021-07-15,PDOG,489517.62,4798307.475,11.252
L4.7,2015-07-09,BIRD,489706.0,4798159.0,56.40666299428746
L4.7,2016-07-14,BIRD,489706.0,4798159.0,20.00991064041418
L4.7,2017-07-20,BIRD,489706.0,4798159.0,18.075728924593555
L4.8,2015-07-09,BIRD,489911.0,4798015.0,114.47252572907732
L4.8,2016-07-14,BIRD,489911.0,4798015.0,64.7247897961067
L4.8,2017-07-20,BIRD,489911.0,4798015.0,136.25766370155907
L4.8,2017-08-17,PDOG,489928.98,4798020.465,14.5675
L4.8,2018-07-25,PDOG,489928.98,4798020.465,23.25975
L4.8,2021-07-08,PDOG,489928.98,4798020.465,14.653000000000002
L5.1,2015-07-25,BIRD,494919.0,4816091.0,197.7136079812775
L5.2,2016-08-04,BIRD,494742.0,4816268.0,12.36122648018598
L5.2,2017-07-29,BIRD,494742.0,4816268.0,31.054900550909256
L5.2,2017-08-15,PDOG,494747.95,4816285.835,12.845
L5.2,2018-07-01,BIRD,494742.0,4816268.0,43.812987680134135
L5.2,2018-07-19,PDOG,494747.95,4816285.835,13.93625
L5.2,2019-06-17,BIRD,494742.0,4816268.0,37.2261547633892
L5.2,2019-07-17,PDOG,494747.95,4816285.835,10.9185
L5.2,2019-07-18,PDOG,494747.95,4816285.835,50.899
L5.2,2021-07-20,PDOG,494747.95,4816285.835,16.5005
L5.3,2015-07-25,BIRD,494565.0,4816445.0,18.251320209020893
L5.3,2016-08-04,BIRD,494565.0,4816445.0,-8.141080916780938
L5.3,2017-07-29,BIRD,494565.0,4816445.0,-4.829829904783574
L5.3,2018-07-01,BIRD,494565.0,4816445.0,3.0213460044795273
L5.3,2019-06-17,BIRD,494565.0,4816445.0,13.717260037204033
L5.4,2015-07-25,BIRD,494388.0,4816622.0,27.911119428807712
L5.4,2016-08-04,BIRD,494388.0,4816622.0,28.754918952924235
L5.4,2017-07-29,BIRD,494388.0,4816622.0,26.667999013069114
L5.4,2018-07-01,BIRD,494388.0,4816622.0,33.04612573336037
L5.4,2019-06-17,BIRD,494388.0,4816622.0,36.400288090667786
L5.5,2015-07-25,BIRD,494212.0,4816798.0,76.89643344072708
L5.5,2016-08-04,BIRD,494212.0,4816798.0,35.520252079149806
L5.5,2017-07-29,BIRD,494212.0,4816798.0,31.92243466691967
L5.5,2018-07-01,BIRD,494212.0,4816798.0,49.89748681849218
L5.5,2019-06-17,BIRD,494212.0,4816798.0,36.84402695854239
L5.6,2015-07-25,BIRD,494035.0,4816975.0,41.98560428149724
L5.6,2016-08-04,BIRD,494035.0,4816975.0,53.76838864837587
L5.6,2018-07-01,BIRD,494035.0,4816975.0,53.95360804421067
L5.6,2019-06-17,BIRD,494035.0,4816975.0,34.137286587743176
L5.7,2015-07-25,BIRD,493858.0,4817152.0,70.64254956686996
L5.7,2017-07-29,BIRD,493858.0,4817152.0,39.813944675298785
L5.7,2017-08-15,PDOG,493835.31,4817146.37,10.6725
L5.7,2018-07-01,BIRD,493858.0,4817152.0,143.99899456008694
L5.7,2018-07-25,PDOG,493835.31,4817146.37,23.7055
L5.7,2019-06-17,BIRD,493858.0,4817152.0,80.98614518440853
L5.7,2019-07-18,PDOG,493835.31,4817146.37,37.84425
L5.7,2021-07-20,PDOG,493835.31,4817146.37,7.49775
L5.8,2015-07-25,BIRD,493681.0,4817329.0,111.89223012392857
L5.8,2016-08-04,BIRD,493681.0,4817329.0,48.21745918324867
L5.8,2017-07-29,BIRD,493681.0,4817329.0,51.0130309355008
L5.8,2018-07-01,BIRD,493681.0,4817329.0,122.08222286894055
L5.8,2019-06-17,BIRD,493681.0,4817329.0,117.30963131402814
L6.1,2015-07-13,BIRD,496130.0,4816310.0,130.64961276127138
L6.1,2016-07-05,BIRD,496130.0,4816310.0,50.9908132480697
L6.1,2017-07-09,BIRD,496130.0,4816310.0,84.30839146097097
L6.1,2018-07-01,BIRD,496130.0,4816310.0,117.34941158384387
L6.1,2019-06-10,BIRD,496130.0,4816310.0,26.08721524428181
L6.2,2015-07-13,BIRD,496130.0,4816560.0,135.79406678967516
L6.2,2016-07-05,BIRD,496130.0,4816560.0,43.00883080895505
L6.2,2017-07-09,BIRD,496130.0,4816560.0,71.14089815259109
L6.2,2018-07-01,BIRD,496130.0,4816560.0,126.47872976798466
L6.2,2019-06-10,BIRD,496130.0,4816560.0,87.4690299402563
L6.3,2015-07-13,BIRD,496130.0,4816810.0,112.61660029874722
L6.3,2016-07-05,BIRD,496130.0,4816810.0,51.6431697725473
L6.3,2017-07-09,BIRD,496130.0,4816810.0,104.84841667918164
L6.3,2018-07-01,BIRD,496130.0,4816810.0,123.75585711763492
L6.3,2019-06-10,BIRD,496130.0,4816810.0,140.5169441845712
L6.4,2015-07-13,BIRD,496130.0,4817060.0,29.051773619025642
L6.4,2016-07-05,BIRD,496130.0,4817060.0,6.288435987884733
L6.4,2017-07-09,BIRD,496130.0,4817060.0,3.410897877147506
L6.4,2019-06-10,BIRD,496130.0,4817060.0,43.74348742564009
L6.5,2015-07-13,BIRD,496130.0,4817310.0,167.3494876724203
L6.5,2016-07-05,BIRD,496130.0,4817310.0,51.831538796172
L6.5,2017-07-09,BIRD,496130.0,4817310.0,157.0641458956547
L6.5,2018-07-01,BIRD,496130.0,4817310.0,190.58552033383677
L6.5,2019-06-10,BIRD,496130.0,4817310.0,117.02929887705324
L6.6,2015-07-13,BIRD,496130.0,4817560.0,139.77731336814938
L6.6,2016-07-05,BIRD,496130.0,4817560.0,44.90195864803542
L6.6,2017-07-09,BIRD,496130.0,4817560.0,12.447188304857116
L6.6,2017-08-16,PDOG,496142.935,4817562.27,11.0625
L6.6,2018-07-01,BIRD,496130.0,4817560.0,131.55312037796145
L6.6,2018-07-16,PDOG,496142.935,4817562.27,43.093500000000006
L6.6,2018-07-18,PDOG,496142.935,4817562.27,36.13375
L6.6,2019-06-10,BIRD,496130.0,4817560.0,91.68655567228936
L6.6,2019-07-16,PDOG,496142.935,4817562.27,29.174
L6.6,2021-07-15,PDOG,496142.935,4817562.27,10.477
L6.7,2015-07-13,BIRD,496130.0,4817810.0,232.84155635660986
L6.7,2016-07-05,BIRD,496130.0,4817810.0,107.11269571652579
L6.7,2018-07-01,BIRD,496130.0,4817810.0,330.75925417331604
L6.7,2019-06-10,BIRD,496130.0,4817810.0,121.14033040925656
L6.8,2015-07-13,BIRD,496130.0,4818060.0,128.1214597924757
L6.8,2016-07-05,BIRD,496130.0,4818060.0,43.107897564361835
L6.8,2017-07-09,BIRD,496130.0,4818060.0,67.80825251042498
L6.8,2018-07-01,BIRD,496130.0,4818060.0,129.55819013037572
L6.8,2019-06-11,BIRD,496130.0,4818060.0,74.61581254314854
L7.1,2015-08-17,BIRD,497635.0,4825460.0,46.83414802532355
L7.1,2017-08-02,PDOG,497625.725,4825445.76,17.1525
L7.1,2017-08-07,BIRD,497635.0,4825460.0,121.89068084751278
L7.1,2019-07-16,PDOG,497625.725,4825445.76,21.3055
L7.1,2021-07-20,PDOG,497625.725,4825445.76,6.26525
L7.2,2015-08-17,BIRD,497385.0,4825460.0,103.36767503399045
L7.2,2016-08-09,BIRD,497385.0,4825460.0,27.241905547146313
L7.2,2017-08-07,BIRD,497385.0,4825460.0,13.357694118297513
L7.3,2015-08-17,BIRD,497135.0,4825460.0,91.2097769920124
L7.3,2016-08-09,BIRD,497135.0,4825460.0,73.27870746377789
L7.3,2017-08-07,BIRD,497135.0,4825460.0,138.55935539331605
L7.4,2015-08-17,BIRD,496885.0,4825460.0,60.41321006380321
L7.4,2016-08-09,BIRD,496885.0,4825460.0,45.14425632490678
L7.4,2017-08-07,BIRD,496885.0,4825460.0,42.961823286630455
L7.5,2015-08-17,BIRD,496635.0,4825460.0,80.5830591333323
L7.5,2016-08-09,BIRD,496635.0,4825460.0,29.39597267097602
L7.5,2017-08-07,BIRD,496635.0,4825460.0,36.6172516672731
L7.6,2015-08-17,BIRD,496385.0,4825460.0,159.8948300648553
L7.6,2016-08-09,BIRD,496385.0,4825460.0,52.95315144153769
L7.6,2017-08-02,PDOG,496378.77,4825476.695,13.293425
L7.6,2017-08-07,BIRD,496385.0,4825460.0,74.51413843849055
L7.6,2018-07-17,PDOG,496378.77,4825476.695,28.52675
L7.6,2019-07-16,PDOG,496378.77,4825476.695,21.10875
L7.6,2021-07-20,PDOG,496378.77,4825476.695,12.1145
L7.7,2015-08-17,BIRD,496135.0,4825460.0,34.15422864173852
L7.7,2016-08-09,BIRD,496135.0,4825460.0,84.42289254646722
L7.7,2017-08-07,BIRD,496135.0,4825460.0,96.60950637479812
L7.8,2015-08-17,BIRD,495885.0,4825460.0,75.96850578058175
L7.8,2016-08-09,BIRD,495885.0,4825460.0,38.6862654262911
L8.1,2016-07-29,BIRD,499494.0,4825246.0,7.864399765851171
L8.1,2017-07-04,BIRD,499494.0,4825246.0,18.514804788931183
L8.1,2018-07-01,BIRD,499494.0,4825246.0,50.67075588553902
L8.1,2019-06-19,BIRD,499494.0,4825246.0,36.793497324900535
L8.2,2015-08-12,BIRD,499671.0,4825069.0,61.64408264106408
L8.2,2016-07-29,BIRD,499671.0,4825069.0,50.561629110070015
L8.2,2017-07-04,BIRD,499671.0,4825069.0,45.44943908382231
L8.2,2018-07-01,BIRD,499671.0,4825069.0,177.1057302679579
L8.2,2019-06-18,BIRD,499671.0,4825069.0,66.75020528167533
L8.3,2016-07-29,BIRD,499848.0,4824892.0,25.109685841737228
L8.3,2017-07-04,BIRD,499848.0,4824892.0,0.3421350875351976
L8.3,2017-08-01,PDOG,499863.035,4824897.685,11.1375
L8.3,2018-07-01,BIRD,499848.0,4824892.0,61.136377109041376
L8.3,2018-07-17,PDOG,499863.035,4824897.685,29.433750000000003
L8.3,2019-06-18,BIRD,499848.0,4824892.0,99.03419794068273
L8.3,2021-07-20,PDOG,499863.035,4824897.685,10.308
L8.4,2015-08-12,BIRD,500025.0,4824715.0,72.05035640175053
L8.4,2016-07-29,BIRD,500025.0,4824715.0,48.24765727173119
L8.4,2017-07-04,BIRD,500025.0,4824715.0,20.65699653433177
L8.4,2018-07-01,BIRD,500025.0,4824715.0,83.84685149286254
L8.4,2019-06-18,BIRD,500025.0,4824715.0,90.33081675078158
L8.5,2015-08-12,BIRD,500201.0,4824539.0,73.09073813651378
L8.5,2016-07-29,BIRD,500201.0,4824539.0,79.83700943230198
L8.5,2017-07-04,BIRD,500201.0,4824539.0,9.182295422781017
L8.5,2018-07-01,BIRD,500201.0,4824539.0,72.39775460793875
L8.5,2019-06-18,BIRD,500201.0,4824539.0,63.6957013676501
L8.6,2015-08-12,BIRD,500378.0,4824362.0,81.60905796322689
L8.6,2016-07-29,BIRD,500378.0,4824362.0,24.06232883229403
L8.6,2017-07-04,BIRD,500378.0,4824362.0,30.428718862512703
L8.6,2018-07-01,BIRD,500378.0,4824362.0,106.57651299337131
L8.6,2019-06-19,BIRD,500378.0,4824362.0,95.13818715472466
L8.7,2015-08-12,BIRD,500555.0,4824185.0,114.05600517809569
L8.7,2016-07-29,BIRD,500555.0,4824185.0,30.489299100553545
L8.7,2017-07-04,BIRD,500555.0,4824185.0,34.59664482566099
L8.7,2018-07-01,BIRD,500555.0,4824185.0,79.09567613370614
L8.7,2019-06-18,BIRD,500555.0,4824185.0,85.20435822743201
L8.8,2015-08-12,BIRD,500732.0,4824008.0,40.412926012731894
L8.8,2016-07-29,BIRD,500732.0,4824008.0,24.494825279267584
L8.8,2017-07-04,BIRD,500732.0,4824008.0,17.88775959732944
L8.8,2017-08-01,PDOG,500727.58,4823992.515,8.24
L8.8,2018-07-01,BIRD,500732.0,4824008.0,71.77411787433451
