ID,Date,Project,gps_E,gps_N,Method,bm_gm2,geometry,index_right,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,OBJECTID,mukey_1,comppct_r,CONFIDENCE,AVG_SAND,AVG_SILT,AVG_CLAY,texcl
lake creek-fire-ungulate ex,2019-07-01,NEX,489913.5218982898,4795466.524375981,clip,227.16666666666663,POINT (489913.5218982898 4795466.524375981),68239,WY709,9,115,351493,85879,351493,100.0,R,37.8044193364,37.524100758,24.6714799056,loam
lake creek-fire-ungulate ex,2019-07-02,NEX,489913.5218982898,4795466.524375981,vor,181.22537548541231,POINT (489913.5218982898 4795466.524375981),68239,WY709,9,115,351493,85879,351493,100.0,R,37.8044193364,37.524100758,24.6714799056,loam
lake creek-fire-ungulate ex,2019-07-31,NEX,489913.5218982898,4795466.524375981,clip,155.46666666666667,POINT (489913.5218982898 4795466.524375981),68239,WY709,9,115,351493,85879,351493,100.0,R,37.8044193364,37.524100758,24.6714799056,loam
lake creek-fire-ungulate ex,2020-07-01,NEX,489913.5218982898,4795466.524375981,clip,55.56,POINT (489913.5218982898 4795466.524375981),68239,WY709,9,115,351493,85879,351493,100.0,R,37.8044193364,37.524100758,24.6714799056,loam
lake creek-fire-ungulate ex,2020-07-09,NEX,489913.5218982898,4795466.524375981,vor,127.79703222817506,POINT (489913.5218982898 4795466.524375981),68239,WY709,9,115,351493,85879,351493,100.0,R,37.8044193364,37.524100758,24.6714799056,loam
lake creek-fire-ungulate ex,2020-08-03,NEX,489913.5218982898,4795466.524375981,clip,163.45999999999998,POINT (489913.5218982898 4795466.524375981),68239,WY709,9,115,351493,85879,351493,100.0,R,37.8044193364,37.524100758,24.6714799056,loam
lake creek-fire-ungulate ex,2021-07-06,NEX,489913.5218982898,4795466.524375981,clip,52.9,POINT (489913.5218982898 4795466.524375981),68239,WY709,9,115,351493,85879,351493,100.0,R,37.8044193364,37.524100758,24.6714799056,loam
lake creek-fire-ungulate ex,2021-07-06,NEX,489913.5218982898,4795466.524375981,vor,145.2667983186295,POINT (489913.5218982898 4795466.524375981),68239,WY709,9,115,351493,85879,351493,100.0,R,37.8044193364,37.524100758,24.6714799056,loam
lakecr-c-in,2015-07-16,FIRE,490393.7854892276,4795168.833720791,clip,147.7498,POINT (490393.7854892276 4795168.833720791),72920,WY709,9,142,351520,85905,351520,100.0,R,34.7763157895,30.8131578947,34.4105263158,clay loam
lakecr-l-in,2015-07-16,FIRE,490581.901565,4795892.83037,clip,78.6319,POINT (490581.901565 4795892.83037),69761,WY709,9,112,351490,85876,351490,100.0,R,43.2137509313,30.1509098438,26.6353392249,loam
lakecr-l-out,2015-07-16,FIRE,490734.790683,4795679.130065,clip,266.1001,POINT (490734.790683 4795679.130065),69761,WY709,9,112,351490,85876,351490,100.0,R,43.2137509313,30.1509098438,26.6353392249,loam
lakecr-sl-in,2015-07-16,FIRE,490542.768899,4795536.026075,clip,108.3451,POINT (490542.768899 4795536.026075),67826,WY709,9,131,351509,85894,351509,100.0,R,34.9704111043,33.2982233109,31.7313655848,clay loam
lakecr-sl-out,2015-07-16,FIRE,491398.1601268299,4795767.416858882,clip,157.1594,POINT (491398.1601268299 4795767.416858882),67973,WY709,9,131,351509,85894,351509,100.0,R,34.9704111043,33.2982233109,31.7313655848,clay loam
pe1-l-in,2015-08-19,FIRE,522315.374895,4850801.435815,clip,122.7553,POINT (522315.374895 4850801.435815),54124,WY045,10,38,349441,75930,349441,100.0,R,38.0355263158,37.3789473684,24.5855263158,loam
pe1-l-out,2015-08-19,FIRE,521721.370799,4851572.065935,clip,156.9403,POINT (521721.370799 4851572.065935),47433,WY045,10,40,349444,75933,349444,100.0,R,44.9190601662,32.9810292595,22.0999105743,loam
pe1-s-in,2015-08-19,FIRE,523620.125822,4853855.151035,clip,133.1635,POINT (523620.125822 4853855.151035),45757,WY045,10,126,349411,75914,349411,100.0,R,66.4707179468,22.2909099602,11.238372093,sandy loam
pe1-s-out,2015-08-19,FIRE,523337.781064,4854371.630065,clip,117.4746,POINT (523337.781064 4854371.630065),46246,WY045,10,126,349411,75914,349411,100.0,R,66.4707179468,22.2909099602,11.238372093,sandy loam
pe1-sal-in,2015-08-19,FIRE,524111.8063075,4854471.310990001,clip,79.8623,POINT (524111.8063075 4854471.310990001),51607,WY045,10,76,349483,75963,349483,100.0,R,30.4039473684,32.2605263158,37.3355263158,clay loam
pe1-sal-out,2015-08-19,FIRE,523692.1888355,4854530.803324998,clip,112.9256,POINT (523692.1888355 4854530.803324998),51607,WY045,10,76,349483,75963,349483,100.0,R,30.4039473684,32.2605263158,37.3355263158,clay loam
phil-sl-in,2015-07-28,FIRE,485375.436306,4818805.151035,clip,113.1513,POINT (485375.436306 4818805.151035),92426,WY605,8,240,349940,74538,349940,80.0,U,75.7523026316,13.5634868421,10.6842105263,sandy loam
phil-sl-out,2015-07-28,FIRE,485272.793229,4818916.026075,clip,63.383,POINT (485272.793229 4818916.026075),92426,WY605,8,240,349940,74538,349940,80.0,U,75.7523026316,13.5634868421,10.6842105263,sandy loam
ratcr-l-in,2015-07-23,FIRE,492507.781064,4791541.630065,clip,157.9306,POINT (492507.781064 4791541.630065),69625,WY709,9,112,351490,85876,351490,100.0,R,43.2137509313,30.1509098438,26.6353392249,loam
ratcr-sl-in,2015-07-23,FIRE,493612.793229,4791296.026075,clip,139.3012,POINT (493612.793229 4791296.026075),67895,WY709,9,131,351509,85894,351509,100.0,R,34.9704111043,33.2982233109,31.7313655848,clay loam
tena-sl-in,2015-08-03,FIRE,497445.7980515,4796293.95221,clip,101.77110000000002,POINT (497445.7980515 4796293.95221),67895,WY709,9,131,351509,85894,351509,100.0,R,34.9704111043,33.2982233109,31.7313655848,clay loam
tena-sl-out,2015-08-03,FIRE,497544.7519115,4796029.911905,clip,107.21,POINT (497544.7519115 4796029.911905),67895,WY709,9,131,351509,85894,351509,100.0,R,34.9704111043,33.2982233109,31.7313655848,clay loam
roch-l-in,2015-07-28,FIRE,492414.790683,4822019.130065001,clip,157.3922,POINT (492414.790683 4822019.130065001),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
roch-l-out,2015-07-28,FIRE,491917.781064,4822321.630065,clip,111.0028,POINT (491917.781064 4822321.630065),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2015-07-08,NEX,490658.4661983383,4822441.974420598,vor,237.4307846160225,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2015-07-27,NEX,490658.4661983383,4822441.974420598,clip,270.96,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2016-06-29,NEX,490658.4661983383,4822441.974420598,vor,160.93527223126677,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2016-08-01,NEX,490658.4661983383,4822441.974420598,clip,285.1333333333334,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2017-06-28,NEX,490658.4661983383,4822441.974420598,vor,121.84168059164033,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2017-07-19,NEX,490658.4661983383,4822441.974420598,clip,182.85333333333327,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2018-06-04,NEX,490658.4661983383,4822441.974420598,clip,173.20000000000002,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2018-07-02,NEX,490658.4661983383,4822441.974420598,clip,208.5,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2018-07-02,NEX,490658.4661983383,4822441.974420598,vor,212.7752906009413,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2018-08-01,NEX,490658.4661983383,4822441.974420598,clip,268.32,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2019-07-02,NEX,490658.4661983383,4822441.974420598,clip,330.0,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2019-07-09,NEX,490658.4661983383,4822441.974420598,vor,277.4268572734338,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2019-08-07,NEX,490658.4661983383,4822441.974420598,clip,289.6666666666667,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2020-07-13,NEX,490658.4661983383,4822441.974420598,clip,42.02666666666666,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2020-08-05,NEX,490658.4661983383,4822441.974420598,clip,157.36,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2021-07-13,NEX,490658.4661983383,4822441.974420598,clip,52.29999999999999,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-livestock ex,2021-07-13,NEX,490658.4661983383,4822441.974420598,vor,127.04469549967764,POINT (490658.4661983383 4822441.974420598),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2015-07-08,NEX,490759.414641779,4822361.312500816,vor,136.6821535037097,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2015-07-27,NEX,490759.414641779,4822361.312500816,clip,178.92,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2016-06-29,NEX,490759.414641779,4822361.312500816,vor,112.21718826407395,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2016-08-01,NEX,490759.414641779,4822361.312500816,clip,125.0,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2017-06-28,NEX,490759.414641779,4822361.312500816,vor,119.07287170822524,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2017-07-19,NEX,490759.414641779,4822361.312500816,clip,149.74666666666667,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2018-06-04,NEX,490759.414641779,4822361.312500816,clip,199.6,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2018-07-02,NEX,490759.414641779,4822361.312500816,clip,229.66666666666663,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2018-07-02,NEX,490759.414641779,4822361.312500816,vor,164.8171322341011,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2018-08-01,NEX,490759.414641779,4822361.312500816,clip,168.57333333333332,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2019-07-02,NEX,490759.414641779,4822361.312500816,clip,273.0,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2019-07-09,NEX,490759.414641779,4822361.312500816,vor,192.047225945427,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2019-08-07,NEX,490759.414641779,4822361.312500816,clip,291.0,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2020-07-13,NEX,490759.414641779,4822361.312500816,clip,39.62,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2020-08-05,NEX,490759.414641779,4822361.312500816,clip,112.5144,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2021-07-13,NEX,490759.414641779,4822361.312500816,clip,54.133333333333326,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2021-07-13,NEX,490759.414641779,4822361.312500816,vor,95.56667178952566,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-out,2021-07-15,NEX,490759.414641779,4822361.312500816,vor,112.13679649422924,POINT (490759.414641779 4822361.312500816),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2015-07-08,NEX,490739.3005663711,4822361.370265959,vor,127.93989508545698,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2015-07-27,NEX,490739.3005663711,4822361.370265959,clip,140.34666666666666,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2016-06-29,NEX,490739.3005663711,4822361.370265959,vor,122.69008962430804,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2016-08-01,NEX,490739.3005663711,4822361.370265959,clip,135.66666666666666,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2017-06-28,NEX,490739.3005663711,4822361.370265959,vor,113.4430827782191,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2017-07-19,NEX,490739.3005663711,4822361.370265959,clip,146.1266666666667,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2018-06-04,NEX,490739.3005663711,4822361.370265959,clip,215.5666666666667,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2018-07-02,NEX,490739.3005663711,4822361.370265959,clip,174.5,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2018-07-02,NEX,490739.3005663711,4822361.370265959,vor,182.72438202383515,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2018-08-01,NEX,490739.3005663711,4822361.370265959,clip,198.71333333333337,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2019-07-02,NEX,490739.3005663711,4822361.370265959,clip,318.0,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2019-07-09,NEX,490739.3005663711,4822361.370265959,vor,211.91281317663103,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2019-08-07,NEX,490739.3005663711,4822361.370265959,clip,231.1,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2020-07-13,NEX,490739.3005663711,4822361.370265959,clip,51.02,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2021-07-13,NEX,490739.3005663711,4822361.370265959,clip,138.5,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-control-ungulate ex,2021-07-13,NEX,490739.3005663711,4822361.370265959,vor,135.81428826032712,POINT (490739.3005663711 4822361.370265959),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2015-07-09,NEX,490124.1165747432,4822686.018808846,vor,153.35878562010447,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2015-07-27,NEX,490124.1165747432,4822686.018808846,clip,237.6933333333333,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2016-06-29,NEX,490124.1165747432,4822686.018808846,vor,137.08844349493438,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2016-08-01,NEX,490124.1165747432,4822686.018808846,clip,147.66666666666666,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2017-06-28,NEX,490124.1165747432,4822686.018808846,vor,161.43361246708352,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2017-07-19,NEX,490124.1165747432,4822686.018808846,clip,160.33333333333334,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2018-06-04,NEX,490124.1165747432,4822686.018808846,clip,197.3,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2018-07-02,NEX,490124.1165747432,4822686.018808846,clip,261.8333333333333,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2018-07-02,NEX,490124.1165747432,4822686.018808846,vor,188.7928040598043,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2018-08-01,NEX,490124.1165747432,4822686.018808846,clip,281.4266666666667,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2019-07-02,NEX,490124.1165747432,4822686.018808846,clip,410.0,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2019-07-02,NEX,490124.1165747432,4822686.018808846,vor,180.9931377017597,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2019-08-07,NEX,490124.1165747432,4822686.018808846,clip,206.13333333333333,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2020-07-13,NEX,490124.1165747432,4822686.018808846,clip,61.61333333333334,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2020-08-05,NEX,490124.1165747432,4822686.018808846,clip,155.27999999999997,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2021-07-13,NEX,490124.1165747432,4822686.018808846,clip,216.63333333333333,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2021-07-13,NEX,490124.1165747432,4822686.018808846,vor,105.64932540097674,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-livestock ex,2021-07-15,NEX,490124.1165747432,4822686.018808846,vor,135.98491320889448,POINT (490124.1165747432 4822686.018808846),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2015-07-09,NEX,490225.5355549529,4822766.385347108,vor,211.87743865209484,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2015-07-27,NEX,490225.5355549529,4822766.385347108,clip,210.90666666666667,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2016-06-29,NEX,490225.5355549529,4822766.385347108,vor,106.19732680591348,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2016-08-01,NEX,490225.5355549529,4822766.385347108,clip,115.86666666666667,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2017-06-28,NEX,490225.5355549529,4822766.385347108,vor,103.3110396236855,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2017-07-19,NEX,490225.5355549529,4822766.385347108,clip,178.26666666666665,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2018-06-04,NEX,490225.5355549529,4822766.385347108,clip,191.5,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2018-07-02,NEX,490225.5355549529,4822766.385347108,clip,231.0,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2018-07-02,NEX,490225.5355549529,4822766.385347108,vor,203.42513014846335,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2018-08-01,NEX,490225.5355549529,4822766.385347108,clip,178.11333333333332,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2019-07-02,NEX,490225.5355549529,4822766.385347108,clip,254.0,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2019-07-02,NEX,490225.5355549529,4822766.385347108,vor,271.9769095271486,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2019-08-07,NEX,490225.5355549529,4822766.385347108,clip,204.03333333333333,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2020-07-13,NEX,490225.5355549529,4822766.385347108,clip,53.88666666666666,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2020-07-14,NEX,490225.5355549529,4822766.385347108,vor,138.1179360523238,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2020-08-05,NEX,490225.5355549529,4822766.385347108,clip,76.82000000000001,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2021-07-13,NEX,490225.5355549529,4822766.385347108,clip,86.89999999999998,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-out,2021-07-13,NEX,490225.5355549529,4822766.385347108,vor,101.96495830481926,POINT (490225.5355549529 4822766.385347108),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-ungulate ex,2015-07-09,NEX,490205.0398398752,4822685.723261697,vor,277.39632450197826,POINT (490205.0398398752 4822685.723261697),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-ungulate ex,2015-07-27,NEX,490205.0398398752,4822685.723261697,clip,292.7933333333333,POINT (490205.0398398752 4822685.723261697),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
west fork-fire-ungulate ex,2016-06-29,NEX,490205.0398398752,4822685.723261697,vor,162.47609604686687,POINT (490205.0398398752 4822685.723261697),92692,WY605,8,173,349865,74472,349865,80.0,U,56.1513157895,24.9268092105,18.921875,sandy loam
