index,model,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
82,Project,3,np.log(bm) ~ dfi + bai_126 + bai_136 + dfi:bai_126 + dfi:bai_136 + bai_126:bai_136,BIRD,0.4326,0.4307,6783.2364,960.92,69.2698,5.8444,1.4258,0.1028,1.5444,,25.8334,1.2663,0.0409,1.6672,0.0663,0.3054,0.0121,530.5086,2.0921,9.3725,537.8313,573.7067,0.798,0.0383,0.8513
83,Project,3,np.log(bm) ~ dfi + bai_126 + bai_236 + dfi:bai_126 + dfi:bai_236 + bai_126:bai_236,BIRD,0.4364,0.4344,6771.6492,928.7935,95.9578,5.9142,1.3781,0.1424,1.5571,,27.3458,1.2583,0.0422,1.662,0.0674,0.3044,0.0123,558.5719,2.2031,9.508,523.0745,563.1502,0.7761,0.0406,0.8356
84,Project,3,np.log(bm) ~ dfi + bai_126 + bai_246 + dfi:bai_126 + dfi:bai_246 + bai_126:bai_246,BIRD,0.3759,0.3737,6950.5379,902.8954,99.5035,9.0265,1.3397,0.1476,1.591,,37.7525,1.3103,0.0367,1.7512,0.0608,0.3208,0.0111,546.6932,2.1312,14.587,503.6514,561.2054,0.7473,0.056,0.8327
85,Project,3,np.log(bm) ~ dfi + bai_136 + bai_246 + dfi:bai_136 + dfi:bai_246 + bai_136:bai_246,BIRD,0.5004,0.4986,6560.1453,748.904,31.0644,5.3659,1.1112,0.0461,1.1728,,15.9993,1.1551,0.032,1.5672,0.0505,0.2871,0.0093,385.4492,1.5187,8.6799,437.6836,465.1802,0.6494,0.0237,0.6902
86,Project,3,np.log(bm) ~ dfi + bai_236 + bai_246 + dfi:bai_236 + dfi:bai_246 + bai_236:bai_246,BIRD,0.5171,0.5155,6500.2337,794.9319,47.398,5.191,1.1795,0.0703,1.2807,,22.5884,1.1429,0.0188,1.5412,0.0451,0.2823,0.0083,446.6546,1.7646,8.4023,463.6377,492.3464,0.6879,0.0335,0.7305
87,Project,3,np.log(bm) ~ ndvi + nir + bai_126 + ndvi:nir + ndvi:bai_126 + nir:bai_126,BIRD,0.5339,0.5323,6438.3306,1433.834,894.1675,4.7168,2.1275,1.3268,4.7569,,53.5049,1.0776,0.0498,1.5133,0.0508,0.2772,0.0093,466.1047,1.8158,7.5606,445.1826,550.3279,0.6606,0.0794,0.8166
88,Project,3,np.log(bm) ~ ndvi + nir + bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,BIRD,0.5243,0.5227,6474.0204,595.379,26.8821,4.743,0.8834,0.0399,0.939,,14.9895,1.0938,0.0316,1.53,0.0467,0.2802,0.0086,328.5734,1.29,7.6856,367.3876,385.4472,0.5451,0.0222,0.5719
89,Project,3,np.log(bm) ~ ndvi + bai_126 + bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,BIRD,0.3642,0.362,6983.2052,928.5757,129.6079,7.0647,1.3778,0.1923,1.6847,,35.5757,1.32,0.0214,1.7694,0.0289,0.3241,0.0053,391.1733,1.5387,11.3491,502.6047,569.7039,0.7458,0.0528,0.8453
90,Project,3,np.log(bm) ~ ndti + nir + bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,BIRD,0.5113,0.5096,6521.36,850.2194,155.761,5.5267,1.2615,0.2311,1.6228,,25.6121,1.102,0.0549,1.5463,0.0802,0.2832,0.0147,380.0313,1.4809,8.9372,415.3508,446.0062,0.6163,0.038,0.6618
91,Project,3,np.log(bm) ~ ndti + nir + bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,BIRD,0.5085,0.5068,6531.4083,658.2203,24.4818,4.8483,0.9767,0.0363,1.0359,,13.4194,1.1288,0.0374,1.5538,0.0656,0.2846,0.012,373.8925,1.468,7.8655,394.8119,416.6025,0.5858,0.0199,0.6182
92,Project,3,np.log(bm) ~ ndti + nir + bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,BIRD,0.5479,0.5463,6384.7602,586.9095,22.4897,4.4046,0.8708,0.0334,0.9272,,6.5408,1.0664,0.0342,1.4926,0.0567,0.2734,0.0104,297.0399,1.1679,7.177,359.2768,365.1306,0.5331,0.0097,0.5418
93,Project,3,np.log(bm) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,BIRD,0.5372,0.5356,6425.8882,748.8279,128.6779,3.9177,1.1111,0.1909,1.4894,,27.0147,1.1228,0.0227,1.5077,0.0472,0.2762,0.0086,366.2481,1.4398,6.3414,420.0883,468.7773,0.6233,0.0401,0.6956
94,Project,3,np.log(bm) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,BIRD,0.4976,0.4959,6569.8646,919.8695,325.6787,4.8935,1.3649,0.4832,2.3204,,56.0837,1.1695,0.0312,1.5712,0.0559,0.2878,0.0102,420.3156,1.6606,7.8833,468.1234,578.2137,0.6946,0.0832,0.8579
95,Project,3,np.log(bm) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,BIRD,0.5219,0.5203,6482.7457,718.732,160.0799,4.4374,1.0664,0.2375,1.5383,,28.2216,1.1261,0.028,1.5331,0.0536,0.2808,0.0098,352.5018,1.3865,7.1928,406.0352,460.7926,0.6025,0.0419,0.6837
96,Project,3,np.log(bm) ~ satvi + ndii7 + nir + satvi:ndii7 + satvi:nir + ndii7:nir,BIRD,0.5385,0.5369,6420.7102,902.3546,374.1783,4.3752,1.3389,0.5552,2.398,,37.6423,1.0832,0.0298,1.5075,0.0448,0.2761,0.0082,413.6717,1.6124,7.0576,400.9178,468.8095,0.5949,0.0559,0.6956
97,Project,3,np.log(bm) ~ satvi + ndii7 + bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126,BIRD,0.5105,0.5088,6524.083,664.568,49.4842,4.6709,0.9861,0.0734,1.1281,,15.7689,1.1337,0.0223,1.5508,0.0389,0.284,0.0071,329.3848,1.2927,7.5997,397.7293,427.2658,0.5901,0.0234,0.634
98,Project,3,np.log(bm) ~ satvi + ndii7 + bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236,BIRD,0.4898,0.488,6596.9549,635.6486,52.9469,4.9648,0.9432,0.0786,1.0907,,14.0695,1.1561,0.0263,1.5839,0.0316,0.2901,0.0058,335.1466,1.3139,8.0789,389.5386,413.7358,0.578,0.0209,0.6139
99,Project,3,np.log(bm) ~ satvi + nir + bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126,BIRD,0.523,0.5214,6478.6732,696.2771,35.6882,5.0015,1.0331,0.053,1.1015,,20.8434,1.0976,0.0549,1.5284,0.0767,0.2799,0.0141,357.4525,1.4024,8.1447,411.5905,441.6262,0.6107,0.0309,0.6553
100,Project,3,np.log(bm) ~ satvi + nir + bai_236 + satvi:nir + satvi:bai_236 + nir:bai_236,BIRD,0.4214,0.4194,6817.6245,631.6713,35.5054,7.1346,0.9373,0.0527,1.028,,13.4441,1.194,0.041,1.6864,0.0605,0.3089,0.0111,276.4316,1.0856,11.5791,377.5448,391.0265,0.5602,0.0199,0.5802
101,Project,3,np.log(bm) ~ satvi + nir + bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,BIRD,0.5056,0.5039,6541.4785,724.7482,130.1233,5.1497,1.0754,0.1931,1.4378,,25.6463,1.1127,0.0344,1.5615,0.0451,0.286,0.0083,367.7412,1.4432,8.3064,394.486,433.1815,0.5853,0.0381,0.6427
102,Project,3,np.log(bm) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,BIRD,0.4876,0.4859,6604.2975,678.2549,40.8087,5.1666,1.0064,0.0606,1.0771,,23.252,1.156,0.0377,1.5859,0.0461,0.2905,0.0084,332.3405,1.3027,8.4266,406.5508,431.0484,0.6032,0.0345,0.6396
103,Project,3,np.log(bm) ~ satvi + bai_126 + bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,BIRD,0.4438,0.4419,6748.2351,883.3086,76.272,5.5813,1.3106,0.1132,1.4907,,33.8219,1.2348,0.0253,1.6548,0.047,0.3031,0.0086,470.6923,1.8521,9.0288,493.9883,558.3909,0.733,0.0502,0.8285
104,Project,3,np.log(bm) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,BIRD,0.4143,0.4123,6839.0391,638.5147,26.2832,6.87,0.9474,0.039,1.0144,,14.9072,1.2169,0.0429,1.6986,0.0396,0.3111,0.0072,286.6007,1.1255,11.1717,392.8316,408.2154,0.5829,0.0221,0.6057
105,Project,3,np.log(bm) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,BIRD,0.564,0.5625,6321.0559,580.8373,28.524,4.0841,0.8618,0.0423,0.942,,3.8531,1.0538,0.0364,1.4653,0.0453,0.2684,0.0083,315.2994,1.2385,6.645,356.3067,361.6869,0.5287,0.0057,0.5367
106,Project,3,np.log(bm) ~ ndii7 + nir + bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126,BIRD,0.5324,0.5308,6443.6486,2636.7544,1521.2095,4.6988,3.9124,2.2572,7.4874,,87.9846,1.0777,0.044,1.515,0.0502,0.2775,0.0092,967.2721,3.7031,7.439,518.4609,638.8799,0.7693,0.1306,0.948
107,Project,3,np.log(bm) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,BIRD,0.5335,0.5319,6439.5046,822.1419,150.8508,4.3672,1.2199,0.2238,1.4823,,24.483,1.0999,0.0315,1.5137,0.0419,0.2773,0.0077,471.5589,1.8357,7.044,410.1004,450.3877,0.6085,0.0363,0.6683
108,Project,3,np.log(bm) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,BIRD,0.5392,0.5376,6418.0986,811.2797,176.4186,4.1778,1.2038,0.2618,1.5928,,30.2111,1.0977,0.033,1.5048,0.0404,0.2756,0.0074,461.46,1.7959,6.7477,405.8185,440.5114,0.6021,0.0448,0.6536
109,Project,3,np.log(bm) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,BIRD,0.53,0.5284,6452.9053,605.8673,29.6522,4.544,0.899,0.044,0.9852,,7.9412,1.1071,0.0432,1.5196,0.0384,0.2783,0.007,345.1375,1.3561,7.3711,373.4001,386.859,0.554,0.0118,0.574
110,Project,3,np.log(bm) ~ ndii7 + swir2 + bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,BIRD,0.562,0.5605,6329.1906,604.5275,30.4563,4.0171,0.897,0.0452,0.9789,,4.3571,1.0618,0.0337,1.467,0.038,0.2687,0.007,338.9389,1.3326,6.5235,367.6576,375.9768,0.5455,0.0065,0.5579
111,Project,3,np.log(bm) ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,BIRD,0.4353,0.4334,6774.8593,659.4066,51.6797,5.4552,0.9784,0.0767,1.1216,,16.7134,1.2425,0.036,1.6653,0.0244,0.305,0.0045,362.6961,1.4216,8.835,409.6553,437.8292,0.6078,0.0248,0.6496
112,Project,3,np.log(bm) ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,BIRD,0.4353,0.4333,6775.0033,670.7505,67.9449,5.499,0.9953,0.1008,1.1911,,16.2674,1.2409,0.0371,1.6654,0.0261,0.305,0.0048,350.8893,1.3766,8.9076,409.6477,434.3811,0.6078,0.0241,0.6445
113,Project,3,np.log(bm) ~ nir + swir2 + bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126,BIRD,0.5344,0.5329,6436.1146,764.4087,103.6595,4.7721,1.1342,0.1538,1.3892,,16.9475,1.0725,0.0481,1.5108,0.0566,0.2767,0.0104,378.2009,1.4737,7.6951,390.0887,408.237,0.5788,0.0251,0.6057
114,Project,3,np.log(bm) ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,BIRD,0.5652,0.5637,6316.3348,596.0562,36.3227,4.4064,0.8844,0.0539,0.9878,,10.6945,1.0431,0.0351,1.4636,0.0464,0.2681,0.0085,332.6948,1.3111,7.1739,360.8604,375.6359,0.5354,0.0159,0.5574
115,Project,3,np.log(bm) ~ nir + bai_126 + bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,BIRD,0.44,0.4381,6760.3183,916.1874,574.6843,6.221,1.3594,0.8527,3.0641,,44.1307,1.1766,0.0531,1.6569,0.0601,0.3035,0.011,309.1828,1.2142,10.0697,408.5597,489.9061,0.6062,0.0655,0.7269
116,Project,3,np.log(bm) ~ nir + bai_126 + bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236,BIRD,0.4409,0.439,6757.3416,857.2738,465.9979,6.2792,1.272,0.6914,2.6536,,36.3198,1.1676,0.0557,1.6556,0.0596,0.3032,0.0109,299.4016,1.1746,10.1741,396.8369,462.6022,0.5888,0.0539,0.6864
117,Project,3,np.log(bm) ~ nir + bai_126 + bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,BIRD,0.5505,0.5489,6374.62,955.9921,198.0036,4.0272,1.4185,0.2938,1.8832,,30.5372,1.0849,0.0334,1.4877,0.0412,0.2725,0.0075,508.4693,1.9974,6.4657,438.5901,481.5084,0.6508,0.0453,0.7145
118,Project,3,np.log(bm) ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,BIRD,0.5252,0.5236,6470.4596,693.72,85.4461,4.6173,1.0293,0.1268,1.2573,,24.9686,1.107,0.0303,1.5286,0.045,0.28,0.0083,364.0325,1.4268,7.4451,398.6318,428.1351,0.5915,0.037,0.6353
119,Project,3,np.log(bm) ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,BIRD,0.5061,0.5044,6539.7149,578.0741,16.2965,5.0593,0.8577,0.0242,0.8874,,10.9537,1.1015,0.0437,1.5587,0.0455,0.2855,0.0083,296.9359,1.1652,8.2102,354.1072,365.3509,0.5254,0.0163,0.5421
120,Project,3,np.log(bm) ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,BIRD,0.514,0.5123,6511.6375,779.247,90.8999,4.6583,1.1562,0.1349,1.3333,,25.2125,1.1386,0.0415,1.5472,0.0408,0.2834,0.0075,444.046,1.7533,7.5095,431.7197,464.8195,0.6406,0.0374,0.6897
121,Project,3,np.log(bm) ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,BIRD,0.5519,0.5504,6368.9005,742.0893,77.5366,4.0176,1.1011,0.115,1.2882,,22.1011,1.0903,0.0285,1.4854,0.0384,0.2721,0.007,405.7388,1.6,6.4798,421.7012,461.2691,0.6257,0.0328,0.6844
122,Project,3,np.log(bm) ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,BIRD,0.3419,0.3396,7043.662,795.0923,39.9019,7.7566,1.1797,0.0592,1.2467,,23.7706,1.337,0.033,1.7997,0.0289,0.3296,0.0053,407.0659,1.5968,12.532,473.7283,503.616,0.7029,0.0353,0.7473
123,Project,3,np.log(bm) ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,BIRD,0.3447,0.3424,7036.1107,734.7124,23.4837,7.8289,1.0902,0.0348,1.1197,,19.3949,1.3313,0.0341,1.7958,0.0328,0.3289,0.006,375.4722,1.4754,12.6686,456.598,482.1073,0.6775,0.0288,0.7153
124,Project,4,np.log(bm) ~ dfi + ndvi + nir + bai_126 + dfi:ndvi + dfi:nir + dfi:bai_126 + ndvi:nir + ndvi:bai_126 + nir:bai_126,BIRD,0.5656,0.5631,6322.4421,718.7309,92.1155,4.0605,1.0664,0.1367,1.2199,,22.9796,1.05,0.0452,1.4622,0.0651,0.2678,0.0119,405.0838,1.579,6.5862,395.3992,427.9094,0.5867,0.0341,0.6349
125,Project,4,np.log(bm) ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,BIRD,0.5579,0.5554,6353.3537,568.4077,23.7765,4.8057,0.8434,0.0353,0.9022,,7.9601,1.0379,0.0369,1.4787,0.061,0.2708,0.0112,270.6631,1.0648,7.8181,342.8908,348.7647,0.5088,0.0118,0.5175
126,Project,4,np.log(bm) ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,BIRD,0.5296,0.5269,6462.4794,750.0547,72.7587,4.7205,1.1129,0.108,1.2762,,30.0916,1.121,0.027,1.5234,0.0546,0.279,0.01,402.0569,1.589,7.6153,439.7728,497.741,0.6525,0.0446,0.7385
127,Project,4,np.log(bm) ~ dfi + ndti + nir + bai_126 + dfi:ndti + dfi:nir + dfi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,BIRD,0.5309,0.5282,6457.3567,1248.793,330.7517,4.605,1.8529,0.4908,2.4244,,43.1902,1.093,0.0487,1.5198,0.0662,0.2784,0.0121,626.2255,2.417,7.4035,456.1173,519.4076,0.6768,0.0641,0.7707
128,Project,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,BIRD,0.5322,0.5295,6452.6572,785.2989,129.0909,4.689,1.1652,0.1915,1.4498,,24.0821,1.0995,0.0408,1.5184,0.0606,0.2781,0.0111,401.811,1.5693,7.5643,415.1717,446.1338,0.616,0.0357,0.662
129,Project,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,BIRD,0.5625,0.56,6334.9911,562.5173,31.1579,4.5877,0.8347,0.0462,0.9152,,9.3454,1.03,0.0344,1.4692,0.06,0.2691,0.011,273.3533,1.0753,7.4688,340.3226,348.6892,0.505,0.0139,0.5174
130,Project,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,BIRD,0.5546,0.552,6366.5085,634.5643,60.0502,4.2809,0.9416,0.0891,1.1083,,10.5992,1.0666,0.0288,1.4812,0.0605,0.2713,0.0111,320.2761,1.2566,6.9635,378.7479,393.8378,0.562,0.0157,0.5844
131,Project,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,BIRD,0.516,0.5133,6512.1568,777.2446,74.5958,5.3058,1.1533,0.1107,1.2798,,24.1506,1.1236,0.0251,1.5441,0.0643,0.2828,0.0118,344.987,1.3598,8.5716,437.8781,476.4057,0.6497,0.0358,0.7069
132,Project,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,BIRD,0.5472,0.5446,6395.4467,594.1786,21.8644,4.8049,0.8816,0.0324,0.9367,,4.6306,1.0616,0.0305,1.4938,0.0632,0.2736,0.0116,288.9897,1.1364,7.8084,365.2112,373.713,0.5419,0.0069,0.5545
133,Project,4,np.log(bm) ~ dfi + satvi + ndii7 + nir + dfi:satvi + dfi:ndii7 + dfi:nir + satvi:ndii7 + satvi:nir + ndii7:nir,BIRD,0.5572,0.5547,6356.124,822.8763,310.9586,4.569,1.221,0.4614,2.1075,,36.9033,1.0525,0.036,1.4796,0.0594,0.271,0.0109,359.0675,1.4038,7.3838,385.4648,452.1659,0.5719,0.0548,0.6709
134,Project,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126,BIRD,0.5543,0.5517,6367.7783,659.4336,109.2262,4.606,0.9785,0.1621,1.2965,,24.0395,1.0582,0.0264,1.4818,0.0663,0.2714,0.0121,284.3561,1.1152,7.5026,377.9377,414.7722,0.5608,0.0357,0.6154
135,Project,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236,BIRD,0.5639,0.5614,6329.5337,655.835,86.8213,4.3419,0.9731,0.1288,1.2173,,15.5366,1.0558,0.0257,1.467,0.0578,0.2687,0.0106,322.5496,1.2647,7.0771,379.0394,396.1622,0.5624,0.0231,0.5878
136,Project,4,np.log(bm) ~ dfi + satvi + nir + bai_126 + dfi:satvi + dfi:nir + dfi:bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126,BIRD,0.5262,0.5235,6474.9191,713.8438,34.9905,5.2144,1.0592,0.0519,1.1432,,22.9346,1.0943,0.0548,1.5253,0.0793,0.2794,0.0145,349.248,1.3708,8.4835,416.1139,453.7651,0.6174,0.034,0.6733
137,Project,4,np.log(bm) ~ dfi + satvi + nir + bai_236 + dfi:satvi + dfi:nir + dfi:bai_236 + satvi:nir + satvi:bai_236 + nir:bai_236,BIRD,0.5127,0.51,6524.0674,647.7532,45.6896,5.4868,0.9611,0.0678,1.0771,,17.8411,1.1113,0.0392,1.5493,0.0702,0.2838,0.0129,321.5163,1.2639,8.9354,388.5687,405.5943,0.5766,0.0265,0.6018
138,Project,4,np.log(bm) ~ dfi + satvi + nir + bai_246 + dfi:satvi + dfi:nir + dfi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,BIRD,0.551,0.5484,6380.5757,636.3199,90.7327,4.775,0.9442,0.1346,1.2043,,22.0238,1.0545,0.0333,1.4911,0.0565,0.2731,0.0103,317.4313,1.2476,7.7294,364.5829,398.2874,0.541,0.0327,0.591
139,Project,4,np.log(bm) ~ dfi + satvi + bai_126 + bai_236 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,BIRD,0.5442,0.5416,6406.8714,628.7579,33.3265,4.917,0.9329,0.0494,0.9993,,20.303,1.0594,0.0341,1.4975,0.0708,0.2743,0.013,292.6361,1.1499,8.0382,375.7564,401.3932,0.5575,0.0301,0.5956
140,Project,4,np.log(bm) ~ dfi + satvi + bai_126 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,BIRD,0.5043,0.5014,6554.4006,704.7905,35.2997,5.7869,1.0458,0.0524,1.1108,,21.4977,1.131,0.0334,1.5627,0.073,0.2862,0.0134,317.5163,1.2475,9.4146,424.0134,449.1018,0.6291,0.0319,0.6664
141,Project,4,np.log(bm) ~ dfi + satvi + bai_236 + bai_246 + dfi:satvi + dfi:bai_236 + dfi:bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,BIRD,0.5445,0.5419,6405.8649,672.5113,105.1665,4.7437,0.9979,0.156,1.3064,,23.8017,1.0879,0.0224,1.4999,0.0565,0.2747,0.0104,420.198,1.6656,7.7471,398.5523,426.9905,0.5914,0.0353,0.6336
142,Project,4,np.log(bm) ~ dfi + ndii7 + nir + swir2 + dfi:ndii7 + dfi:nir + dfi:swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,BIRD,0.5772,0.5748,6275.0913,575.3538,34.415,4.35,0.8537,0.0511,0.9477,,7.3047,1.0261,0.0351,1.4465,0.0535,0.2649,0.0098,284.689,1.1186,7.0749,347.0131,355.7746,0.5149,0.0108,0.5279
143,Project,4,np.log(bm) ~ dfi + ndii7 + nir + bai_126 + dfi:ndii7 + dfi:nir + dfi:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126,BIRD,0.544,0.5414,6407.7542,1060.4829,413.7885,4.4611,1.5735,0.614,2.6962,,36.7946,1.0669,0.0406,1.4988,0.0566,0.2745,0.0104,715.2762,2.7508,7.2083,410.5987,477.1096,0.6092,0.0546,0.7079
144,Project,4,np.log(bm) ~ dfi + ndii7 + nir + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,BIRD,0.5558,0.5533,6361.5564,731.2863,191.4826,4.5318,1.0851,0.2841,1.6385,,24.8952,1.0652,0.0322,1.4811,0.0509,0.2713,0.0093,341.0238,1.3353,7.323,388.0523,430.3487,0.5758,0.0369,0.6385
145,Project,4,np.log(bm) ~ dfi + ndii7 + nir + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,BIRD,0.5702,0.5677,6304.0566,757.3273,281.0565,4.2954,1.1237,0.417,1.9443,,28.3719,1.041,0.035,1.4571,0.0528,0.2669,0.0097,325.2603,1.2745,6.9576,376.9311,427.5545,0.5593,0.0421,0.6344
146,Project,4,np.log(bm) ~ dfi + ndii7 + swir1 + bai_126 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,BIRD,0.5686,0.5662,6310.216,580.1786,45.9354,4.6252,0.8609,0.0682,0.9939,,7.812,1.0329,0.0352,1.4595,0.0481,0.2673,0.0088,309.903,1.2209,7.5178,349.1815,359.7451,0.5181,0.0116,0.5338
147,Project,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_126 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,BIRD,0.5755,0.5731,6282.0588,579.0788,35.1614,4.3673,0.8592,0.0522,0.9606,,6.384,1.0252,0.0316,1.4482,0.0487,0.2653,0.0089,296.7211,1.1668,7.1031,348.9273,358.0544,0.5177,0.0095,0.5313
148,Project,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,BIRD,0.5555,0.553,6362.7399,756.6587,230.3675,4.5361,1.1227,0.3418,1.7849,,24.9913,1.0716,0.0275,1.4806,0.0494,0.2712,0.009,335.6978,1.3168,7.3582,392.1866,436.4198,0.5819,0.0371,0.6476
149,Project,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,BIRD,0.5582,0.5557,6352.2269,793.037,262.6068,4.4491,1.1767,0.3897,1.8907,,29.2438,1.0686,0.0294,1.4764,0.0525,0.2704,0.0096,328.0204,1.2871,7.2191,394.237,443.3812,0.585,0.0434,0.6579
150,Project,4,np.log(bm) ~ dfi + nir + swir2 + bai_126 + dfi:nir + dfi:swir2 + dfi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126,BIRD,0.5456,0.543,6401.3993,678.3279,64.0092,4.6114,1.0065,0.095,1.1584,,12.9099,1.0719,0.041,1.4956,0.0591,0.2739,0.0108,385.0073,1.5028,7.4445,385.2377,408.9938,0.5716,0.0192,0.6069
